participant_id,order,familiarity (1-7),mutual_friends,caste_RA,religion_RA,gender,Notes,
6609,57,1,6,,,Male,Bintori,
6609,58,1,7,,Hindu,Male,Sneha Mohan,
6609,59,5,122,,Hindu,Female,Karan Eri,
6609,60,,3,,Hindu,Male,Shashank Matoo,
2778,1,5,1,,Hindu,Male,Prabhu,
2778,2,4,1,,Hindu,Male,Adhikari,
2778,3,3,0,,Muslim,Male,Shaikh,
2778,4,1,0,,Hindu,Female,Rathore,
2778,5,1,4,,Muslim,Female,Queen,
2778,6,4,1,,Hindu,Female,Shetty,
2778,7,3,1,,Hindu,Female,Pandey,
2778,8,1,0,,Hindu,Male,Arya,
2778,9,1,0,,,Female,Kubzar,
2778,10,1,2,,Hindu,Female,Yadav,
2778,11,5,7,,Muslim,Male,Shaikh,
2778,12,1,0,,Muslim,Female,Shabnam,
2778,13,4,0,,Muslim,Male,Patahn,
2778,14,4,15,,Muslim,Male,Sayyed,
2778,15,4,6,,Hindu,Female,Mourya,
2778,16,1,5,,Hindu,Female,Lokare,
2778,17,6,5,,Muslim,Male,Khan,
2778,18,1,0,,Muslim,Male,Ansari,
2778,19,1,3,,Muslim,Female,Pathan,
2778,20,4,2,,Muslim,Male,Idrise,
2778,21,5,13,,Muslim,Male,Siddiqui,
2778,22,5,9,,Muslim,Male,Shaikh,
2778,23,1,0,,Hindu,Female,Shah,
2778,24,1,0,,,Female,no last name,
2778,25,1,1,,Hindu,Female,Redkar,
2778,26,1,3,,Muslim,Male,Shaikh,
2778,27,1,7,,Muslim,Male,Nizamuddin,
2778,28,1,0,,Muslim,Female,Siddiqui,
2778,29,1,23,,Muslim,Male,King,
2778,30,1,1,,,Female,no last name,
2778,31,1,0,,Hindu,Male,Kumar,
2778,32,1,0,,Hindu,Female,Gupta,
2778,33,1,0,,Muslim,Female,Mimi,
2778,34,1,1,Not Indian,Other,Female,Lopez,
2778,35,1,2,,,Male,Hotwani,
2778,36,5,5,,Muslim,Male,Shaikh,
2778,37,1,0,,Hindu,Female,Ghoshal,
2778,38,1,2,,Muslim,Male,Hashmi,
2778,39,5,3,,Muslim,Male,Shaikh,
2778,40,1,5,,Muslim,Female,Shaikh,
2778,41,1,0,,Muslim,Female,Rehmaan,
2778,42,4,5,,Muslim,Male,Shaikh,
2778,43,1,5,,Hindu,Female,Doke,
2778,44,3,5,,Hindu,Female,Kable,
2778,45,1,0,,Muslim,Female,Khan,
2778,46,3,5,,Hindu,Female,Vanjare,
2778,47,2,3,,Muslim,Male,Kuan,
2778,48,1,3,,Muslim,Male,Malik,
2778,49,1,6,,Muslim,Male,Sayyed,
2778,50,1,0,,Muslim,Male,Shaikh,
2778,51,1,1,,,Female,Zala,
2778,52,1,0,,,Female,no last name,
2778,53,1,3,,,Male,Kanwalu,
2778,54,1,2,,Muslim,Male,Shaikh,
2778,55,1,0,,,Female,Pardi,
2778,56,1,1,,Muslim,Male,Sheikh,
2778,57,3,2,,Muslim,Male,Shaikh,
2778,58,1,1,Not Indian,Other,Female,Mendes,
2778,59,1,5,,Muslim,Male,Shahid,
2778,60,,14,,Muslim,Male,Faizan,
9336,1,1,18,,Other,Male,Jain,
9336,2,1,7,,Hindu,Female,Kama,
9336,3,5,1,,Hindu,Female,Gandhi,
9336,4,7,4,,Hindu,Female,Jajoo,
9336,5,1,1,,Hindu,Female,Saigal,
9336,6,1,24,,Hindu,Female,Rana,
9336,7,1,19,,Hindu,Female,Sharma,
9336,8,3,0,,Hindu,Female,Nair,
9336,9,1,0,,Hindu,Female,Sharma,
9336,10,1,7,,Hindu,Female,Maheshwari,
9336,11,1,0,,Hindu,Female,Shah,
9336,12,7,46,,Hindu,Female,Sarkar,
9336,13,1,2,,Hindu,Female,Gupta,
9336,14,1,10,,Hindu,Male,Luthra,
9336,15,5,2,,Other,Female,Jain,
9336,16,3,160,,Hindu,Female,Jangid,
9336,17,1,0,,Hindu,Male,Yadav,
9336,18,1,1,,Hindu,Female,Roychaudhari,
9336,19,1,3,,Hindu,Female,Gupta,
9336,20,1,1,,Hindu,Female,Sharma,
9336,21,1,1,,Hindu,Female,Zutshi,
9336,22,7,75,,Hindu,Male,Sharma,
9336,23,4,71,,Hindu,Female,Jaiswal,
9336,24,3,39,,Hindu,Female,Piplani,
9336,25,1,83,,Hindu,Male,Srivastava,
9336,26,5,51,,Hindu,Male,Ray,
9336,27,7,5,,Hindu,Female,Adya,
9336,28,4,45,,Hindu,Female,Aggarwal,
9336,29,3,0,,Muslim,Female,Hejab,
9336,30,5,30,,Hindu,Female,Sharma,
9336,31,3,3,,Hindu,Female,Jaichand,
9336,32,4,1,,Hindu,Female,Chadha,
9336,33,2,31,,Hindu,Female,Jain,
9336,34,1,3,,Hindu,Female,Rohatgi,
9336,35,1,2,,Hindu,Female,Gupta,
9336,36,1,0,Not Indian,Other,Male,Ge Song,
9336,37,1,3,,Hindu,Female,Soni,
9336,38,1,0,,Hindu,Male,Mahajan,
9336,39,2,55,,Hindu,Male,Mehrotra,
9336,40,1,2,,Hindu,Female,Mude,
9336,41,1,3,,Hindu,Male,Gupta,
9336,42,3,7,,Hindu,Female,Bali,
9336,43,3,112,,Hindu,Male,Gupta,
9336,44,7,48,,Hindu,Female,Goel,
9336,45,7,4,,Hindu,Female,Malik,
9336,46,6,50,,Hindu,Female,Pal,
9336,47,3,1,,Hindu,Female,Sagar,
9336,48,7,65,,Hindu,Male,Baveja,
9336,49,7,8,,Hindu,Female,Bansal,
9336,50,5,32,,Muslim,Female,Rizvi,
9336,51,5,3,,Hindu,Female,Rao,
9336,52,2,0,,Hindu,Male,Rajesh,
9336,53,1,1,,Hindu,Female,Tapadia,
9336,54,3,132,,Hindu,Male,Ront,
9336,55,3,52,Not Indian,Other,Female,Bagolin,
9336,56,2,5,,Hindu,Male,Gupta,
9336,57,1,52,,Hindu,Male,Razdan,
9336,58,1,0,Not Indian,Other,Female,Martin,
9336,59,2,4,,Hindu,Female,Soni,
9336,60,1,1,,Other,Female,Jain,
3711,1,1,2,,,Male,Smarty Tejas,
3711,2,1,1,,Hindu,Female,Bagde,
3711,3,3,2,,Hindu,Female,Patil,
3711,4,3,1,,,Male,Farde,
3711,5,1,1,,,Male,Savaliya,
3711,6,1,1,,,Female,Pagare,
3711,7,3,3,,,Male,no last name,
3711,8,5,1,,,Male,Phanse,
3711,9,1,1,,,,Perpetual alphonso,
3711,10,6,2,,Muslim,Male,Khan,
3711,11,1,1,,Hindu,Male,Solanki,
3711,12,1,1,,Hindu,Male,Patil,
3711,13,1,1,,Hindu,Male,Shinde,
3711,14,1,0,,Hindu,Female,Sinha,
3711,15,1,1,,Hindu,Male,Rajane,
3711,16,6,4,,Hindu,Male,Kamble,
3711,17,3,1,,,Male,Bhondave,
3711,18,1,1,,Hindu,Male,Thakare,
3711,19,5,29,,Hindu,Female,Kamble,
3711,20,1,0,,,Female,Asole,
3711,21,1,1,,Hindu,Male,Bamble,
3711,22,1,0,,,Female,Khaire,
3711,23,1,0,,,Male,Hire,
3711,24,1,1,,Muslim,Female,Zahra,
3711,25,1,1,,Muslim,Male,Khan,
3711,26,1,1,,Muslim,Male,Pathan,
3711,27,3,1,,Hindu,Male,Yadav,
3711,28,1,0,,Hindu,Female,dalvi,
3711,29,3,1,,,Male,Solaskar,
3711,30,1,1,,Hindu,Male,Gupta,
3711,31,1,1,,Hindu,Male,Thakur,
3711,32,4,25,,,Male,Dhakpade,
3711,33,1,1,,Hindu,Female,Chavan,
3711,34,4,2,,Hindu,Male,Shinde,
3711,35,4,1,,Hindu,Male,Pawar,
3711,36,1,160,,,Male,Khurud,
3711,37,3,4,,,Male,Morankar,
3711,38,1,1,,,Male,Rabari,
3711,39,1,0,,Hindu,Male,Kumar,
3711,40,1,1,,,Male,Telang,
3711,41,3,1,,Hindu,Male,Veer,
3711,42,5,21,,,Male,Tamboli,
3711,43,4,16,,Other,Male,Bob Can,
3711,44,1,1,,Hindu,Male,Dilwale,
3711,45,3,1,,Muslim,Male,Salmani,
3711,46,7,20,,,Male,Telange,
3711,47,3,0,,,Male,Kadoor,
3711,48,1,0,,Hindu,Female,Jha,
3711,49,4,6,,,Male,Vichare,
3711,50,1,0,,,Male,RK last name,
3711,51,1,2,,Muslim,Male,Shaikh,
3711,52,1,1,,,Male,Shingan,
3711,53,1,1,,,Male,Shinge,
3711,54,3,1,,Hindu,Male,Jadhav,
3711,55,1,1,,,Male,Satna,
3711,56,1,0,,Hindu,Male,Vasudevan,
3711,57,1,1,,,,Hanry Hanry,
3711,58,3,0,,,Male,Melur,
3711,59,4,1,,Hindu,Male,Shinde,
3711,60,1,1,,,Male,Parkar,
1688,1,7,56,,Muslim,Male,Khan,
1688,2,7,3,,Muslim,Male,Khan,
1688,3,7,3,,Muslim,Male,Shaikh,
1688,4,7,6,,Muslim,Male,Bahi,
1688,5,1,0,,Hindu,Female,Pooja,
1688,6,4,1,,Hindu,Male,Kumar,
1688,7,5,0,,Muslim,Male,Najre,
1688,8,1,0,,Hindu,Female,Markam,
1688,9,7,1,,Muslim,Male,King (possibly fake last name),
1688,10,7,0,,Muslim,Male,Ansari,
1688,11,1,0,,Hindu,Male,Kumari,
1688,12,1,0,,Hindu,Male,Kumar Nishad,
1688,13,1,0,,Hindu,Female,Roy,
1688,14,6,2,,Muslim,Male,Nazim,
1688,15,1,0,,Muslim,Female,Shbaz,
1688,16,1,0,,Muslim,Male,Dilshad,
1688,17,7,3,,Muslim,Male,Ismail,
1688,18,5,1,,Hindu,Male,Khatali,
1688,19,1,1,,Muslim,Male,Rizwan,
1688,20,1,2,,Hindu,Male,Kamlapur,
1688,21,5,3,,Muslim,Male,Khatik,
1688,22,5,3,Scheduled Castes (SC),Hindu,Male,Kamble,
1688,23,5,0,,Hindu,Male,Kumar,
1688,24,1,0,,Hindu,Male,Patel,
1688,25,7,0,,Muslim,Male,Shaikh,
1688,26,7,1,,Hindu,Male,Jain,
1688,27,7,8,,Muslim,Male,Sayyed,
1688,28,3,1,,Muslim,Male,Parveen,
1688,29,7,1,,Muslim,Male,Shaikh,
1688,30,7,79,,Muslim,Male,Nasrul,
1688,31,1,1,,Hindu,Male,Gupta,
1688,32,1,3,,Muslim,Male,Shakeel,
1688,33,1,3,,Muslim,Male,Ahmed,
1688,34,1,2,,Hindu,Male,Yadav,
1688,35,1,3,,Hindu,Male,Das,
1688,36,1,1,,Hindu,Male,Kodi,
1688,37,1,1,,Muslim,Male,Zain,
1688,38,6,1,Scheduled Castes (SC),Hindu,Male,Kamble,
1688,39,5,1,,Hindu,Male,Shinde,
1688,40,1,0,,Hindu,Male,gupta,
1688,41,1,0,,Hindu,Female,Yadav,
1688,42,1,1,,Hindu,Male,Yadav,
1688,43,1,9,,Muslim,Male,Shaikh,
1688,44,1,1,,Hindu,Male,Kumar,
1688,45,1,1,,Muslim,Male,Shaikh,
1688,46,7,3,,Muslim,Male,Sayyed,
1688,47,3,1,,Hindu,Male,Kumar,
1688,48,3,2,,Hindu,Male,Pasal,
1688,49,1,2,,Muslim,Male,Shaikh,
1688,50,1,2,,Hindu,Male,Dongre,
1688,51,1,2,,Muslim,Male,Azmi,
1688,52,1,10,,Muslim,Male,Shaikh,
1688,53,1,3,,Hindu,Male,Thombare,
1688,54,7,125,,Muslim,Male,Rehman,
1688,55,7,6,,Muslim,Male,Shaikh,
1688,56,1,23,,Muslim,Male,King (possibly fake last name),
1688,57,7,1,,Muslim,Male,Kaif Mo,
1688,58,1,1,,Muslim,Male,Basha,
1688,59,1,2,,Muslim,Male,Khan,
1688,60,,0,,Hindu,Male,Mhatre,
9907,1,1,0,,Hindu,Male,Sharma,
9907,2,1,0,Not Indian,Other,Female,Vasquez,
9907,3,3,0,,Hindu,Male,Yadav,
9907,4,1,0,,Hindu,Male,Rajput,
9907,5,1,0,,,Male,Gulia,
9907,6,1,0,,Hindu,Male,Dhayal,
9907,7,1,0,Not Indian,Other,Male,Johnson,
9907,8,5,0,,Hindu,Male,Rana,
9907,9,1,1,,Muslim,Male,Waseem,
9907,10,1,0,,Hindu,Male,Narwal,
9907,11,1,1,,Muslim,Male,Patel,
9907,12,1,1,,Hindu,Male,Vishwakarma,
9907,13,1,0,Not Indian,Other,Male,Cerillo,
9907,14,1,0,,Hindu,Male,Pal,
9907,15,7,2,,Hindu,Male,Salvi,
9907,16,7,2,,,Male,No last name,
9907,17,1,0,,Hindu,Male,Khatri,
9907,18,1,0,,,Male,Gahlyan,
9907,19,1,0,,,Male,Singla,
9907,20,1,0,,Hindu,Female,Chauhan,
9907,21,1,1,,Muslim,Male,Zultalaat,
9907,22,1,0,,Hindu,Male,Kumar,
9907,23,1,0,,Hindu,Male,Goswani,
9907,24,1,1,,,Male,Cannot rad the name,
9907,25,1,1,,Hindu,Male,Dhansu,
9907,26,3,1,,Hindu,Male,Rao,
9907,27,1,1,,Hindu,Male,Tyagi,
9907,28,1,0,,Hindu,Male,Yadav,
9907,29,1,0,,Muslim,Male,Abbas,
9907,30,7,0,,Hindu,Male,Kumar,
9907,31,1,0,,Hindu,Male,Nain,
9907,32,1,0,Not Indian,Other,Male,Sparrow.- fake name,
9907,33,1,4,,,Male,Saroha,
9907,34,1,1,,Hindu,Female,Yadav,
9907,35,1,0,,Other,Male,Solanki,
9907,36,1,1,,Muslim,Female,Ghulamzada,
9907,37,1,1,,Muslim,,Cannot rad the name,
9907,38,1,0,Not Indian,Other,Female,Velasquez,
9907,39,1,0,,,Male,Vasava,
9907,40,3,16,,Hindu,Male,Maurya,
9907,41,1,1,,Hindu,Male,Yarav,
9907,42,1,0,,Hindu,Male,Sharma,
9907,43,7,0,,Hindu,Female,Kumari,
9907,44,1,0,Not Indian,Other,Male,Bozo,
9907,45,7,1,,Hindu,Male,Bhardwaj,
9907,46,1,0,,Other,Male,Singh,
9907,47,1,0,,Muslim,Male,Khan,
9907,48,1,0,,Hindu,Male,Parmar,
9907,49,1,0,,Hindu,Male,Ketkar,
9907,50,1,0,,,Male,Sarowa,
9907,51,1,0,,Muslim,Male,Liton,
9907,52,3,0,,Hindu,Male,Dhanda,
9907,53,1,1,,Muslim,Male,Hooda,
9907,54,5,1,,Other,Male,Singh,
9907,55,1,1,,,Male,Pandir,
9907,56,1,0,,Hindu,Male,Choudhary,
9907,57,1,1,,,Male,Toor,
9907,58,7,0,,,Male,No last name,
9907,59,1,0,,Hindu,Male,Kumar,
9907,60,1,0,,,Male,No last name,
8914,1,1,1,,,Female,Mlxm,
8914,2,1,0,,Muslim,Male,Khan,
8914,3,1,0,,,Female,Sangma,
8914,4,1,0,,,Male,Alex,
8914,5,1,1,,Hindu,Male,sharma,
8914,6,1,0,,,Male,shaikh,
8914,7,1,1,,Hindu,Male,Gupta,
8914,8,1,0,,,Female,Meshka,
8914,9,1,0,,Hindu,Male,Datta,
8914,10,1,1,,,Male,Bru,
8914,11,1,1,,Muslim,Male,Qadri,
8914,12,1,0,,Muslim,Female,Azim,
8914,13,1,0,,,Male,Ranglong,
8914,14,1,1,,,Male,Sangmae,
8914,15,7,1,,Muslim,Male,Khan,
8914,16,1,0,,,Female,Wangza,
8914,17,1,3,,,Male,Biswarai,
8914,18,1,0,,,Male,Paharjamatia,
8914,19,1,1,,Hindu,Male,Pal,
8914,20,1,0,,,Male,Chommomim,
8914,21,1,0,,,Male,rangshae,
8914,22,1,1,,Hindu,Male,Thakur,
8914,23,1,0,,Hindu,Male,Pal,
8914,24,1,1,,Muslim,Male,Ahmad,
8914,25,1,1,,,Female,Debbarma,
8914,26,1,0,,,Male,Malakar,
8914,27,1,1,,,Female,Sangma,
8914,28,1,1,,Muslim,Male,Siddiqi,
8914,29,1,0,,,Female,Toimoi,
8914,30,1,1,,Muslim,Male,Alam,
8914,31,1,0,,,Male,Oppa,
8914,32,1,2,,Muslim,Male,Islam,
8914,33,1,1,,,Male,Dvarma,
8914,34,1,1,,Hindu,Male,Devarma,
8914,35,1,0,,Hindu,Male,Sharma,
8914,36,1,0,,,Male,Wotsa,
8914,37,1,1,,,Male,Sangma,
8914,38,1,1,,Muslim,Male,Ahmad,
8914,39,1,1,,Muslim,Male,Rizvi,
8914,40,1,1,,,Male,Barman,
8914,41,1,3,,Muslim,Male,Quraishi,
8914,42,1,1,,,Male,Sidd,
8914,43,1,0,,Muslim,Male,Ansari,
8914,44,1,1,,Hindu,Male,Sahu,
8914,45,1,0,,,Male,Aruns,
8914,46,1,0,,,Male,Kong,
8914,47,1,0,,Hindu,Male,Kumar,
8914,48,1,0,,,Male,,
8914,49,1,0,,,Male,Tripura,
8914,50,1,1,,Hindu,Male,Singh,
8914,51,1,0,,,Male,Thingnam,
8914,52,1,1,,,Female,Riang,
8914,53,1,0,,,Male,Fucche,
8914,54,1,0,,,Male,King,
8914,55,1,1,,,Male,Agitdok,
8914,56,1,1,,,Male,,
8914,57,1,0,,,Male,Ngma,
8914,58,1,1,,Hindu,Male,Raut,
8914,59,1,0,,,Male,Sg,
8914,60,1,1,,,Male,Chohwanglim,
8191,1,7,6,,Muslim,Female,Khan,
8191,2,2,47,,Muslim,Male,Zakir,
8191,3,2,27,,,Male,Bhai,
8191,4,1,0,,,,Gudekar,
8191,5,7,21,,Muslim,Male,Waes,
8191,6,4,2,,Muslim,Female,Shaikh,
8191,7,7,16,,Hindu,Male,Sharma,
8191,8,2,4,,Muslim,Male,Khan,
8191,9,7,0,,Muslim,Male,Khan,
8191,10,7,3,,Muslim,Male,Khan,
8191,11,2,0,,Muslim,Male,Khan,
8191,12,3,0,,Muslim,Male,Khan,
8191,13,6,1,,Muslim,Male,Shaikh,
8191,14,3,2,,Muslim,Male,Khan,
8191,15,6,23,,Muslim,Male,Khan,
8191,16,4,17,,Hindu,Male,Yadav,
8191,17,7,13,,Muslim,Male,Khan,
8191,18,2,2,,Muslim,Male,Khan,
8191,19,1,2,,Muslim,Female,Khan,
8191,20,4,81,,Muslim,Male,Shaikh,
8191,21,7,12,,Muslim,Male,Khan,
8191,22,4,0,,Muslim,Male,Sayyad,
8191,23,5,41,,Muslim,Male,Shaikh,
8191,24,3,0,,Muslim,Male,Khan,
8191,25,7,3,,Muslim,Male,Kingzz,
8191,26,2,1,,Muslim,Male,Rasid,
8191,27,1,0,,Muslim,Male,Shaikh,
8191,28,6,14,,Muslim,Male,Shaikh,
8191,29,1,29,,Muslim,Male,Maniyar,
8191,30,6,27,,Muslim,Male,Khan,
8191,31,7,23,,,Male,Talkeri,
8191,32,6,2,,Muslim,Male,Khan,
8191,33,2,0,,,,Tlps last name,
8191,34,2,5,,Muslim,Male,Shaikh,
8191,35,1,3,,Muslim,Male,Khan,
8191,36,1,1,,Hindu,Male,Gupta,
8191,37,1,1,,Muslim,Male,Patel,
8191,38,2,2,,Muslim,Male,Khan,
8191,39,2,0,,Hindu,Male,Rajak,
8191,40,1,1,Not Indian,Other,Male,Sha,
8191,41,6,36,,Muslim,Male,Salmani,
8191,42,7,24,,Muslim,Male,Qureshi,
8191,43,7,24,,Muslim,Male,Shaikh,
8191,44,7,16,,Muslim,Male,Shaikh,
8191,45,1,0,,Hindu,Male,Patil,
8191,46,7,88,,Muslim,Male,Khan,
8191,47,2,2,,Hindu,Male,Gupta,
8191,48,6,45,,Muslim,Male,Khan,
8191,49,4,0,,Muslim,Male,Shoeb,
8191,50,1,0,,Hindu,Male,Kumar,
8191,51,1,0,,Muslim,Male,Khan,
8191,52,7,86,,Muslim,Male,Shaikh,
8191,53,7,4,,Muslim,Male,Khan,
8191,54,4,24,,Muslim,Male,Shaikh,
8191,55,4,1,,Muslim,Female,Shaikh,
8191,56,1,0,,Muslim,Male,Shaikh,
8191,57,1,1,,Muslim,Male,Mathin,
8191,58,6,86,,Muslim,Male,Siddiqui,
8191,59,2,0,,Muslim,Female,Ansari,
8191,60,3,1,,Muslim,Male,Siddiqui,
,,,,,,,,
4412,2,1,4,,Hindu,Male,Gujjar,
4412,3,5,67,,Hindu,Male,Sood,
4412,4,1,4,General,Hindu,Male,Choyal,
4412,5,7,5,,Muslim,Female,Sana Sana,(Participant opened profile)
4412,6,2,17,,Hindu,Female,Rani,
4412,7,5,19,,Hindu,Male,Khanna,
4412,8,7,23,,Muslim,Male,Khan,
4412,9,6,3,,Hindu,Female,Saroha,
4412,10,6,29,,Muslim,Male,Malik,
4412,11,2,11,,Muslim,Male,Ali,
4412,12,1,0,General,Hindu,Male,Goel,
4412,13,6,2,,Hindu,Male,Bose,
4412,14,7,48,,Hindu,Male,Kashyap,
4412,15,3,3,,Hindu,Female,Sonu Sonu,
4412,16,1,1,,Hindu,Male,Bhanwala,
4412,17,3,2,,Hindu,Male,Gujjar,
4412,18,1,0,Not Indian,,,Yaya Chen,
4412,19,3,3,,,Male,Parashar,
4412,20,1,0,,Hindu,Female,Muskaan Bharti,
4412,21,2,26,,Muslim,Male,Monu Khan,
4412,22,2,1,,,Male,Moksh Vats,
4412,23,2,2,General,Hindu,Male,Sharma,
4412,24,5,18,,Hindu,Male,Solkhe,
4412,25,1,9,,Muslim,Male,Rathi,
4412,26,7,10,,Muslim,Male,Tasim,
4412,27,7,17,,Hindu,Male,Rohit,
4412,28,2,7,,Hindu,Male,Bhati,
4412,29,7,14,,Hindu,Male,Gujjar,
4412,30,1,1,,Hindu,Female,Reena Rani,
4412,31,1,0,,Hindu,Female,Suman Kumari,
4412,32,1,0,,,Male,Amit Choudhary,
4412,33,5,13,,Other,Male,Dhillon Sachin,
4412,34,6,1,,,Male,Gujjar,
4412,35,1,5,,,Male,Asifali Gujjar,
4412,36,1,0,,Hindu,Female,Pooja Tina,
4412,37,7,28,,Hindu,Male,Gujjar,
4412,38,1,0,,Muslim,Male,Malik,
4412,39,1,0,,Muslim,Male,Vashar Ali,
4412,40,1,1,,Hindu,Female,Ankita Kaushal,
4412,41,1,2,,,Male,Pri Nce,
4412,42,5,16,,Muslim,Male,Tasavar,
4412,43,7,28,,Muslim,Male,Khatri,
4412,44,1,1,Scheduled Castes (SC),Hindu,Male,Fazilppuriya,
4412,45,5,37,Scheduled Castes (SC),Hindu,Male,Gujjar,
4412,46,2,2,,,Male,Sharma Jimmy,
4412,47,5,5,,Muslim,Male,Ali,
4412,48,1,1,,Hindu,Male,Kadam,
4412,49,2,20,General,Hindu,Female,Bose,
4412,50,1,1,,Hindu,Female,Vanshika Anand,
4412,51,2,2,,Muslim,Male,Mohammed,
4412,52,1,6,General,Hindu,Female,Anju Sharma,
4412,53,1,1,General,Hindu,Female,Kumar,
4412,54,1,0,,,Female,Pooja Malik,
4412,55,1,0,,Hindu,Male,Tyagi,
4412,56,1,0,,Hindu,Female,Vanshika Rathee,
4412,57,1,15,,,Male,Vats,
4412,58,7,2,General,Hindu,Female,Preeti Sharma,
4412,59,1,1,,Muslim,Male,Chaudhdary,
4412,60,1,11,,Hindu,Male,Kuhar,
4542,1,1,1,,,,Bebu Bebu,
4542,2,7,0,,Hindu,Male,Chariya,
4542,3,7,0,,Muslim,Male,,
4542,4,3,1,,Hindu,Female,Kumari,
4542,5,5,4,General,Hindu,Male,,
4542,6,7,1,,Other,Male,,
4542,7,7,5,,Other,Male,,
4542,8,5,22,General,Hindu,Female,,
4542,9,1,1,,Muslim,Male,,
4542,10,1,0,,Hindu,Female,Chaudhury,
4542,11,1,0,General,Hindu,Male,,
4542,12,1,1,,Hindu,Female,Sharron,
4542,13,1,1,,Muslim,Male,,
4542,14,1,0,,Other,Male,,
4542,15,7,15,,Hindu,Male,Dhiman,
4542,16,5,4,,Muslim,Female,,
4542,17,1,1,General,Hindu,Male,,
4542,18,1,1,,Hindu,Male,Kadam,
4542,19,1,1,Other Backward Classes (OBC),Hindu,Female,,
4542,20,5,1,General,Hindu,Male,,
4542,21,1,1,,Hindu,Female,No last name,
4542,22,1,0,,Muslim,Female,,
4542,23,3,3,,Muslim,Male,,
4542,24,4,4,,Hindu,Male,Rajasthani,
4542,25,1,0,,Hindu,Male,Roy,
4542,26,6,6,General,Hindu,Male,,
4542,27,1,1,,Hindu,Male,Shah,
4542,28,1,0,,Hindu,Male,Soni,
4542,29,1,2,Scheduled Castes (SC),Hindu,Male,,
4542,30,7,40,,Hindu,Male,Kumar,
4542,31,7,3,,Hindu,Male,Khanna,
4542,32,5,3,,Muslim,Female,,
4542,33,1,0,,Muslim,Female,,
4542,34,6,0,,Muslim,Male,,
4542,35,1,10,,Hindu,Male,Chaudhury,
4542,36,1,2,General,Hindu,Female,,
4542,37,4,3,,Hindu,Male,Chand,
4542,38,4,3,,Hindu,Male,Kohli,
4542,39,1,4,,Hindu,Male,Kumar,
4542,40,1,2,,Muslim,Male,,
4542,41,5,0,Other Backward Classes (OBC),Hindu,Male,,
4542,42,2,1,,Muslim,Male,,
4542,43,1,1,,Hindu,Male,Bisht,
4542,44,1,1,General,Hindu,Male,,
4542,45,1,0,,Other,Male,,
4542,46,6,1,,Muslim,Female,,
4542,47,6,6,,Hindu,Male,Shankar,
4542,48,7,23,,Hindu,Female,Singh,
4542,49,1,0,General,Hindu,Female,,
4542,50,1,1,,Muslim,Male,,
4542,51,1,0,General,Hindu,Male,,
4542,52,1,47,,Hindu,Male,Gola,
4542,53,1,4,,Hindu,Male,Chaudhury,
4542,54,1,20,,Muslim,Male,,
4542,55,4,1,,Hindu,Male,Deewakar,
4542,56,1,4,General,Hindu,Female,,
4542,57,1,0,,Hindu,Female,Roy,
4542,58,1,1,,Hindu,Male,Chaudhury,
4542,59,1,5,General,Hindu,Male,,
4542,60,3,0,General,Hindu,Male,,
5744,1,7,9,,Hindu,Male,Chandra,
5744,2,7,7,,Hindu,Male,Shah,
5744,3,7,10,General,Hindu,Female,,
5744,4,5,4,Scheduled Castes (SC),Hindu,Female,,
5744,5,1,0,,Muslim,Male,,
5744,6,1,1,,Muslim,Female,,
5744,7,7,2,,Muslim,Male,,
5744,8,7,8,,Hindu,Female,Ghodke,
5744,9,7,14,General,Hindu,Female,,
5744,10,5,0,,Muslim,Male,,
5744,11,5,0,,Muslim,Male,,
5744,12,5,0,,Muslim,Female,,
5744,13,7,7,,Muslim,Male,,
5744,14,5,13,,Muslim,Male,,
5744,15,1,0,,Hindu,Male,Patel,
5744,16,1,2,,Muslim,Female,,
5744,17,1,3,,Muslim,Male,,
5744,18,7,5,,Hindu,Male,Kale,
5744,19,4,4,,Hindu,Male,Thakar,
5744,20,1,0,,Muslim,Male,,
5744,21,4,10,,Muslim,Male,,
5744,22,7,44,,Muslim,Male,,
5744,23,1,0,,Muslim,Male,,
5744,24,7,2,,Muslim,Male,,
5744,25,3,6,,Hindu,Female,Aithal,
5744,26,7,6,,Muslim,Male,,
5744,27,5,19,,Muslim,Male,,
5744,28,1,3,,Muslim,Male,,
5744,29,1,3,,Muslim,Male,,
5744,30,1,0,,Hindu,Male,Bheel,
5744,31,1,16,,Muslim,Male,,
5744,32,5,13,,Muslim,Male,,
5744,33,7,26,,Hindu,Female,Wagh,
5744,34,1,22,,Muslim,Male,,
5744,35,4,10,General,Hindu,Male,,
5744,36,1,0,,Muslim,Male,,
5744,37,1,4,,Hindu,Female,Bagwe,
5744,38,4,10,General,Hindu,Male,,
5744,39,1,11,,Muslim,Male,,
5744,40,1,8,,Muslim,Male,,
5744,41,4,7,,Muslim,Male,,
5744,42,5,7,,Muslim,Female,,
5744,43,2,15,,Muslim,Male,,
5744,44,4,3,,Muslim,Male,,
5744,45,1,8,,Muslim,Male,,
5744,46,4,5,,Hindu,Male,S,
5744,47,5,17,,Hindu,Male,Vanjare,
5744,48,5,15,General,Hindu,Male,,
5744,49,1,0,,Muslim,Male,,
5744,50,1,3,,Hindu,Female,Chari,
5744,51,1,2,,Muslim,Male,,
5744,52,4,8,,Hindu,Female,Patil,
5744,53,1,5,Not Indian,Other,Female,,
5744,54,5,10,,Hindu,Male,Jadhav,
