participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),event (y/n),caste_RA,religion_RA,gender,Notes,,
9452,42,7,4,Days,1,1,0,,Muslim,Male,Oscar,,
9452,43,6,4,Days,1,1,0,,Hindu,Female,Chakma,,
9452,44,6,4,Days,1,1,0,Not Indian,Other,Male,Lopes,,
9452,45,5,4,Days,1,1,0,Not Indian,Other,Female,Nikolaisen,,
9452,46,4,3,Days,1,1,0,,Muslim,Male,Hamza,,
9452,47,2,1,Days,1,1,0,Not Indian,Other,Male,Niklaus,,
9452,48,1,15,Hours,0,0,0,,,,,,
9452,49,4,3,Days,1,1,0,,,Female,Kh last name,,
9452,50,5,2,Days,0,0,0,,,,,,
9452,51,2,17,Minutes,0,0,0,,,,,,
9452,52,4,4,Days,1,1,0,Not Indian,Other,Female,Cazacu,,
9452,53,5,3,Days,1,1,0,Not Indian,Other,Female,Lopez,,
9452,54,6,3,Days,1,1,0,,Muslim,Male,Zakhma,,
9452,55,6,3,Days,1,1,0,Not Indian,Other,Male,Mejia,,
9452,56,2,3,Days,1,1,0,Not Indian,Other,Male,Mejia,,
9452,57,3,3,Days,1,1,0,Not Indian,Other,Female,Lalonde,,
9452,58,5,1,Days,1,1,0,,Muslim,Female,Arab,,
9452,59,4,4,Days,1,1,0,Not Indian,Muslim,Male,Alee,,
9452,60,6,52,Minutes,0,0,0,,,,,,
5327,1,1,1,Days,1,0,0,,Hindu,Female,Gangwar,,
5327,2,4,6,Days,1,0,0,,Hindu,Male,Anchal,,
5327,3,6,3,Days,1,0,0,,Hindu,Female,Nanda,,
5327,4,6,1,Days,1,0,0,,Hindu,Male,Awasthi,,
5327,5,4,1,Days,1,0,0,,Hindu,Female,Singh,,
5327,6,3,5,Hours,0,1,0,,,,Vidyagyan Alumni,,
5327,7,5,3,Days,1,0,0,,Hindu,Female,Gangwar,,
5327,8,6,4,Days,1,0,0,,Hindu,Female,Anchal,,
5327,9,2,12,Hours,1,0,0,,Hindu,Female,Gangwar,,
5327,10,1,3,Days,1,0,0,,Hindu,Male,Tiwari,,
5327,11,1,12,Hours,1,0,0,,Hindu,Female,Gangwar,,
5327,12,7,4,Days,1,0,0,,Hindu,Female,Anchal,,
5327,13,4,2,Days,1,0,0,,Hindu,Male,Singh,,
5327,14,4,21,Hours,1,0,0,,Hindu,Male,Kumar,,
5327,15,2,22,Hours,1,0,0,,Hindu,Male,Shukla,,
5327,16,2,3,Days,1,0,0,,Hindu,Female,Gangwar,,
5327,17,5,9,Hours,0,1,0,,,,Vidyagyan Alumni,,
5327,18,1,22,Hours,1,0,0,,Hindu,Male,Shukla,,
5327,19,5,8,Days,1,0,0,,Hindu,Male,Tripathi,,
5327,20,4,19,Days,1,0,0,,Hindu,Female,Anchal,,
5327,21,1,2,Days,1,0,0,,Hindu,Female,Mishra,,
5327,22,3,3,Days,1,0,0,,Hindu,Male,Tiwari,,
5327,23,1,3,Days,0,1,0,,,,Vidyagyan Alumni,,
5327,24,2,3,Days,0,1,0,,,,Vidyagyan Alumni,,
5327,25,2,5,Days,1,0,0,,Hindu,Male,Tiwari,,
5327,26,,,,,,,,,,,,
5327,27,,,,,,,,,,,,
5327,28,,,,,,,,,,,,
5327,29,,,,,,,,,,,,
5327,30,,,,,,,,,,,,
5327,31,,,,,,,,,,,,
5327,32,,,,,,,,,,,,
5327,33,,,,,,,,,,,,
5327,34,,,,,,,,,,,,
5327,35,,,,,,,,,,,,
5327,36,,,,,,,,,,,,
5327,37,,,,,,,,,,,,
5327,38,,,,,,,,,,,,
5327,39,,,,,,,,,,,,
5327,40,,,,,,,,,,,,
5327,41,,,,,,,,,,,,
5327,42,,,,,,,,,,,,
5327,43,,,,,,,,,,,,
5327,44,,,,,,,,,,,,
5327,45,,,,,,,,,,,,
5327,46,,,,,,,,,,,,
5327,47,,,,,,,,,,,,
5327,48,,,,,,,,,,,,
5327,49,,,,,,,,,,,,
5327,50,,,,,,,,,,,,
5327,51,,,,,,,,,,,,
5327,52,,,,,,,,,,,,
5327,53,,,,,,,,,,,,
5327,54,,,,,,,,,,,,
5327,55,,,,,,,,,,,,
5327,56,,,,,,,,,,,,
5327,57,,,,,,,,,,,,
5327,58,,,,,,,,,,,,
5327,59,,,,,,,,,,,,
5327,60,,,,,,,,,,,,
7031,1,5,3,Hours,0,0,0,,,,Daily Mail,,
7031,2,7,1,Hours,1,1,0,,Muslim,Female,Sayeed,,
7031,3,2,1,Days,0,0,0,,,,FC Barcelona,,
7031,4,1,1,Days,0,0,0,,,,Admin SFC,,
7031,5,3,1,Days,1,1,0,,Hindu,Male,Sanghvi,,
7031,6,7,22,Hours,0,0,0,,,,Sarcasm,,
7031,7,7,13,Hours,1,0,0,,Hindu,Male,Jayakrishnan,,
7031,8,6,17,Hours,0,0,0,,,,GoalCast,,
7031,9,5,12,Hours,0,1,0,,,,Mim Essay .Com,,
7031,10,5,11,Hours,1,0,0,,Hindu,Male,Chauhan,,
7031,11,5,8,Hours,1,0,0,,Other,Female,Jain,,
7031,12,3,17,Hours,1,0,0,,Hindu,Female,Dhiman,,
7031,13,7,22,Hours,0,0,0,,,,ICC,,
7031,14,2,2,Days,1,0,0,,Hindu,Make,Sonawane,,
7031,15,7,15,Hours,0,0,0,,,,Daily Mail,,
7031,16,1,21,Hours,0,0,0,,,,Movie Talkies,,
7031,17,4,7,Hours,1,0,0,,Muslim,Male,Ashrafi,,
7031,18,4,14,Hours,1,0,0,,Hindu,Male,Chauhan,,
7031,19,3,14,Hours,1,0,0,,Muslim,Male,Ashrafi,,
7031,20,2,20,Hours,0,0,0,,,,MTV Roadies,,
7031,21,5,15,Hours,1,0,0,,Hindu,Female,Dhiman,,
7031,22,1,15,Hours,0,1,0,,,,Movie Talkies,,
7031,23,1,4,Days,1,0,0,,Hindu,Male,Sanghvi,,
7031,24,7,4,Hours,0,0,0,,,,Daily Mail,,
7031,25,3,15,Hours,1,0,0,,Muslim,Male,Ashrafi,,
7031,26,1,10,Hours,1,0,0,,Hindu,Male,Chauhan,,
7031,27,1,21,Hours,0,0,0,,,,Shi Nee,,
7031,28,6,10,Hours,0,0,0,,,,BBC News,,
7031,29,3,11,Hours,1,0,0,,Hindu,Female,Rajput,,
7031,30,7,1,Days,0,0,0,,,,Daily Mail,,
7031,31,7,10,Hours,1,0,0,,Hindu,Male,Yadav,,
7031,32,7,2,Days,1,0,0,,Hindu,Female,Patil,,
7031,33,1,16,Hours,0,0,0,,,,Times of India,,
7031,34,6,3,Days,0,0,0,,,,BBC News,,
7031,35,7,18,Hours,1,0,0,,Hindu,Female,Dhiman,,
7031,36,1,10,Minutes,0,0,0,,,,Movie Talkies,,
7031,37,3,7,Hours,1,0,0,,Hindu,Male,Gupta,,
7031,38,7,4,Days,1,1,0,,Other,Female,Kophea,,
7031,39,1,23,Hours,1,1,0,,Hindu,Male,Gupta,,
7031,40,1,18,Hours,0,0,0,,,,Movie Talkies,,
7031,41,3,19,Hours,1,0,0,,Hindu,Male,Rai,,
7031,42,7,13,Hours,0,0,0,,,,Daily Mail,,
7031,43,3,5,Days,1,0,0,,Hindu,Male,Sharma,,
7031,44,4,16,Hours,0,0,0,,,,Sarcasm,,
7031,45,1,9,Hours,1,0,0,,Hindu,Female,Dhiman,,
7031,46,3,2,Minutes,0,0,0,,,,Laughing Colours,,
7031,47,4,23,Hours,1,0,0,,Hindu,Male,Sharma,,
7031,48,7,11,Hours,1,1,0,,Hindu,Male,Sagar,,
7031,49,7,2,Days,0,0,0,,,,BBC News,,
7031,50,5,8,Minutes,0,0,0,,,,NBa,,
7031,51,5,21,Hours,1,0,0,,Muslim,Male,Sadeed,,
7031,52,1,17,Hours,1,0,0,,Hindu,Male,Negi,,
7031,53,7,2,Days,0,0,0,,,,Daily Mail,,
7031,54,3,3,Days,1,0,0,,Hindu,Male,Sharma,,
7031,55,3,2,Days,0,0,0,,,,Times Now,,
7031,56,5,13,Hours,1,1,0,,Hindu,Male,Sanghvi,,
7031,57,6,19,Hours,0,0,0,,,,BBC News,,
7031,58,5,10,Hours,1,0,0,,Hindu,Male,Chauhan,,
7031,59,1,21,Hours,0,0,0,,,,Movie Talkies,,
7031,60,4,2,Days,1,0,0,,Hindu,Male,Sharma,,
1200,1,3,1,Days,0,1,0,,,,,,
1200,2,4,4,Days,1,0,0,,Hindu,Female,Sengupta,,
1200,3,6,2,Days,1,0,0,,Hindu,Female,Amaris,,
1200,4,2,44,Minutes,1,0,0,,Hindu,Male,Khandu,,
1200,5,3,3,Days,1,0,0,,Hindu,Male,Khandu,,
1200,6,5,2,Days,0,1,0,,,,,,
1200,7,7,1,Hours,1,0,0,,Hindu,Female,Pallavi,,
1200,8,1,2,Days,1,0,0,,Hindu,Male,Singh,,
1200,9,3,3,Hours,1,0,0,,Hindu,Male,Kant,,
1200,10,5,15,Hours,1,0,0,,Muslim,Female,Moore,,
1200,11,5,12,Hours,1,0,0,,Hindu,Female,Ghosh,,
1200,12,6,2,Days,1,0,0,,Muslim,Male,Tyeba,,
1200,13,3,5,Days,1,0,0,,Hindu,Male,Keshri,,
1200,14,5,2,Days,1,0,0,,Hindu,Female,Vijayvargiya,,
1200,15,2,1,Days,1,0,0,,Hindu,Male,Anand,,
1200,16,4,2,Days,1,0,0,,Hindu,Female,Mahapatra,,
1200,17,7,2,Days,1,0,0,,Hindu,Male,Indraprastha,,
1200,18,5,1,Days,1,0,0,,Muslim,Female,Moore,,
1200,19,3,17,Hours,1,0,0,,Hindu,Female,Kritika,,
1200,20,4,2,Days,1,0,0,,Hindu,Female,Narayan,,
1200,21,5,3,Days,1,0,0,,Hindu,Female,Ghosh,,
1200,22,4,3,Days,0,1,0,,,,page,,
1200,23,4,52,Minutes,0,1,0,,,,page,,
1200,24,3,3,Days,0,1,0,,,,page,,
1200,25,6,4,Minutes,1,0,0,,Hindu,Female,Amaris,,
1200,26,4,3,Days,1,0,0,,Hindu,Female,Kullu,,
1200,27,2,2,Days,1,0,0,,Hindu,Male,Singh,,
1200,28,4,22,Hours,1,0,0,,Hindu,Female,Kedia,,
1200,29,5,2,Days,1,0,0,,Muslim,Male,Akhtar,,
1200,30,3,6,Days,1,0,0,,Hindu,Female,Sharma,,
1200,31,6,2,Days,1,0,0,,Hindu,Female,Singh,,
1200,32,1,13,Hours,1,0,0,,Hindu,Female,Sharma,,
1200,33,7,3,Hours,1,0,0,,Hindu,Female,Acharya,,
1200,34,7,2,Days,1,1,0,,Hindu,Female,Kekre,,
1200,35,5,17,Hours,1,0,0,,Hindu,Female,Mohan,,
1200,36,3,18,Hours,1,0,0,,Hindu,Female,Jain,,
1200,37,4,3,Days,1,0,0,,Hindu,Female,Gupta,,
1200,38,2,2,Days,1,0,0,,Hindu,Female,Iyer,,
1200,39,6,5,Hours,1,0,0,,Hindu,Female,Agarwal,,
1200,40,3,2,Days,1,0,0,,Hindu,Male,Namdev,,
1200,41,3,20,Hours,1,0,0,,Hindu,Female,Agarwal,,
1200,42,3,2,Days,1,0,0,,Hindu,Female,Nigam,,
1200,43,4,5,Days,1,0,0,,Hindu,Female,Iyer,,
1200,44,6,5,Days,1,0,0,,Hindu,Female,Choudhury,,
1200,45,4,5,Days,1,0,0,,Hindu,Female,Gupta,,
1200,46,4,5,Days,1,0,0,,Hindu,Female,Shastri,,
1200,47,2,2,Days,1,0,0,,Hindu,Female,Acharya,,
1200,48,2,11,Days,1,0,0,,Hindu,Female,KJaiswal,,
1200,49,3,4,Days,1,0,0,,Hindu,Female,Sharma,,
1200,50,4,2,Days,1,0,0,,Hindu,Female,Gupta,,
1200,51,5,4,Days,1,0,0,,Hindu,Female,Singh,,
1200,52,6,2,Days,1,0,0,,Hindu,Female,Kekre,,
1200,53,7,5,Days,1,0,0,,Hindu,Female,Sharma,,
1200,54,3,2,Days,1,0,0,,Hindu,Female,Iyer,,
1200,55,5,5,Days,1,1,0,,Hindu,Male,SK,,
1200,56,2,7,Days,1,0,0,,Hindu,Female,Jaiswal,,
1200,57,6,4,Days,1,0,0,,Hindu,Male,Kumar P,,
1200,58,4,5,Days,0,1,0,,Hindu,Female,Patidar,,
1200,59,6,5,Days,1,0,0,,Hindu,Male,Sharma,,
1200,60,2,2,Hours,1,1,0,,Hindu,Male,Kumar,,
4089,1,7,2,Hours,1,1,,,Hindu,Male,Singh,,
4089,2,7,3,Hours,1,,,,,,The Print,,
4089,3,4,4,Hours,,1,,,,,Suggested Post :Ministry Of Helath,,
4089,4,4,11,Hours,1,,,,,,Refine the mind with Jordan Bates,,
4089,5,7,39,Minutes,1,1,,,,Female,Pratiti,,
4089,6,3,1,Hours,,1,,,,,Suggested Post: Ministry Of Health,,
4089,7,2,2,Hours,1,,,,Hindu,Male,Modi,,
4089,8,5,17,Hours,1,,,,,Male,Alexander Rajgopalan,,
4089,9,6,2,Hours,1,1,,,Hindu,Female,Basumatary,,
4089,10,5,3,Days,1,,,,,,Delhi Capitals,,
4089,11,1,22,Minutes,1,,,,Hindu,Male,Singh,,
4089,12,5,1,Days,1,,,,,,Mumbai Indians,,
4089,13,3,3,Days,1,1,,,Hindu,Female,Mohanty,,
4089,14,7,1,Days,1,,,,,,The Print,,
4089,15,6,1,Days,1,,,,Hindu,Male,Agumbe,,
4089,16,5,2,Days,1,,,,,,Cricket.com.au,,
4089,17,7,1,Days,1,,,,,,The Hindu,,
4089,18,7,1,Days,1,,,,,,Impractical Jokers,,
4089,19,4,19,Hours,1,,,,,,The Hindu,,
4089,20,3,3,Days,1,,,,,,ICC,,
4089,21,5,19,Hours,1,,,,Hindu,Male,Agumbe,,
4089,22,6,16,Hours,1,,,,,,Mumbai Indians,,
4089,23,3,5,Hours,1,,,,,Male,Alexander Rajgopalan,,
4089,24,4,2,Days,1,,,,Hindu,Male,Agumbe,,
4089,25,2,7,Hours,1,,,,Hindu,Male,rangarajan,,
4089,26,5,6,Hours,1,,,,,,Cricket.com.au,,
4089,27,6,15,Hours,1,,,,Hindu,Male,RSA,,
4089,28,7,18,Hours,1,,,,Hindu,Male,Agumbe,,
4089,29,7,2,Hours,1,,,,,,The Print,,
4089,30,1,1,Hours,1,,,,Hindu,Male,Das,,
4089,31,4,2,Days,1,,,,,,Delhi Capitals,,
4089,32,4,3,Hours,1,,,,,,IPL,,
4089,33,7,2,Days,1,,,,,,CSk,,
4089,34,4,1,Days,1,,,,,,IPL,,
4089,35,3,23,Hours,1,,,,,,Mumbai Indians,,
4089,36,5,3,Days,1,,,,,,RCB,,
4089,37,7,16,Hours,1,,,,,,Impractical Jokers,,
4089,38,7,3,Hours,1,,,,,,Impractical Jokers,,
4089,39,3,1,Days,1,,,,,,IPL,,
4089,40,7,14,Hours,1,,,,,,CNN,,
4089,41,7,18,Hours,1,,,,,,The Print,,
4089,42,5,4,Hours,1,,,,,,RCB,,
4089,43,4,2,Days,1,,,,,,Mumbai Indians,,
4089,44,6,22,Hours,1,,,,Hindu,Male,Agumbe,,
4089,45,3,1,Days,1,,,,,,Cricket.com.au,,
4089,46,7,20,Hours,1,,,,,,The Print,,
4089,47,7,2,Days,1,,,,,,IPL,,
4089,48,6,19,Hours,1,,,,,,Agumbe,,
4089,49,7,11,Hours,1,,,,,,CNN,,
4089,50,6,9,Hours,1,,,,,,ICC,,
4089,51,5,1,Days,1,,,,,,Delhi Capitals,,
4089,52,4,2,Hours,1,,,,,,Indian Cricket Team,,
4089,53,7,1,Days,1,,,,,,The Print,,
4089,54,4,18,Hours,1,,,,,,IPL,,
4089,55,4,22,Hours,1,,,,,,Delhi Capitals,,
4089,56,6,18,Hours,1,,,,Hindu,Male,Agumbe,,
4089,57,4,1,Days,1,,,,,,Cricket.com.au,,
4089,58,6,10,Hours,1,,,,,,ICC,,
4089,59,7,3,Hours,1,,,,,,CNN,,
4089,60,5,2,Hours,1,,,,,,Mumbai Indians,,
4175,1,6,3,Days,1,,,General,Hindu,Female,,,
4175,2,3,23,Hours,1,1,,,Hindu,Female,Shah,,
4175,3,5,20,Hours,,1,,,,,Suggested Post: Project Nightfall,,
4175,4,4,5,Days,1,,,General,Hindu,Male,,,
4175,5,2,22,Hours,1,,,General,Hindu,Female,,,
4175,6,4,4,Days,1,,,General,Hindu,Male,,,
4175,7,5,50,Minutes,1,,,,,,The Frustrated Engineer,,
4175,8,5,3,Days,1,,,,,,Nas Daily,,
4175,9,6,4,Days,,1,,,,,Suggested Post: LaDbible,,
4175,10,3,22,Hours,1,,,General,Hindu,Female,,,
4175,11,3,1,Days,1,,,General,Hindu,Female,,,
4175,12,4,4,Days,,1,,,,,Suggested Post: RJ Sukriti,,
4175,13,7,2,Days,1,1,,General,Hindu,Female,,,
4175,14,6,6,Days,1,,,General,Hindu,Male,,,
4175,15,4,20,Hours,,,,,,,Suggested Post: Hindustan Times,,
4175,16,5,3,Days,1,1,,General,Hindu,Female,,,
4175,17,7,3,Days,1,1,,General,Hindu,Female,,,
4175,18,6,31,Days,,1,,,,,Suggested Post: Yahoo NEws Australia,,
4175,19,3,3,Days,1,,,General,Hindu,Female,,,
4175,20,5,1,Days,1,,,,,Male,Sovan Dolai,,
4175,21,4,3,Days,1,1,,,,Male,Winston Raj,,
4175,22,5,6,Hours,1,,,,Hindu,Male,Sankhe,,
4175,23,3,2,Days,1,,,General,Hindu,Female,,,
4175,24,6,38,Days,,1,,,,,Suggested Post: Yes Theory,,
4175,25,2,21,Hours,1,,,General,Hindu,Male,,,
4175,26,4,4,Hours,1,,,,Muslim,Male,,,
4175,27,5,9,Days,,1,,,,,Suggested Post: South China Morning Post,,
4175,28,3,2,Days,1,1,,,Hindu,Male,Singh,,
4175,29,5,3,Days,1,1,,,Hindu,Female,Singh,,
4175,30,5,4,Days,1,,,General,Hindu,Female,,,
4175,31,4,3,Days,1,,,Not Indian,Other,Female,,,
4175,32,4,1,Days,1,1,,General,Hindu,Female,,,
4175,33,3,3,Days,,1,,,,,Suggested Post: Delhi Braekings,,
4175,34,3,1,Hours,1,,,,Hindu,Male,Singh\,,
4175,35,5,16,Hours,1,,,,Hindu,Female,H,,
4175,36,3,1,Days,,1,,,,,Suggested Post: Hindustan Times,,
4175,37,2,42,Minutes,1,,,,Hindu,Female,Nair,,
4175,38,1,1,Days,1,,,General,Hindu,Female,,,
4175,39,5,5,Days,1,,,,,,India Today,,
4175,40,4,4,Hours,1,1,,Other Backward Classes (OBC),Hindu,Male,,,
4175,41,3,6,Hours,1,1,,,Hindu,Female,Choudhary,,
4175,42,5,2,Days,1,,,,Other,Female,,,
4175,43,2,1,Days,,1,,,,,Suggested Post: Loktej,,
4175,44,4,22,Hours,1,,,General,Hindu,Female,,,
4175,45,2,3,Days,1,,,,Hindu,Female,Kalthiya,,
4175,46,3,13,Days,,1,,,,,Suggested Post: MetDaan Fashion,,
4175,47,5,3,Days,1,1,,,Other,Female,,,
4175,48,3,6,Days,,1,,,,,Suggested Post: Buzzfeed Uk,,
4175,49,3,2,Days,1,1,,,,,Salman Khan Fans,,
4175,50,4,23,Hours,1,,,General,Hindu,Female,,,
4175,51,3,19,Days,1,,,,,,Suggested Post: Pero Like,,
4175,52,4,1,Days,1,1,,,Hindu,Male,Kumar,,
4175,53,5,January 30,Days,,1,,,,,Suggested Post: BBC,,
4175,54,3,7,Hours,1,1,,,Hindu,Female,Choudhary,,
4175,55,4,2,Days,,1,,,,,Suggested Post: Scroll,,
4175,56,3,2,Days,1,1,,,Muslim,Male,,,
4175,57,3,1,Hours,1,,,,,,Bollywood News,,
4175,58,5,27,Days,1,,,,,,Metrosaga India,,
4175,59,3,9,Minutes,1,,,,Hindu,Male,Pruthi,,
4175,60,5,1,Days,1,1,,,Other,Female,,,
6528,1,2,22,Hours,1,1,0,,Muslim,Female,Khan,,
6528,2,1,2,Minutes,1,0,0,,Hindu,Male,Baba,,
6528,3,4,2,Days,0,0,0,,,,suggested for you,,
6528,4,1,10,Minutes,1,1,0,,,,Koja Munda,,
6528,5,5,20,Hours,1,0,0,,Muslim,Male,Raza,,
6528,6,5,1,Days,0,0,,,,,suggested for you,,
6528,7,1,4,Minutes,1,0,0,,Muslim,Male,Ch last name,,
6528,8,1,17,Hours,1,1,0,,Hindu,Female,Solangi,,
6528,9,6,4,Days,1,0,0,,Hindu,Female,Sukriti,,
6528,10,2,19,Hours,1,1,0,,Muslim,Male,Khan,,
6528,11,6,1,Days,1,0,0,,Hindu,Male,Kumar,,
6528,12,6,1,Hours,0,0,0,,,,suggested for you,,
6528,13,3,1,Days,1,1,0,,Muslim,Female,Fatima,,
6528,14,1,5,Minutes,1,1,0,,Muslim,Female,Khan,,
6528,15,5,1,Days,0,0,0,,,,suggested for you,,
6528,16,5,20,Hours,1,1,0,,Muslim,Male,Anwar,,
6528,17,5,1,Days,1,0,0,,Hindu,Female,Verma,,
6528,18,7,13,Hours,0,0,0,,,,suggested for you,,
6528,19,5,7,Hours,1,0,0,,Hindu,Female,Verma,,
6528,20,2,18,Minutes,1,1,0,,Muslim,Female,Hania,,
6528,21,1,8,Minutes,0,0,0,,,,,,
6528,22,3,3,Hours,1,0,0,,Hindu,Male,Dip,,
6528,23,5,2,Hours,0,0,0,,,,suggested for you,,
6528,24,4,4,Hours,1,0,0,,Muslim,Female,Akhtar,,
6528,25,5,7,Hours,1,0,0,,Hindu,Male,Mandal,,
6528,26,5,6,Days,0,0,0,,,,suggested for you,,
6528,27,1,13,Minutes,1,1,0,,,,Nazo last name,,
6528,28,1,4,Minutes,1,0,0,,Muslim,Male,Jatt,,
6528,29,1,21,Minutes,1,1,0,,Other,Female,Robert,,
6528,30,6,6,Days,0,0,0,,,,suggested for you,,
6528,31,4,1,Minutes,1,0,0,,,Female,Maan,,
6528,32,1,9,Minutes,1,1,0,,Muslim,Male,Hameed,,
6528,33,5,28,Days,0,0,0,,,,suggested for you,,
6528,34,1,54,Minutes,1,1,0,,Muslim,Female,Khan,,
6528,35,5,1,Hours,1,0,0,,Hindu,Female,Verma,,
6528,36,5,36,Days,0,0,0,,,,suggested for you,,
6528,37,4,6,Hours,1,0,0,,Hindu,Male,Raj,,
6528,38,1,0,Minutes,1,0,0,,,Male,Koja Munda ,,
6528,39,4,2,Days,0,0,0,,,,suggested for you,,
6528,40,4,3,Hours,1,1,0,,Muslim,Female,Hashmi,,
6528,41,5,7,Hours,1,0,0,,Hindu,Male,Chandra,,
6528,42,5,2,Days,0,0,0,,,,suggested for you,,
6528,43,4,3,Hours,1,0,0,,Hindu,Male,Bhachchan,,
6528,44,1,1,Hours,0,0,0,,,,,,
6528,45,5,2,Days,0,0,0,,,,suggested for you,,
6528,46,7,3,Hours,0,0,0,,,,,,
6528,47,5,36,Minutes,1,0,0,,Hindu,Female,Sinha,,
6528,48,1,2,Hours,1,1,0,,Muslim,Male,Sabir,,
6528,49,4,25,Days,0,0,0,,,,suggested for you ,,
6528,50,6,2,Hours,1,0,0,,Muslim,Male,Azam,,
6528,51,1,12,Minutes,1,1,0,,Muslim,Female,Fatima,,
6528,52,5,8,Days,0,0,0,,,,suggested for you ,,
6528,53,2,19,Hours,1,1,0,,Muslim,Male,Faisal,,
6528,54,1,21,Hours,1,1,0,,Muslim,Female,Khan,,
6528,55,5,6,Days,0,0,0,,,,suggested for you ,,
6528,56,4,7,Days,1,1,0,,Hindu,Male,Shankar,,
6528,57,1,0,Minutes,1,0,0,,Muslim,Male,Ahmed,,
6528,58,1,4,Minutes,1,0,0,,,,Koja Munda,,
6528,59,2,20,Hours,1,1,0,,Muslim,Female,Khan,,
6528,60,1,15,Minutes,1,1,0,,Muslim,Male,Kamran,,
8256,1,6,1,Hours,1,1,0,,Muslim,Male,Ameen,,
8256,2,7,7,Minutes,1,0,0,,Muslim,Male,Santy Khan,,
8256,3,6,13,Hours,1,1,0,,Muslim,Male,Mehar,,
8256,4,4,20,Hours,1,1,0,,Hindu,Male,Rajbhar,,
8256,5,7,21,Days,0,0,0,,,,Suggested Page - Aug 19,,
8256,6,7,22,Hours,1,1,0,,Hindu,Female,Sinha,,
8256,7,6,4,Days,0,0,0,,,,Suggested Page - Gobble,,
8256,8,7,10,Hours,0,0,0,,,,Page - ICC ,,
8256,9,7,1,Days,1,0,0,,Hindu,Male,Raj ,,
8256,10,7,14,Days,0,0,0,,,,Suggested Page - The Bridge,,
8256,11,7,13,Hours,1,0,0,,Muslim,Female,Izhar Izzy,,
8256,12,6,1,Days,1,0,0,,Muslim,Female,Fitama,,
8256,13,7,4,Hours,1,1,0,,Muslim,Male,Mehar,,
8256,14,3,5,Hours,1,1,0,Not Indian,Other,Female,,,
8256,15,5,3,Days,1,1,0,,Muslim,Male,Ali,,
8256,16,7,9,Days,0,0,0,,,,Suggested Page - RCB,,
8256,17,7,1,Hours,0,0,0,,,,Page - ICC,,
8256,18,4,2,Days,1,0,0,,Muslim,Male,Khan Ak,,
8256,19,6,5,Hours,1,0,0,,Muslim,Male,Az,,
8256,20,4,28,Days,0,0,0,,,,Suggested Page - Rohtak Express. Aug 12,,
8256,21,6,1,Days,1,1,0,,Hindu,Male,Malhotra,,
8256,22,6,3,Days,1,1,0,,Muslim,Male,Malik,,
8256,23,5,3,Days,0,0,0,,,,Suggested Page,,
8256,24,5,5,Hours,1,0,0,,Hindu,Female,Gangopadhyay,,
8256,25,6,1,Hours,0,0,0,,,,Page - ICC,,
8256,26,6,4,Hours,0,0,0,,,,Suggested Page - Ministry of Health,,
8256,27,4,1,Days,1,0,0,,Hindu,Female,Rani,,
8256,28,6,1,Days,1,0,0,,Hindu,Female,Gangopadhyay,,
8256,29,5,1,Days,0,0,0,,,,Suggested Page - Mumbai Indiands,,
8256,30,6,6,Hours,1,1,0,,Muslim,Male,Awais,,
8256,31,5,10,Minutes,1,0,0,,Hindu,Female,Shonu,,
8256,32,6,,,0,0,0,,,,Suggested Page - CPL T20. Aug 17,,
8256,33,5,2,Days,0,0,0,,,,Page - CricTracker India,,
8256,34,7,18,Hours,0,0,0,,,,Page - ICC,,
8256,35,3,3,Days,0,0,0,,,,Suggested Page - Ultra Bollywood,,
8256,36,7,1,Hours,0,0,0,,,,Page - ICC,,
8256,37,6,20,Hours,1,0,0,,Hindu,Female,Gupta,,
8256,38,6,14,Hours,1,0,0,,Hindu,Male,Cooper (possibly fake last name),,
8256,39,7,,,0,0,0,,,,Suggested Page - ROYAL MECH. 18 Aug,,
8256,40,5,3,Hours,1,0,0,,Hindu,Female,Kumari,,
8256,41,4,1,Days,1,0,0,,Hindu,Female,Thakur,,
8256,42,4,16,Hours,1,0,0,,Muslim,Female,Khan,,
8256,43,3,1,Days,1,0,0,Not Indian,Other,Female,,,
8256,44,5,5,Minutes,1,1,0,,Muslim,Male,Mujtaba Ali,,
8256,45,6,,,0,0,0,,,,Suggested Page. Aug 23,,
8256,46,5,1,Hours,1,1,0,,Muslim,Female,Saeed,,
8256,47,5,3,Days,1,0,0,,Hindu,Female,Singh,,
8256,48,4,3,Days,0,0,0,,,,Suggested Page - Viral Posts,,
8256,49,7,3,Days,1,0,0,Not Indian,Other,Male,Celebrity Page - AB de Viliers,,
8256,50,6,1,Days,1,0,0,,Other,Female,Kujur,,
8256,51,3,20,Days,0,0,0,,,,Suggested Page. Aug 20,,
8256,52,4,17,Hours,1,0,0,,Hindu,Male,Vaibhaw,,
8256,53,5,1,Days,1,0,0,,Muslim,Female,Khan,,
8256,54,5,19,Hours,1,0,0,,Muslim,Male,Az,,
8256,55,7,1,Days,0,0,0,,,,Suggested Page,,
8256,56,5,6,Hours,1,0,0,,Muslim,Female,Samar,,
8256,57,5,4,Hours,0,0,0,,,,Page - Ta nu,,
8256,58,6,6,Days,1,0,0,,Hindu,Female,Suggested Page - Aman Sai,,
8256,59,4,3,Days,1,1,0,,Hindu,Female,Gupta,,
8256,60,4,6,Days,0,0,0,,,,Suggested Page ,,
