"","user_age","clean_edu","user_frequency","user_genre","genre.match","rating.y","rec_gender","rec_race","clicked","race.simple.f","user_gender","user_id","in.group.lax","clean_user_genre","prediction.slow","rank.slow"
"4943",44,"less.than.bachelors","Several times a week","Science Fiction",0,9,"Female","White",0,"White","Male","adENJIOWo7",TRUE,"Science Fiction",0.106782871840649,16
"4944",37,"less.than.bachelors","Several times a week","Action and adventure",0,9,"Male","White",0,"White","Male","UEcrK5I70J",TRUE,"Action and adventure",0.0838695064004083,35
"4945",30,"bachelors","Several times a month","Other",0,9,"Male","White",0,"White","Male","Q7BD8OeYyP",TRUE,"HHO",0.113832953200083,9
"4946",44,"bachelors","Several times a week","Comedy",0,9,"Male","White",1,"White","Male","1qMrxWuIXv",TRUE,"Comedy",0.0992695730979724,16
"4947",56,"less.than.bachelors","Several times a week","Historical",0,9,"Male","White",0,"White","Male","alTow8KhfT",TRUE,"HHO",0.134755882064968,1
"4948",18,"less.than.bachelors","Once a month","Action and adventure",0,9,"Male","White",0,"White","Male","xVzKVIzqkH",TRUE,"Action and adventure",0.151136204160515,11
"4949",74,"less.than.bachelors","Several times a week","Drama",1,9,"Female","White",1,"White","Male","xX57oQUrVK",TRUE,"Drama",0.135495300579913,11
"4950",48,"less.than.bachelors","Several times a week","Science Fiction",0,9,"Male","White",0,"White","Male","dbqhZoFLNF",TRUE,"Science Fiction",0.102547402723836,9
"4951",56,"bachelors","Several times a week","Comedy",0,9,"Female","White",0,"White","Male","fEmGSSTPd8",TRUE,"Comedy",0.0868559771655166,23
"4952",50,"more.than.bachelors","Several times a month","Comedy",0,9,"Female","White",0,"White","Male","CkwObgkJTM",TRUE,"Comedy",0.0968713326044891,12
"4953",34,"bachelors","Once a month","Science Fiction",0,9,"Male","White",0,"White","Male","gaMvQEl0Ww",TRUE,"Science Fiction",0.107902534741403,22
"4954",31,"bachelors","Several times a week","Action and adventure",0,9,"Female","White",1,"White","Male","V14UaYUcUA",TRUE,"Action and adventure",0.090894963776842,13
"4955",35,"less.than.bachelors","Several times a week","Action and adventure",0,9,"Female","White",0,"White","Male","44Vng62rVr",TRUE,"Action and adventure",0.0974180887907506,19
"4956",42,"bachelors","A few times a year","Science Fiction",0,9,"Male","Black",0,"White","Male","uVh0LzS2f0",TRUE,"Science Fiction",0.0908692606193727,7
"4957",27,"bachelors","Several times a week","Drama",1,9,"Female","White",0,"White","Male","8EzLx5q8ll",TRUE,"Drama",0.140624797370245,6
"4958",19,"less.than.bachelors","Several times a month","Action and adventure",0,9,"Female","Hispanic",0,"White","Male","32i1oPKYLp",FALSE,"Action and adventure",0.100804275066752,34
"4959",39,"less.than.bachelors","Several times a month","Comedy",0,9,"Female","White",0,"White","Male","iTLCHatIdF",TRUE,"Comedy",0.0856989899763568,18
"4960",35,"less.than.bachelors","Several times a month","Drama",1,9,"Male","White",1,"White","Male","DdPha080Z6",TRUE,"Drama",0.162168308087075,2
"4961",21,"bachelors","Several times a month","Science Fiction",0,9,"Male","Black",0,"White","Male","Vg5VdZEmA4",TRUE,"Science Fiction",0.150310378732704,6
"4962",20,"less.than.bachelors","Several times a month","Horror",0,9,"Male","White",0,"White","Male","9KecXI6DD2",TRUE,"HHO",0.128035602261456,2
"4963",35,"bachelors","Several times a month","Action and adventure",0,9,"Male","White",0,"White","Male","KCI0UvQIdM",TRUE,"Action and adventure",0.0902866190630664,27
"4964",44,"less.than.bachelors","Several times a week","Comedy",0,9,"Female","White",0,"White","Male","ZhksKvQrKT",TRUE,"Comedy",0.0728919117973781,27
"4965",37,"bachelors","Several times a week","Science Fiction",0,9,"Female","Black",0,"White","Male","HBqsV5Ua21",FALSE,"Science Fiction",0.105853977125618,17
"4966",78,"bachelors","Several times a month","Comedy",0,9,"Female","White",0,"White","Male","Ip0wVFA4Mz",TRUE,"Comedy",0.147716421277116,12
"4967",39,"more.than.bachelors","Several times a month","Drama",0,9,"Male","Hispanic",0,"White","Male","PjhAohBqpp",TRUE,"Drama",0.0981891666868391,7
"4968",35,"bachelors","Several times a month","Action and adventure",1,9,"Female","White",0,"White","Male","KCI0UvQIdM",TRUE,"Action and adventure",0.174468041700854,10
"4969",20,"less.than.bachelors","Several times a month","Drama",0,9,"Male","White",0,"White","Male","aWmRzG8sZP",TRUE,"Drama",0.11485691232793,22
"4970",55,"more.than.bachelors","Several times a week","Science Fiction",0,9,"Female","White",0,"White","Male","gLAsQlHh9E",TRUE,"Science Fiction",0.0881991700923199,26
"4971",56,"less.than.bachelors","Never","Science Fiction",0,9,"Male","White",0,"White","Male","uDv6RWTqU8",TRUE,"Science Fiction",0.0991627652354151,17
"4972",53,"less.than.bachelors","Several times a month","Drama",0,9,"Male","White",0,"White","Male","JbdUYiZypp",TRUE,"Drama",0.101128347644772,28
"4973",21,"bachelors","Several times a month","Science Fiction",0,9,"Male","White",0,"White","Male","Vg5VdZEmA4",TRUE,"Science Fiction",0.144494169052468,12
"4974",63,"bachelors","Several times a month","Science Fiction",0,9,"Male","Hispanic",0,"White","Male","SCzVJ45aCk",TRUE,"Science Fiction",0.112385425740649,17
"4975",56,"less.than.bachelors","Several times a week","Historical",0,9,"Male","Hispanic",0,"White","Male","alTow8KhfT",TRUE,"HHO",0.13043195234331,5
"4976",30,"bachelors","Once a month","Horror",0,9,"Male","White",0,"White","Male","UEkLkgX6dy",TRUE,"HHO",0.117147809402011,6
"4977",34,"bachelors","Once a month","Science Fiction",0,9,"Female","Hispanic",0,"White","Male","gaMvQEl0Ww",FALSE,"Science Fiction",0.107393023152661,24
"4978",24,"more.than.bachelors","Several times a month","Action and adventure",1,9,"Male","White",1,"White","Male","npZI3gsATx",TRUE,"Action and adventure",0.19081721271656,8
"4979",21,"less.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",1,"White","Male","LGOjJM3NKl",TRUE,"Action and adventure",0.167098280258312,2
"4980",58,"more.than.bachelors","A few times a year","Science Fiction",0,9,"Male","White",0,"White","Male","SyLPmfpsg5",TRUE,"Science Fiction",0.0780940297228889,19
"4981",35,"bachelors","Every day","Comedy",0,9,"Male","Black",0,"White","Male","NlrNmSp5r4",TRUE,"Comedy",0.0997285280599427,3
"4982",35,"bachelors","Several times a month","Science Fiction",0,9,"Female","White",0,"White","Male","wdlc8BqhS3",TRUE,"Science Fiction",0.117786411398244,8
"4983",38,"more.than.bachelors","Several times a month","Horror",0,9,"Female","Black",0,"White","Male","8EincQu18y",FALSE,"HHO",0.103590426634611,15
"4984",31,"bachelors","Several times a week","Science Fiction",0,9,"Male","White",0,"White","Male","SHpE7QFtad",TRUE,"Science Fiction",0.095272925086681,21
"4985",37,"more.than.bachelors","Several times a month","Drama",0,9,"Male","White",0,"White","Male","5FFmYrbZFA",TRUE,"Drama",0.107883962911959,11
"4986",35,"more.than.bachelors","Once a month","Comedy",0,9,"Male","White",0,"White","Male","g7uHXeVW3J",TRUE,"Comedy",0.0967690874304131,21
"4987",52,"less.than.bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Male","pwI5J9eL14",TRUE,"Comedy",0.0842366768738732,5
"4988",37,"less.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"White","Male","UEcrK5I70J",TRUE,"Action and adventure",0.20055646495525,1
"4989",36,"bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"White","Male","XUD0oFEE3v",TRUE,"Action and adventure",0.233033624271242,4
"4990",25,"less.than.bachelors","Several times a month","Drama",0,9,"Male","White",0,"White","Male","rZBBVPPGSa",TRUE,"Drama",0.109838226214011,9
"4991",35,"less.than.bachelors","Several times a month","Drama",0,9,"Male","Hispanic",0,"White","Male","DdPha080Z6",TRUE,"Drama",0.121839507260409,14
"4992",30,"bachelors","Several times a month","Other",0,9,"Male","White",0,"White","Male","Q7BD8OeYyP",TRUE,"HHO",0.113832953200083,12
"4993",77,"less.than.bachelors","Several times a week","Action and adventure",1,9,"Male","White",0,"White","Male","wW3v93xPYZ",TRUE,"Action and adventure",0.206671565295817,1
"4994",38,"less.than.bachelors","Several times a month","Science Fiction",0,9,"Male","White",0,"White","Male","IgE9nQIR12",TRUE,"Science Fiction",0.109782289523353,26
"4995",29,"bachelors","Several times a month","Action and adventure",1,9,"Female","Hispanic",0,"White","Male","zsXNcS1eXA",FALSE,"Action and adventure",0.15743449163168,10
"4996",35,"less.than.bachelors","Several times a month","Science Fiction",0,9,"Male","Hispanic",0,"White","Male","kFn6CEgSBI",TRUE,"Science Fiction",0.117016136226455,9
"4997",41,"less.than.bachelors","Several times a month","Comedy",0,9,"Female","Hispanic",0,"White","Male","0zJhfCoxOP",FALSE,"Comedy",0.0738217182407977,30
"4998",18,"less.than.bachelors","Once a month","Action and adventure",1,9,"Female","Hispanic",0,"White","Male","xVzKVIzqkH",FALSE,"Action and adventure",0.16887969634673,7
"4999",19,"less.than.bachelors","Several times a month","Action and adventure",1,9,"Female","White",0,"White","Male","32i1oPKYLp",TRUE,"Action and adventure",0.186145359025284,4
"5000",21,"less.than.bachelors","Several times a month","Action and adventure",1,9,"Male","White",1,"White","Male","OmM44UYw4U",TRUE,"Action and adventure",0.179960159419385,3
"5001",55,"bachelors","Several times a week","Science Fiction",0,9,"Female","Hispanic",1,"White","Male","H3lvpntRbl",FALSE,"Science Fiction",0.0911615914274286,10
"5002",28,"bachelors","Several times a month","Science Fiction",0,9,"Female","White",1,"White","Male","CQODg8d4Kv",TRUE,"Science Fiction",0.106966833058916,10
"5003",43,"less.than.bachelors","A few times a year","Science Fiction",0,9,"Male","White",0,"White","Male","LFg2qCIz8O",TRUE,"Science Fiction",0.0867594344880321,29
"5004",23,"bachelors","Several times a month","Action and adventure",1,9,"Male","White",0,"White","Male","thlaSfhDvk",TRUE,"Action and adventure",0.194028558993653,4
"5005",20,"less.than.bachelors","Several times a month","Horror",0,9,"Female","White",1,"White","Male","9KecXI6DD2",TRUE,"HHO",0.129792870245511,1
"5006",61,"less.than.bachelors","Several times a week","Science Fiction",0,9,"Female","Hispanic",0,"White","Male","Owq31RwQMW",FALSE,"Science Fiction",0.0891208476722192,21
"5007",74,"less.than.bachelors","Several times a week","Drama",0,9,"Male","White",0,"White","Male","xX57oQUrVK",TRUE,"Drama",0.114815475758231,25
"5008",33,"bachelors","Several times a month","Animation",0,9,"Female","Hispanic",0,"White","Male","aNmBYoIvFG",FALSE,"Animation",0.120228851932237,3
"5009",33,"less.than.bachelors","Several times a week","Drama",0,9,"Male","White",0,"White","Male","0PB3vxEG6C",TRUE,"Drama",0.10708529364051,32
"5010",44,"bachelors","Several times a week","Comedy",0,9,"Female","Black",0,"White","Male","1qMrxWuIXv",FALSE,"Comedy",0.108457398263726,14
"5011",51,"less.than.bachelors","Every day","Science Fiction",0,9,"Female","White",1,"White","Male","HrWxg9A81W",TRUE,"Science Fiction",0.0889164208880141,13
"5012",42,"more.than.bachelors","Several times a month","Science Fiction",0,9,"Male","White",0,"White","Male","QM1fMyOeSS",TRUE,"Science Fiction",0.108538770566708,12
"5013",32,"bachelors","Several times a week","Action and adventure",1,9,"Female","Hispanic",0,"White","Male","KdItzjEi2N",FALSE,"Action and adventure",0.172114518314251,7
"5014",56,"bachelors","Several times a week","Comedy",0,9,"Male","White",0,"White","Male","fEmGSSTPd8",TRUE,"Comedy",0.100153564701341,15
"5015",37,"bachelors","Several times a week","Comedy",0,9,"Female","Hispanic",0,"White","Male","HQnyzJ0MLw",FALSE,"Comedy",0.0720372529049512,30
"5016",49,"less.than.bachelors","Several times a week","Drama",0,9,"Male","White",0,"White","Male","H5G8bjzdpn",TRUE,"Drama",0.115488286663055,12
"5017",57,"less.than.bachelors","Several times a month","Horror",0,9,"Male","White",0,"White","Male","vZ1397P4gh",TRUE,"HHO",0.106091787437636,18
"5018",35,"less.than.bachelors","Several times a week","Action and adventure",1,10,"Female","White",0,"White","Male","44Vng62rVr",TRUE,"Action and adventure",0.140778206784367,10
"5019",37,"bachelors","Several times a week","Comedy",0,10,"Male","Hispanic",0,"White","Male","HQnyzJ0MLw",TRUE,"Comedy",0.0590056355108801,36
"5020",29,"bachelors","Several times a month","Action and adventure",1,10,"Male","Black",0,"White","Male","zsXNcS1eXA",TRUE,"Action and adventure",0.152380477097225,12
"5021",44,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Female","Hispanic",0,"White","Male","adENJIOWo7",FALSE,"Science Fiction",0.130279575019023,5
"5022",34,"bachelors","Once a month","Science Fiction",0,10,"Female","White",0,"White","Male","gaMvQEl0Ww",TRUE,"Science Fiction",0.118512262697467,17
"5023",77,"less.than.bachelors","Several times a week","Action and adventure",1,10,"Female","Black",0,"White","Male","wW3v93xPYZ",FALSE,"Action and adventure",0.123669036331655,20
"5024",35,"bachelors","Several times a month","Action and adventure",1,10,"Female","Black",0,"White","Male","KCI0UvQIdM",FALSE,"Action and adventure",0.130100763962373,22
"5025",21,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Female","White",1,"White","Male","BK2lhKDafd",TRUE,"Action and adventure",0.13781376386484,5
"5026",21,"less.than.bachelors","Several times a week","Action and adventure",1,10,"Male","Black",0,"White","Male","LGOjJM3NKl",TRUE,"Action and adventure",0.132504098751622,10
"5027",51,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Male","White",1,"White","Male","Sg8Tgtd40X",TRUE,"Action and adventure",0.167876495811072,4
"5028",21,"bachelors","Several times a month","Science Fiction",0,10,"Male","Hispanic",0,"White","Male","Vg5VdZEmA4",TRUE,"Science Fiction",0.0876331933010011,39
"5029",30,"bachelors","Several times a month","Other",0,10,"Male","Black",0,"White","Male","Q7BD8OeYyP",TRUE,"HHO",0.0805974547920835,38
"5030",49,"more.than.bachelors","Several times a week","Drama",0,10,"Male","White",0,"White","Male","ltUFpg9Q25",TRUE,"Drama",0.131187823309267,9
"5031",30,"bachelors","Once a month","Horror",0,10,"Female","White",0,"White","Male","UEkLkgX6dy",TRUE,"HHO",0.102532082412788,17
"5032",75,"more.than.bachelors","Several times a week","Drama",0,10,"Male","White",0,"White","Male","O0HKMUoshv",TRUE,"Drama",0.119021641534452,9
"5033",57,"more.than.bachelors","A few times a year","Comedy",0,10,"Male","White",0,"White","Male","OFT3dnu2LY",TRUE,"Comedy",0.0599147245801278,18
"5034",56,"bachelors","Several times a week","Comedy",0,10,"Female","White",0,"White","Male","fEmGSSTPd8",TRUE,"Comedy",0.0907709845212839,20
"5035",21,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Male","Black",0,"White","Male","OmM44UYw4U",TRUE,"Action and adventure",0.17709290798323,4
"5036",44,"less.than.bachelors","Several times a week","Action and adventure",1,10,"Male","Black",0,"White","Male","Ap3zx9oEED",TRUE,"Action and adventure",0.140795480743176,6
"5037",74,"less.than.bachelors","Several times a week","Drama",0,10,"Male","Black",0,"White","Male","xX57oQUrVK",TRUE,"Drama",0.0911379337103415,36
"5038",19,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Male","White",0,"White","Male","32i1oPKYLp",TRUE,"Action and adventure",0.140582496533738,16
"5039",37,"more.than.bachelors","Several times a month","Drama",0,10,"Female","White",0,"White","Male","5FFmYrbZFA",TRUE,"Drama",0.140250356007233,6
"5040",53,"less.than.bachelors","Several times a month","Drama",0,10,"Male","White",0,"White","Male","JbdUYiZypp",TRUE,"Drama",0.125963453387684,17
"5041",44,"less.than.bachelors","Several times a week","Comedy",0,10,"Male","White",0,"White","Male","ZhksKvQrKT",TRUE,"Comedy",0.091208030283634,22
"5042",43,"less.than.bachelors","A few times a year","Science Fiction",0,10,"Male","White",0,"White","Male","LFg2qCIz8O",TRUE,"Science Fiction",0.104004175557809,14
"5043",50,"more.than.bachelors","Several times a month","Comedy",0,10,"Male","White",0,"White","Male","CkwObgkJTM",TRUE,"Comedy",0.0751138597975563,23
"5044",36,"bachelors","Several times a week","Action and adventure",1,10,"Male","White",0,"White","Male","XUD0oFEE3v",TRUE,"Action and adventure",0.195344760687536,9
"5045",58,"more.than.bachelors","A few times a year","Science Fiction",0,10,"Male","White",0,"White","Male","SyLPmfpsg5",TRUE,"Science Fiction",0.0858174162991902,16
"5046",78,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"White","Male","Ip0wVFA4Mz",TRUE,"Comedy",0.0902525645684059,27
"5047",33,"less.than.bachelors","Several times a week","Drama",0,10,"Male","White",0,"White","Male","0PB3vxEG6C",TRUE,"Drama",0.125586482746248,24
"5048",20,"less.than.bachelors","Several times a month","Animation",0,10,"Male","Hispanic",0,"White","Male","zXxkOLsj2S",TRUE,"Animation",0.07829728880961,20
"5049",56,"less.than.bachelors","Several times a week","Horror",0,10,"Female","White",0,"White","Male","oR3jLxXJjm",TRUE,"HHO",0.112747037794397,10
"5050",51,"bachelors","Several times a week","Science Fiction",0,10,"Male","White",1,"White","Male","KBv4VVF3zW",TRUE,"Science Fiction",0.109154362123443,6
"5051",23,"bachelors","Several times a month","Action and adventure",1,10,"Male","White",0,"White","Male","thlaSfhDvk",TRUE,"Action and adventure",0.141290045900646,17
"5052",37,"less.than.bachelors","Several times a week","Action and adventure",1,10,"Female","White",0,"White","Male","UEcrK5I70J",TRUE,"Action and adventure",0.131278630197331,14
"5053",18,"less.than.bachelors","Once a month","Action and adventure",1,10,"Female","White",0,"White","Male","xVzKVIzqkH",TRUE,"Action and adventure",0.200400997499736,2
"5054",35,"less.than.bachelors","Several times a month","Drama",0,10,"Male","Black",0,"White","Male","DdPha080Z6",TRUE,"Drama",0.100315800667884,20
"5055",51,"less.than.bachelors","Every day","Science Fiction",0,10,"Female","White",1,"White","Male","HrWxg9A81W",TRUE,"Science Fiction",0.0842582080098938,15
"5056",19,"less.than.bachelors","Once a month","Science Fiction",0,10,"Male","Hispanic",0,"White","Male","jQB3accifL",TRUE,"Science Fiction",0.0932397194925542,14
"5057",31,"bachelors","Several times a week","Action and adventure",1,10,"Female","Hispanic",0,"White","Male","V14UaYUcUA",FALSE,"Action and adventure",0.140823621474997,9
"5058",33,"bachelors","Several times a month","Animation",0,10,"Female","White",0,"White","Male","aNmBYoIvFG",TRUE,"Animation",0.110761731893045,4
"5059",25,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","Jlx6BUTFoF",TRUE,"Science Fiction",0.120708224921459,2
"5060",31,"bachelors","Several times a week","Science Fiction",0,10,"Female","White",0,"White","Male","SHpE7QFtad",TRUE,"Science Fiction",0.123301213849344,7
"5061",40,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Male","White",0,"White","Male","bOPMRKvCKh",TRUE,"Action and adventure",0.166641238003956,4
"5062",44,"bachelors","Several times a week","Comedy",0,10,"Female","White",0,"White","Male","1qMrxWuIXv",TRUE,"Comedy",0.088978257385523,17
"5063",24,"more.than.bachelors","Several times a month","Drama",0,10,"Male","White",0,"White","Male","5nsSSgy3Op",TRUE,"Drama",0.136610663142332,4
"5064",35,"bachelors","Every day","Comedy",0,10,"Male","White",0,"White","Male","NlrNmSp5r4",TRUE,"Comedy",0.0778286797730829,8
"5065",35,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Male","White",1,"White","Male","kFn6CEgSBI",TRUE,"Science Fiction",0.115860003869175,14
"5066",38,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Male","Hispanic",0,"White","Male","IgE9nQIR12",TRUE,"Science Fiction",0.123328941461161,9
"5067",57,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"White","Male","vZ1397P4gh",TRUE,"HHO",0.0979835963272382,36
"5068",52,"less.than.bachelors","Several times a week","Comedy",0,10,"Male","Black",1,"White","Male","pwI5J9eL14",TRUE,"Comedy",0.0784913376956692,7
"5069",72,"more.than.bachelors","Several times a month","Science Fiction",0,10,"Male","Hispanic",0,"White","Male","6FLNOgwqmu",TRUE,"Science Fiction",0.0994235381072182,21
"5070",55,"less.than.bachelors","Every day","Drama",0,10,"Male","White",1,"White","Male","YC81AIGWJV",TRUE,"Drama",0.149075559275849,2
"5071",20,"less.than.bachelors","Several times a month","Drama",0,10,"Male","Hispanic",0,"White","Male","aWmRzG8sZP",TRUE,"Drama",0.113910831552478,24
"5072",68,"more.than.bachelors","Several times a month","Science Fiction",0,10,"Male","Hispanic",0,"White","Male","NPRWJR2gUh",TRUE,"Science Fiction",0.095226720559145,20
"5073",21,"less.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","LGOjJM3NKl",TRUE,"Action and adventure",0.0999835972621973,13
"5074",37,"bachelors","Several times a week","Comedy",1,10,"Female","White",0,"White","Male","HQnyzJ0MLw",TRUE,"Comedy",0.192517885319442,2
"5075",36,"bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","XUD0oFEE3v",TRUE,"Action and adventure",0.0832653293036975,35
"5076",56,"less.than.bachelors","Several times a week","Historical",0,10,"Male","Black",0,"White","Male","alTow8KhfT",TRUE,"HHO",0.0919840731719172,13
"5077",21,"less.than.bachelors","Several times a week","Historical",0,10,"Female","White",1,"White","Male","JdqXlhMTD2",TRUE,"HHO",0.110773592455825,12
"5078",49,"less.than.bachelors","Several times a week","Drama",1,10,"Female","Hispanic",0,"White","Male","H5G8bjzdpn",FALSE,"Drama",0.12679135491664,9
"5079",21,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Female","Hispanic",0,"White","Male","BK2lhKDafd",FALSE,"Action and adventure",0.0810836051685232,12
"5080",77,"less.than.bachelors","Several times a week","Action and adventure",0,10,"Female","Hispanic",0,"White","Male","wW3v93xPYZ",FALSE,"Action and adventure",0.0896322083176408,36
"5081",50,"more.than.bachelors","Several times a month","Comedy",1,10,"Male","White",0,"White","Male","CkwObgkJTM",TRUE,"Comedy",0.168920489940507,6
"5082",29,"bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"White","Male","zsXNcS1eXA",TRUE,"Action and adventure",0.0863867552765599,25
"5083",31,"bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","V14UaYUcUA",TRUE,"Action and adventure",0.0793251747825569,15
"5084",24,"more.than.bachelors","Several times a month","Drama",1,10,"Male","White",0,"White","Male","5nsSSgy3Op",TRUE,"Drama",0.160696776466787,1
"5085",37,"less.than.bachelors","Several times a week","Action and adventure",0,10,"Female","Hispanic",0,"White","Male","UEcrK5I70J",FALSE,"Action and adventure",0.107611187104418,24
"5086",40,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Female","White",0,"White","Male","bOPMRKvCKh",TRUE,"Action and adventure",0.0763547299009448,18
"5087",30,"bachelors","Once a month","Horror",0,10,"Female","Black",0,"White","Male","UEkLkgX6dy",FALSE,"HHO",0.0946995380703683,30
"5088",20,"less.than.bachelors","Several times a month","Drama",1,10,"Male","White",0,"White","Male","aWmRzG8sZP",TRUE,"Drama",0.144611006063033,8
"5089",19,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Female","White",0,"White","Male","32i1oPKYLp",TRUE,"Action and adventure",0.0926219059379595,35
"5090",21,"bachelors","Several times a month","Science Fiction",0,10,"Female","White",0,"White","Male","Vg5VdZEmA4",TRUE,"Science Fiction",0.147165478122934,10
"5091",25,"bachelors","Several times a month","Comedy",1,10,"Female","Hispanic",1,"White","Male","0o3dntPmzE",FALSE,"Comedy",0.126518673672399,5
"5092",44,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Female","White",0,"White","Male","adENJIOWo7",TRUE,"Science Fiction",0.100605857563542,24
"5093",33,"less.than.bachelors","Several times a month","Comedy",1,10,"Male","White",0,"White","Male","4IgSbaDjwA",TRUE,"Comedy",0.16453501471289,2
"5094",55,"bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"White","Male","H3lvpntRbl",TRUE,"Science Fiction",0.12078026125871,4
"5095",38,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","IgE9nQIR12",TRUE,"Science Fiction",0.11593774302251,15
"5096",53,"less.than.bachelors","Several times a month","Drama",1,10,"Male","White",0,"White","Male","JbdUYiZypp",TRUE,"Drama",0.140324914881823,8
"5097",35,"less.than.bachelors","Several times a week","Action and adventure",0,10,"Female","Hispanic",0,"White","Male","44Vng62rVr",FALSE,"Action and adventure",0.114490855490786,17
"5098",56,"less.than.bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Male","oR3jLxXJjm",TRUE,"HHO",0.109178935075436,15
"5099",20,"less.than.bachelors","Several times a month","Animation",0,10,"Male","White",0,"White","Male","zXxkOLsj2S",TRUE,"Animation",0.0778874123828632,24
"5100",44,"less.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","Ap3zx9oEED",TRUE,"Action and adventure",0.0954297601327864,10
"5101",72,"more.than.bachelors","Several times a month","Science Fiction",0,10,"Male","Black",0,"White","Male","6FLNOgwqmu",TRUE,"Science Fiction",0.0944655516340462,24
"5102",35,"more.than.bachelors","Once a month","Comedy",1,10,"Male","Black",0,"White","Male","g7uHXeVW3J",TRUE,"Comedy",0.19043943490921,8
"5103",39,"bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","vwaPtPK8Dj",TRUE,"Action and adventure",0.0851391782287916,7
"5104",32,"bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","KdItzjEi2N",TRUE,"Action and adventure",0.0796681191873067,14
"5105",35,"bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","wdlc8BqhS3",TRUE,"Science Fiction",0.113995485104433,10
"5106",48,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","Hispanic",0,"White","Male","dbqhZoFLNF",TRUE,"Science Fiction",0.0989375113168579,12
"5107",35,"bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"White","Male","KCI0UvQIdM",TRUE,"Action and adventure",0.0858146350069388,35
"5108",50,"less.than.bachelors","Several times a week","Comedy",1,10,"Male","Black",0,"White","Male","quUawcpYxq",TRUE,"Comedy",0.156894871925286,8
"5109",23,"bachelors","Several times a month","Action and adventure",0,10,"Male","Hispanic",0,"White","Male","thlaSfhDvk",TRUE,"Action and adventure",0.0647225195687542,42
"5110",44,"bachelors","Several times a week","Comedy",1,10,"Female","Black",0,"White","Male","1qMrxWuIXv",FALSE,"Comedy",0.141247173620057,11
"5111",49,"more.than.bachelors","Several times a week","Drama",1,10,"Female","Hispanic",0,"White","Male","ltUFpg9Q25",FALSE,"Drama",0.110509357579235,15
"5112",39,"less.than.bachelors","Several times a month","Comedy",1,10,"Female","White",0,"White","Male","iTLCHatIdF",TRUE,"Comedy",0.136455654944046,7
"5113",30,"bachelors","Several times a month","Other",0,10,"Male","White",0,"White","Male","Q7BD8OeYyP",TRUE,"HHO",0.0999266368703821,33
"5114",35,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Male","Black",0,"White","Male","kFn6CEgSBI",TRUE,"Science Fiction",0.0980168276210257,37
"5115",39,"more.than.bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Male","PGJQulhDnu",TRUE,"HHO",0.0998365189576275,10
"5116",33,"less.than.bachelors","Several times a week","Drama",1,10,"Male","Hispanic",0,"White","Male","0PB3vxEG6C",TRUE,"Drama",0.163211377508167,9
"5117",57,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"White","Male","vZ1397P4gh",TRUE,"HHO",0.0979835963272382,33
"5118",74,"less.than.bachelors","Several times a week","Drama",1,10,"Male","White",0,"White","Male","xX57oQUrVK",TRUE,"Drama",0.16188731216348,6
"5119",34,"bachelors","Once a month","Science Fiction",0,10,"Male","White",0,"White","Male","gaMvQEl0Ww",TRUE,"Science Fiction",0.105351158163756,28
"5120",44,"less.than.bachelors","Several times a week","Comedy",1,10,"Female","Black",0,"White","Male","ZhksKvQrKT",FALSE,"Comedy",0.139848640376363,9
