"","user_age","clean_edu","user_frequency","user_genre","genre.match","rating.y","rec_gender","rec_race","clicked","race.simple.f","user_gender","user_id","in.group.lax","prediction.slow","rank.slow","top","prediction.fast","rank.fast"
"4202",23,"less.than.bachelors","Several times a week","Action and adventure",0,7,"Male","White",1,"Hispanic","Female","KDFi8WfowD",FALSE,0.1072,7,FALSE,0.3108,1
"4203",37,"bachelors","Every day","Comedy",0,7,"Female","Hispanic",0,"White","Male","Txgxn0J8Qu",FALSE,0.1236,16,FALSE,0.1596,19
"4204",31,"bachelors","Several times a month","Science Fiction",0,7,"Female","Hispanic",0,"White","Male","QZlwQuBq1z",FALSE,0.1872,15,FALSE,0.1292,7
"4205",35,"more.than.bachelors","Several times a week","Action and adventure",0,7,"Male","Black",0,"Black","Male","IOt0qfgREj",TRUE,0.1052,7,FALSE,0.3932,3
"4206",30,"bachelors","Several times a week","Drama",1,7,"Male","Black",0,"White","Male","Zri7POEZcX",TRUE,0.2796,6,TRUE,0.1908,7
"4207",24,"bachelors","Several times a month","Drama",1,7,"Male","Hispanic",0,"Hispanic","Female","GCZE3FakZM",TRUE,0.4096,1,TRUE,0.0804,6
"4208",23,"bachelors","A few times a year","Animation",0,7,"Male","White",1,"White","Female","cdo5HqnVnj",TRUE,0.2384,2,TRUE,0.094,16
"4209",48,"more.than.bachelors","Several times a week","Action and adventure",0,7,"Male","White",1,"White","Male","03pnrs6bCH",TRUE,0.2136,4,TRUE,0.1212,5
"4210",47,"more.than.bachelors","Several times a week","Science Fiction",0,7,"Male","White",0,"White","Male","v1Np5mpxd3",TRUE,0.224,5,TRUE,0.1988,3
"4211",20,"bachelors","Every day","Action and adventure",0,7,"Female","White",0,"White","Female","hHevo49VUc",TRUE,0.1536,15,FALSE,0.3664,14
"4212",21,"less.than.bachelors","Once a month","Comedy",0,7,"Male","White",0,"Hispanic","Female","UwFYox4m7N",FALSE,0.088,21,FALSE,0.1352,7
"4213",22,"less.than.bachelors","Several times a month","Science Fiction",0,7,"Male","Hispanic",1,"White","Male","QbtbGIVb1Y",TRUE,0.2116,10,FALSE,0.1428,10
"4214",24,"more.than.bachelors","Once a month","Drama",1,7,"Female","Black",0,"White","Female","SqMAr9qjuC",TRUE,0.2612,5,TRUE,0.3864,2
"4215",38,"bachelors","Several times a month","Other",0,7,"Female","Hispanic",0,"White","Female","ydwABc84PK",TRUE,0.1788,11,FALSE,0.414,1
"4216",48,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",1,"White","Male","03pnrs6bCH",TRUE,0.0752,6,TRUE,0.06,6
"4217",23,"more.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"White","Female","fAGyNgtwjd",TRUE,0.1672,5,TRUE,0.0484,39
"4218",21,"less.than.bachelors","Several times a month","Drama",0,8,"Male","Hispanic",0,"Hispanic","Female","KxYHdxdcSR",TRUE,0.1292,9,FALSE,0.0096,18
"4219",39,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",0,"White","Male","BCYcEAo4fk",TRUE,0.0324,6,TRUE,0.6376,2
"4220",52,"bachelors","Once a month","Action and adventure",0,8,"Female","White",0,"Hispanic","Female","LErSlvr6Ql",TRUE,0.1936,24,FALSE,0.1688,19
"4221",45,"more.than.bachelors","Several times a month","Action and adventure",0,8,"Male","White",1,"White","Male","wvQFV3fN0l",TRUE,0.0764,6,TRUE,0.3008,4
"4222",40,"bachelors","Several times a week","Comedy",1,8,"Male","White",0,"White","Female","2FENAwQRc6",TRUE,0.3624,7,FALSE,0.224,6
"4223",20,"bachelors","Every day","Action and adventure",0,8,"Female","White",0,"White","Female","hHevo49VUc",TRUE,0.1036,24,FALSE,0.3816,13
"4224",24,"bachelors","Several times a month","Comedy",1,8,"Male","Hispanic",1,"Hispanic","Female","AIkND7bhN2",TRUE,0.1936,5,TRUE,0.1068,10
"4225",24,"bachelors","Several times a month","Drama",0,8,"Male","White",0,"Hispanic","Female","GCZE3FakZM",FALSE,0.2224,5,TRUE,0,28
"4226",23,"bachelors","Several times a month","Comedy",1,8,"Male","Black",1,"Hispanic","Female","IWI52QL804",FALSE,0.3788,5,TRUE,0.0804,17
"4227",23,"bachelors","A few times a year","Animation",0,8,"Male","Hispanic",0,"White","Female","cdo5HqnVnj",FALSE,0.2224,6,TRUE,0.0404,35
"4228",27,"less.than.bachelors","Several times a month","Horror",0,8,"Female","Hispanic",0,"Hispanic","Female","5xMqB806aB",TRUE,0.0372,19,FALSE,0.0672,27
"4229",36,"bachelors","Once a month","Comedy",1,8,"Male","Hispanic",1,"White","Male","LGullFiB6V",TRUE,0.196,13,FALSE,0.1604,17
"4230",27,"bachelors","A few times a year","Comedy",1,8,"Female","White",0,"White","Female","PWZIEnz5uT",TRUE,0.0648,20,FALSE,0.0268,33
"4231",37,"bachelors","Every day","Comedy",1,8,"Male","White",0,"White","Male","Txgxn0J8Qu",TRUE,0.5452,5,TRUE,0.2976,11
"4232",20,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"Hispanic","Female","DBEeYRhQ4p",FALSE,0.1512,8,FALSE,0,14
"4233",20,"less.than.bachelors","Several times a month","Drama",0,8,"Male","Black",0,"Black","Female","Ds3rUl5HgV",TRUE,0.058,39,FALSE,0.0508,35
"4234",30,"more.than.bachelors","Several times a week","Drama",0,8,"Female","Hispanic",0,"Black","Male","R263nEGj0m",FALSE,0.8804,1,TRUE,0.262,17
"4235",21,"less.than.bachelors","Every day","Drama",0,8,"Female","Hispanic",1,"White","Male","etCGv76Swu",FALSE,0.2752,2,TRUE,0.1748,6
"4236",25,"bachelors","A few times a year","Comedy",1,8,"Male","White",0,"Hispanic","Female","OEk5TMmjLX",FALSE,0.1412,5,TRUE,0.2404,5
"4237",39,"more.than.bachelors","Several times a week","Comedy",1,8,"Male","Black",0,"White","Male","ANeU2MPN4Z",TRUE,0.628,2,TRUE,0.4792,4
"4238",36,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",0,"Black","Male","TYf5vd6ZF4",TRUE,0.0736,9,FALSE,0.5204,2
"4239",21,"less.than.bachelors","Several times a month","Drama",0,8,"Male","White",1,"White","Female","A1nfk56N22",TRUE,0.0688,17,FALSE,0.0028,18
"4240",23,"bachelors","Several times a month","Comedy",1,8,"Male","White",1,"White","Female","5Z6Wgy66PQ",TRUE,0.296,8,FALSE,0.0236,39
"4241",19,"less.than.bachelors","Several times a month","Action and adventure",0,8,"Male","White",1,"Hispanic","Female","BKiQzoOtyo",FALSE,0.0504,25,FALSE,0.174,12
"4242",33,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Male","White",0,"Black","Male","ViclnZZ1RA",TRUE,0.172,15,FALSE,0.376,11
"4243",23,"bachelors","Several times a month","Action and adventure",0,8,"Male","Hispanic",1,"White","Female","ZbFUkd9P4G",FALSE,0.0424,14,FALSE,0.0108,16
"4244",24,"bachelors","Several times a month","Comedy",1,8,"Male","White",1,"White","Female","qrwLezudoU",TRUE,0.1808,9,FALSE,0.0496,10
"4245",32,"less.than.bachelors","Several times a week","Action and adventure",0,8,"Female","Hispanic",1,"White","Male","4C5QfI2vY1",FALSE,0.3304,19,FALSE,0.2208,25
"4246",25,"bachelors","Several times a month","Horror",0,8,"Male","White",1,"White","Female","8JZqa6J7lU",TRUE,0.1536,7,FALSE,0.0492,23
"4247",32,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Female","White",0,"White","Male","AcowdbOQL5",TRUE,0.5276,11,FALSE,0.248,12
"4248",33,"bachelors","Several times a week","Horror",0,8,"Female","White",0,"White","Female","C4GhXgdD6G",TRUE,0.0908,5,TRUE,0.0292,4
"4249",42,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Female","Hispanic",1,"White","Male","eE3qld3sGu",FALSE,0.2108,3,TRUE,0.0272,5
"4250",25,"bachelors","Several times a month","Comedy",1,8,"Female","White",1,"White","Female","loJiQgdV5g",TRUE,0.0568,23,FALSE,0.052,20
"4251",30,"bachelors","Several times a week","Drama",0,8,"Female","White",1,"White","Male","Zri7POEZcX",TRUE,0.4092,4,TRUE,0.1424,9
"4252",19,"less.than.bachelors","Once a month","Comedy",1,8,"Male","Black",1,"White","Female","iqjVO8ZH3x",FALSE,0.0856,13,FALSE,0.4884,4
"4253",22,"bachelors","A few times a year","Action and adventure",0,8,"Female","Hispanic",0,"Black","Female","uSDp8ymIzV",TRUE,0.1588,16,FALSE,0.2584,8
"4254",22,"less.than.bachelors","Several times a month","Science Fiction",0,8,"Male","White",0,"White","Male","QbtbGIVb1Y",TRUE,0.2836,7,FALSE,0.0108,15
"4255",27,"bachelors","Several times a week","Drama",0,8,"Male","White",0,"Hispanic","Female","eXsWdZKgtB",FALSE,0.0592,38,FALSE,0.0472,40
"4256",20,"less.than.bachelors","Several times a month","Horror",0,8,"Female","White",0,"Hispanic","Female","3rVqh6wMfO",TRUE,0.0136,36,FALSE,0.0016,30
"4257",18,"less.than.bachelors","Once a month","Horror",0,8,"Female","White",1,"White","Female","aVbdC2iAnT",TRUE,0.1928,2,TRUE,0.0332,21
"4258",23,"bachelors","Several times a week","Comedy",1,8,"Male","Black",1,"White","Female","KLCWiMZ44C",FALSE,0.0544,24,FALSE,0.0688,16
"4259",43,"more.than.bachelors","Several times a month","Science Fiction",0,8,"Female","Hispanic",0,"White","Male","c3voXix13t",FALSE,0.2396,6,TRUE,0.2088,21
"4260",38,"bachelors","Several times a month","Other",0,8,"Male","White",0,"White","Female","ydwABc84PK",TRUE,0.0964,40,FALSE,0.1408,34
"4261",18,"less.than.bachelors","Every day","Drama",0,8,"Male","White",0,"White","Male","8NbxzLPfth",TRUE,0.2176,11,FALSE,0.1088,11
"4262",46,"more.than.bachelors","Several times a week","Animation",0,8,"Female","White",0,"White","Male","PMQyni7iYv",TRUE,0.2656,8,FALSE,0.4932,15
"4263",30,"more.than.bachelors","Several times a week","Horror",0,8,"Male","White",0,"Black","Male","jYs5MZzANS",TRUE,0.306,5,TRUE,0.3636,8
"4264",21,"less.than.bachelors","Once a month","Comedy",1,8,"Female","Hispanic",0,"Hispanic","Female","UwFYox4m7N",TRUE,0.5204,6,TRUE,0.064,19
"4265",42,"more.than.bachelors","Every day","Science Fiction",0,8,"Female","White",0,"White","Male","Uaxqgd1upw",TRUE,0.294,5,TRUE,0.3708,3
"4266",31,"bachelors","Several times a week","Action and adventure",0,8,"Male","Black",0,"Black","Female","l7mtKrm4bU",TRUE,0.0724,7,FALSE,0.3488,4
"4267",51,"more.than.bachelors","Several times a month","Science Fiction",0,8,"Female","Black",1,"White","Male","DxWMTfD6Yr",FALSE,0.3224,2,TRUE,0.4392,4
"4268",36,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","Black",0,"White","Male","eQQrqwZUyp",TRUE,0.2036,25,FALSE,0.3872,16
"4269",23,"less.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",1,"Hispanic","Female","KDFi8WfowD",FALSE,0.014,17,FALSE,0.15,12
"4270",20,"less.than.bachelors","Several times a month","Horror",0,8,"Female","Hispanic",0,"Hispanic","Female","aKlJLqctaY",TRUE,0.0076,29,FALSE,0.0444,5
"4271",38,"less.than.bachelors","Several times a month","Drama",0,8,"Male","White",0,"White","Female","e1GqGtqOx2",TRUE,0.2132,16,FALSE,0.0752,25
"4272",36,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","Black",1,"Black","Male","1OnmuSFpBF",TRUE,0.2008,2,TRUE,0.4776,1
"4273",59,"bachelors","Several times a month","Comedy",1,8,"Male","White",1,"White","Male","ekf4Bwn4Cc",TRUE,0.2536,10,FALSE,0.1104,21
"4274",28,"bachelors","Once a month","Drama",0,8,"Male","White",0,"Hispanic","Female","lyy23BmYy4",FALSE,0.022,42,FALSE,0.0548,33
"4275",54,"more.than.bachelors","Several times a week","Drama",0,8,"Female","White",0,"White","Male","QadosQ2WQH",TRUE,0.7264,2,TRUE,0.3508,2
"4276",24,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",1,"Hispanic","Female","90rnwWEwno",FALSE,0.0548,17,FALSE,0.0952,26
"4277",28,"less.than.bachelors","Once a month","Comedy",1,8,"Female","Hispanic",1,"White","Female","CWeApnfv1V",TRUE,0.174,5,TRUE,0.1476,6
"4278",22,"less.than.bachelors","Several times a week","Drama",0,8,"Male","White",0,"White","Female","WUIya1b9i0",TRUE,0.0788,19,FALSE,0.0144,27
"4279",29,"bachelors","Several times a month","Action and adventure",0,8,"Male","White",0,"White","Male","Jv1UMyo1fj",TRUE,0.174,4,TRUE,0.0328,12
"4280",18,"less.than.bachelors","Once a month","Comedy",1,8,"Female","White",0,"Hispanic","Female","eVe6fG7JAB",TRUE,0.1748,11,FALSE,0.0152,37
"4281",23,"bachelors","Once a month","Comedy",1,8,"Male","White",1,"White","Female","XZnScv7aPd",TRUE,0.1732,5,TRUE,0.0748,5
"4282",28,"bachelors","A few times a year","Animation",0,8,"Male","White",0,"Hispanic","Male","5N4zwhp1OY",TRUE,0.2044,11,FALSE,0.0992,18
"4283",24,"bachelors","Several times a month","Comedy",0,8,"Male","Hispanic",0,"White","Female","qrwLezudoU",FALSE,0.018,20,FALSE,8e-04,18
"4284",38,"bachelors","Several times a month","Other",0,8,"Male","White",0,"White","Female","ydwABc84PK",TRUE,0.0964,39,FALSE,0.1408,37
"4285",37,"bachelors","Every day","Comedy",0,8,"Male","Hispanic",1,"White","Male","Txgxn0J8Qu",TRUE,0.074,21,FALSE,0.1956,17
"4286",40,"bachelors","Several times a week","Comedy",0,8,"Male","Hispanic",0,"White","Female","2FENAwQRc6",FALSE,0.0708,38,FALSE,0.0748,29
"4287",31,"more.than.bachelors","Several times a week","Drama",0,8,"Male","Hispanic",0,"Black","Female","vK5RgLCoPl",FALSE,0.2368,5,TRUE,0.384,4
"4288",52,"bachelors","Once a month","Action and adventure",1,8,"Male","White",0,"Hispanic","Female","LErSlvr6Ql",FALSE,0.1488,30,FALSE,0.2256,14
"4289",30,"more.than.bachelors","Several times a week","Drama",0,8,"Female","Hispanic",0,"Black","Male","R263nEGj0m",FALSE,0.8804,2,TRUE,0.262,16
"4290",59,"less.than.bachelors","Several times a week","Horror",0,8,"Male","Black",0,"White","Female","Rv0KLpeQIi",FALSE,0.186,15,FALSE,0.0476,15
"4291",27,"bachelors","A few times a year","Comedy",0,8,"Female","White",0,"White","Female","PWZIEnz5uT",TRUE,0.0348,32,FALSE,0.0028,40
"4292",21,"less.than.bachelors","Several times a week","Drama",0,8,"Male","White",0,"Hispanic","Male","6lnTGaoCqC",TRUE,0.2428,10,FALSE,0.1372,12
"4293",30,"more.than.bachelors","Several times a month","Action and adventure",1,8,"Male","White",1,"Black","Male","xeoZDG4g9k",TRUE,0.0192,9,FALSE,0.034,6
"4294",20,"bachelors","Every day","Action and adventure",1,8,"Male","Hispanic",0,"White","Female","hHevo49VUc",FALSE,0.1632,12,FALSE,0.2564,21
"4295",22,"bachelors","Once a month","Drama",0,8,"Female","Black",0,"White","Female","jk3eOpHWyw",TRUE,0.0776,13,FALSE,0.05,3
"4296",28,"bachelors","Once a month","Drama",0,8,"Female","Hispanic",0,"Hispanic","Female","lyy23BmYy4",TRUE,0.0736,21,FALSE,0.2336,8
"4297",23,"bachelors","Several times a week","Comedy",0,8,"Male","White",0,"White","Female","KLCWiMZ44C",TRUE,0.0012,38,FALSE,0,41
"4298",43,"more.than.bachelors","Several times a month","Science Fiction",1,8,"Male","Hispanic",1,"White","Male","c3voXix13t",TRUE,0.8012,3,TRUE,0.5232,7
"4299",19,"less.than.bachelors","Once a month","Comedy",0,8,"Male","White",0,"White","Female","iqjVO8ZH3x",TRUE,0,35,FALSE,8e-04,30
"4300",24,"bachelors","Several times a month","Comedy",0,8,"Female","Black",0,"Hispanic","Female","AIkND7bhN2",TRUE,0.0224,42,FALSE,0.0148,28
"4301",31,"bachelors","Several times a month","Science Fiction",1,8,"Male","Black",0,"White","Male","QZlwQuBq1z",TRUE,0.34,7,FALSE,0.1304,6
"4302",23,"bachelors","Several times a month","Comedy",0,8,"Female","White",0,"Hispanic","Female","IWI52QL804",TRUE,0.0132,37,FALSE,0.0244,36
"4303",23,"more.than.bachelors","Several times a month","Horror",0,8,"Female","White",0,"White","Female","fAGyNgtwjd",TRUE,0.1028,20,FALSE,0.256,2
"4304",19,"less.than.bachelors","Several times a month","Comedy",0,8,"Male","White",0,"White","Female","Mh5LIC5J7v",TRUE,4e-04,27,FALSE,0.0084,16
"4305",20,"bachelors","Several times a month","Drama",0,8,"Male","Hispanic",0,"Hispanic","Female","xRuI2T1GNY",TRUE,0.0356,27,FALSE,0.0088,28
"4306",32,"bachelors","Several times a month","Action and adventure",1,8,"Male","White",0,"White","Female","jR5wIDPe5i",TRUE,0.204,13,FALSE,0.196,10
"4307",22,"less.than.bachelors","Several times a week","Drama",0,8,"Female","White",0,"White","Female","WUIya1b9i0",TRUE,0.13,9,FALSE,0.046,25
"4308",20,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",1,"Hispanic","Female","DBEeYRhQ4p",FALSE,0.1512,6,TRUE,0,17
"4309",21,"less.than.bachelors","Once a month","Comedy",0,8,"Male","White",0,"Hispanic","Female","UwFYox4m7N",FALSE,0,32,FALSE,0.054,26
"4310",25,"bachelors","Several times a month","Comedy",0,8,"Male","Black",0,"White","Female","loJiQgdV5g",FALSE,0.0016,42,FALSE,0.0068,36
"4311",22,"bachelors","A few times a year","Action and adventure",1,8,"Male","White",1,"Black","Female","uSDp8ymIzV",FALSE,0.2824,8,FALSE,0.3148,2
"4312",20,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"Hispanic","Female","3rVqh6wMfO",FALSE,0.1512,16,FALSE,0,41
"4313",19,"less.than.bachelors","Several times a month","Comedy",0,8,"Male","Black",0,"White","Female","yMRhZN4P7R",FALSE,0.002,27,FALSE,8e-04,23
"4314",41,"more.than.bachelors","Every day","Science Fiction",1,8,"Female","Hispanic",1,"White","Male","tjZ2V1dnff",FALSE,0.7828,2,TRUE,0.4408,3
"4315",27,"less.than.bachelors","Several times a month","Horror",0,8,"Female","Black",0,"Hispanic","Female","5xMqB806aB",TRUE,0.1004,11,FALSE,0.2892,2
"4316",46,"less.than.bachelors","Several times a month","Science Fiction",1,8,"Female","White",1,"White","Female","JQnF5honY2",TRUE,0.3952,2,TRUE,0.46,1
"4317",36,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Female","Black",0,"Black","Male","nkhYA1JJ4r",TRUE,0.3876,13,FALSE,0.2804,22
"4318",52,"less.than.bachelors","A few times a year","Drama",0,8,"Male","White",0,"White","Female","jullYx3Ohe",TRUE,0.5268,7,FALSE,0.0324,18
"4319",23,"bachelors","Several times a month","Action and adventure",1,8,"Male","Black",0,"White","Female","ZbFUkd9P4G",FALSE,0.2616,5,TRUE,0.0088,21
"4320",19,"less.than.bachelors","Several times a month","Action and adventure",1,8,"Female","Hispanic",0,"Hispanic","Female","BKiQzoOtyo",TRUE,0.2144,6,TRUE,0.164,13
"4321",34,"more.than.bachelors","Every day","Historical",0,8,"Male","White",0,"Black","Female","YxMsUNO9X5",FALSE,0.0084,11,FALSE,0.3388,4
"4322",38,"less.than.bachelors","Several times a month","Drama",0,8,"Female","Hispanic",0,"White","Female","e1GqGtqOx2",TRUE,0.1848,25,FALSE,0.1364,16
"4323",24,"bachelors","Several times a month","Horror",0,8,"Male","White",1,"Hispanic","Female","rz8trglKZJ",FALSE,0.0512,12,FALSE,0.0108,16
"4324",18,"less.than.bachelors","Once a month","Horror",0,8,"Male","White",0,"White","Female","aVbdC2iAnT",TRUE,0.0624,13,FALSE,0.0804,10
"4325",20,"less.than.bachelors","Several times a month","Drama",0,8,"Male","White",0,"Black","Female","Ds3rUl5HgV",FALSE,0.076,33,FALSE,0.0356,37
"4326",41,"more.than.bachelors","Once a month","Action and adventure",1,8,"Male","White",0,"White","Male","hLJLbRlNSy",TRUE,0.726,3,TRUE,0.5156,3
"4327",21,"less.than.bachelors","Several times a month","Drama",0,8,"Male","White",0,"White","Female","A1nfk56N22",TRUE,0.0688,18,FALSE,0.0028,17
"4328",49,"more.than.bachelors","Every day","Comedy",0,8,"Male","Hispanic",0,"White","Male","prF9GfJp1z",TRUE,0.1888,21,FALSE,0.4608,17
"4329",33,"more.than.bachelors","Several times a week","Science Fiction",1,8,"Female","Black",1,"Black","Male","ViclnZZ1RA",TRUE,0.4632,4,TRUE,0.2576,20
"4330",19,"less.than.bachelors","Several times a week","Horror",0,8,"Female","White",0,"White","Female","P8dWESslXw",TRUE,0.1708,7,FALSE,0.0228,18
"4331",30,"bachelors","Several times a week","Drama",0,8,"Male","White",1,"White","Male","Zri7POEZcX",TRUE,0.5512,1,TRUE,0.1528,8
"4332",20,"less.than.bachelors","Several times a month","Horror",0,8,"Female","Hispanic",0,"Hispanic","Female","aKlJLqctaY",TRUE,0.0076,27,FALSE,0.0444,6
"4333",23,"bachelors","A few times a year","Animation",0,8,"Male","White",0,"White","Female","cdo5HqnVnj",TRUE,0.2112,11,FALSE,0.0328,39
"4334",27,"bachelors","Several times a week","Drama",0,8,"Male","White",0,"Hispanic","Female","eXsWdZKgtB",FALSE,0.0592,39,FALSE,0.0472,39
"4335",36,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Female","Black",1,"White","Male","eQQrqwZUyp",FALSE,0.3424,12,FALSE,0.4032,14
"4336",24,"less.than.bachelors","Several times a month","Horror",0,8,"Male","Hispanic",0,"Hispanic","Female","90rnwWEwno",TRUE,0.1012,12,FALSE,0.0824,32
"4337",24,"bachelors","Several times a month","Drama",0,8,"Male","White",0,"Hispanic","Female","GCZE3FakZM",FALSE,0.2224,6,TRUE,0,30
"4338",23,"bachelors","Several times a month","Comedy",0,8,"Male","Hispanic",0,"White","Female","5Z6Wgy66PQ",FALSE,0.0032,37,FALSE,0.0096,42
"4339",18,"less.than.bachelors","Once a month","Comedy",0,8,"Male","Black",0,"Hispanic","Female","eVe6fG7JAB",FALSE,0.0392,22,FALSE,0.0124,39
"4340",59,"bachelors","Several times a month","Comedy",0,8,"Male","White",0,"White","Male","ekf4Bwn4Cc",TRUE,0.0328,23,FALSE,0.1828,13
"4341",25,"bachelors","Several times a month","Drama",1,8,"Male","White",1,"White","Male","WW79gmjydY",TRUE,0.0268,4,TRUE,0.188,1
"4342",27,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"Hispanic","Female","5xMqB806aB",FALSE,0.0108,38,FALSE,0.0956,18
"4343",36,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Male","Black",1,"Black","Male","9iHTyRRKHC",TRUE,0.2308,7,FALSE,0.2264,9
"4344",20,"less.than.bachelors","Several times a month","Drama",1,8,"Male","Hispanic",0,"Black","Female","Ds3rUl5HgV",FALSE,0.4036,14,FALSE,0.1496,15
"4345",28,"less.than.bachelors","Once a month","Comedy",0,8,"Male","White",0,"White","Female","CWeApnfv1V",TRUE,0.0052,15,FALSE,0.036,13
"4346",22,"less.than.bachelors","Several times a week","Drama",1,8,"Female","Hispanic",0,"White","Female","WUIya1b9i0",TRUE,0.1828,6,TRUE,0.0584,23
"4347",22,"bachelors","Once a month","Drama",1,8,"Female","White",0,"White","Female","jk3eOpHWyw",TRUE,0.2284,2,TRUE,0.0212,10
"4348",52,"bachelors","Once a month","Action and adventure",1,8,"Female","White",0,"Hispanic","Female","LErSlvr6Ql",TRUE,0.1296,40,FALSE,0.1444,24
"4349",27,"bachelors","Several times a week","Drama",1,8,"Female","Black",0,"Hispanic","Female","eXsWdZKgtB",TRUE,0.1396,12,FALSE,0.0956,21
"4350",22,"bachelors","Several times a month","Action and adventure",1,8,"Male","White",0,"Hispanic","Female","1X9k7TF6i6",FALSE,0.0584,15,FALSE,0.008,19
"4351",20,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"Hispanic","Female","aKlJLqctaY",FALSE,0.1512,14,FALSE,0,32
"4352",24,"bachelors","Several times a month","Comedy",0,8,"Male","White",0,"Hispanic","Female","AIkND7bhN2",FALSE,0.0492,36,FALSE,0.0044,36
"4353",36,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Male","White",0,"White","Male","eQQrqwZUyp",TRUE,0.2192,20,FALSE,0.1792,41
"4354",36,"bachelors","Once a month","Comedy",0,8,"Female","White",0,"White","Male","LGullFiB6V",TRUE,0.1096,18,FALSE,0.1476,19
"4355",30,"bachelors","Several times a week","Action and adventure",1,8,"Male","White",0,"Black","Male","b3GrQt8aqw",TRUE,0.1596,6,TRUE,0.4548,3
"4356",51,"more.than.bachelors","A few times a year","Drama",1,8,"Female","Hispanic",1,"White","Male","vJAVrJqknX",FALSE,0.4224,4,TRUE,0.4928,2
"4357",52,"less.than.bachelors","A few times a year","Drama",1,8,"Male","Black",0,"White","Female","jullYx3Ohe",FALSE,0.306,11,FALSE,0.216,4
"4358",23,"bachelors","Several times a month","Comedy",0,8,"Female","White",0,"Hispanic","Female","IWI52QL804",TRUE,0.0132,38,FALSE,0.0244,35
"4359",47,"more.than.bachelors","Several times a week","Comedy",0,8,"Female","White",1,"White","Male","ZF1ynyM6xx",TRUE,0.2088,7,FALSE,0.7056,2
"4360",28,"bachelors","A few times a year","Animation",0,8,"Female","White",1,"Hispanic","Male","5N4zwhp1OY",FALSE,0.1728,16,FALSE,0.128,16
"4361",19,"less.than.bachelors","Several times a month","Action and adventure",1,8,"Male","White",0,"Hispanic","Female","BKiQzoOtyo",FALSE,0.0156,40,FALSE,0.0704,33
"4362",23,"bachelors","Several times a month","Comedy",0,8,"Male","White",0,"White","Female","5Z6Wgy66PQ",TRUE,4e-04,39,FALSE,0.0672,26
"4363",23,"bachelors","Several times a week","Comedy",0,8,"Female","Hispanic",0,"White","Female","KLCWiMZ44C",TRUE,0.002,37,FALSE,0.0072,33
"4364",21,"less.than.bachelors","Once a month","Comedy",0,8,"Female","White",0,"Hispanic","Female","UwFYox4m7N",TRUE,0.01,23,FALSE,0.29,2
"4365",42,"more.than.bachelors","Several times a week","Historical",0,8,"Male","Hispanic",1,"White","Male","AbMtiRbg3W",TRUE,0.1832,6,TRUE,0.11,6
"4366",59,"less.than.bachelors","Several times a week","Horror",0,8,"Female","White",0,"White","Female","Rv0KLpeQIi",TRUE,0.3896,3,TRUE,0.1624,2
"4367",27,"bachelors","A few times a year","Comedy",0,8,"Male","White",0,"White","Female","PWZIEnz5uT",TRUE,0.0236,40,FALSE,0,41
"4368",23,"bachelors","Several times a month","Action and adventure",1,8,"Male","Hispanic",0,"White","Female","ZbFUkd9P4G",FALSE,0.2048,6,TRUE,0.0704,10
"4369",24,"bachelors","Several times a month","Drama",1,8,"Male","White",0,"Hispanic","Female","GCZE3FakZM",FALSE,0.1136,16,FALSE,0.0348,11
"4370",34,"more.than.bachelors","Several times a month","Comedy",0,8,"Male","White",1,"White","Male","wsbbG1NWXb",TRUE,0.1088,8,FALSE,0.294,6
"4371",22,"bachelors","Once a month","Comedy",0,8,"Female","White",1,"White","Female","AItfogisFI",TRUE,0.026,7,FALSE,0.0512,7
"4372",40,"bachelors","Several times a week","Comedy",0,8,"Male","Hispanic",0,"White","Female","2FENAwQRc6",FALSE,0.0708,39,FALSE,0.0748,28
"4373",25,"bachelors","Several times a month","Horror",0,8,"Female","Hispanic",0,"White","Female","8JZqa6J7lU",TRUE,0.096,13,FALSE,0.0876,12
"4374",48,"more.than.bachelors","Once a month","Drama",1,8,"Male","White",1,"White","Male","meW8pd9fpC",TRUE,0.3828,6,TRUE,0.3588,2
"4375",32,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Male","Black",1,"White","Male","AcowdbOQL5",TRUE,0.1968,17,FALSE,0.2336,13
