"","user_age","clean_edu","user_frequency","user_genre","genre.match","rating.y","rec_gender","rec_race","clicked","race.simple.f","user_gender","user_id","in.group.lax","prediction.slow","rank.slow"
"4698",19,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Male","Hispanic",0,"Hispanic","Female","BKiQzoOtyo",TRUE,0.1096,12
"4699",30,"more.than.bachelors","Several times a week","Horror",0,10,"Male","Black",1,"Black","Male","jYs5MZzANS",TRUE,0.1916,9
"4700",46,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Female","White",0,"White","Female","JQnF5honY2",TRUE,0.2904,5
"4701",22,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Female","White",1,"White","Male","QbtbGIVb1Y",TRUE,0.3016,4
"4702",18,"less.than.bachelors","Once a month","Comedy",1,10,"Male","White",0,"Hispanic","Female","eVe6fG7JAB",FALSE,0.2264,10
"4703",21,"less.than.bachelors","Several times a month","Drama",0,10,"Male","White",0,"White","Female","A1nfk56N22",TRUE,0.092,10
"4704",23,"bachelors","A few times a year","Animation",0,10,"Male","Black",0,"White","Female","cdo5HqnVnj",FALSE,0.2372,4
"4705",25,"bachelors","Several times a month","Horror",0,10,"Male","White",0,"White","Female","8JZqa6J7lU",TRUE,0.0148,27
"4706",24,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"Hispanic","Female","90rnwWEwno",FALSE,0.0168,38
"4707",54,"more.than.bachelors","Several times a week","Drama",0,10,"Male","White",0,"White","Male","QadosQ2WQH",TRUE,0.792,1
"4708",23,"bachelors","Several times a month","Comedy",1,10,"Female","Hispanic",1,"Hispanic","Female","IWI52QL804",TRUE,0.428,3
"4709",21,"less.than.bachelors","Several times a month","Drama",0,10,"Female","White",1,"Hispanic","Female","KxYHdxdcSR",TRUE,0.1016,10
"4710",23,"bachelors","Several times a week","Comedy",1,10,"Male","Black",0,"White","Female","KLCWiMZ44C",FALSE,0.4944,1
"4711",37,"bachelors","Every day","Comedy",1,10,"Male","White",0,"White","Male","Txgxn0J8Qu",TRUE,0.696,1
"4712",30,"bachelors","Several times a week","Drama",0,10,"Female","White",1,"White","Male","Zri7POEZcX",TRUE,0.224,9
"4713",20,"less.than.bachelors","Several times a month","Drama",0,10,"Male","Black",0,"Black","Female","Ds3rUl5HgV",TRUE,0.2172,25
"4714",31,"bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","QZlwQuBq1z",TRUE,0.1996,12
"4715",28,"bachelors","Several times a month","Action and adventure",0,10,"Male","Hispanic",1,"Hispanic","Female","q0Nq18cxl6",TRUE,0.074,7
"4716",24,"bachelors","Several times a month","Comedy",1,10,"Male","White",0,"Hispanic","Female","AIkND7bhN2",FALSE,0.1472,13
"4717",24,"bachelors","Several times a week","Drama",0,10,"Female","Black",0,"White","Female","MR2WNRMaMl",TRUE,0.0568,15
"4718",52,"bachelors","Once a month","Action and adventure",0,10,"Male","Hispanic",0,"Hispanic","Female","LErSlvr6Ql",TRUE,0.2936,3
"4719",25,"bachelors","Several times a month","Drama",0,10,"Male","White",0,"White","Male","WW79gmjydY",TRUE,0.002,6
"4720",39,"more.than.bachelors","Several times a week","Comedy",1,10,"Male","White",1,"White","Male","ANeU2MPN4Z",TRUE,0.6796,1
"4721",27,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",1,"Hispanic","Female","5xMqB806aB",FALSE,0.0212,23
"4722",20,"less.than.bachelors","Several times a month","Horror",0,10,"Female","Hispanic",0,"Hispanic","Female","aKlJLqctaY",TRUE,0.3272,5
"4723",43,"more.than.bachelors","Several times a month","Science Fiction",0,10,"Female","White",0,"White","Male","c3voXix13t",TRUE,0.0856,12
"4724",25,"bachelors","A few times a year","Comedy",1,10,"Male","White",0,"Hispanic","Female","OEk5TMmjLX",FALSE,0.1164,11
"4725",52,"less.than.bachelors","A few times a year","Drama",0,10,"Male","White",0,"White","Female","jullYx3Ohe",TRUE,0.5824,4
"4726",47,"more.than.bachelors","Several times a week","Comedy",1,10,"Female","White",1,"White","Male","ZF1ynyM6xx",TRUE,0.2584,6
"4727",52,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","Black",1,"White","Female","OCruveNrGM",FALSE,0.3264,12
"4728",23,"bachelors","Several times a month","Comedy",1,10,"Male","White",0,"White","Female","5Z6Wgy66PQ",TRUE,0.2648,12
"4729",19,"less.than.bachelors","Several times a week","Other",0,10,"Male","White",0,"Hispanic","Female","xRmN67oTrr",FALSE,0.2244,1
"4730",32,"less.than.bachelors","Several times a week","Action and adventure",0,10,"Female","White",0,"White","Male","4C5QfI2vY1",TRUE,0.2284,26
"4731",38,"bachelors","Several times a month","Other",0,10,"Male","Black",1,"White","Female","ydwABc84PK",FALSE,0.2748,2
"4732",29,"bachelors","Several times a week","Action and adventure",0,10,"Male","Hispanic",0,"White","Male","n0TWKJ2TmJ",TRUE,0.06,6
"4733",29,"bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"White","Male","Jv1UMyo1fj",TRUE,0.0308,12
"4734",49,"more.than.bachelors","Every day","Comedy",1,10,"Male","White",0,"White","Male","prF9GfJp1z",TRUE,0.5668,2
"4735",36,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","Hispanic",0,"White","Male","eQQrqwZUyp",TRUE,0.1096,30
"4736",27,"bachelors","A few times a year","Comedy",1,10,"Male","Hispanic",0,"White","Female","PWZIEnz5uT",FALSE,0.0608,25
"4737",20,"less.than.bachelors","Several times a month","Horror",0,10,"Female","White",0,"Hispanic","Female","3rVqh6wMfO",TRUE,0.0728,24
"4738",36,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Female","White",1,"Black","Male","TYf5vd6ZF4",FALSE,0.1392,5
"4739",27,"more.than.bachelors","Several times a month","Action and adventure",0,10,"Male","Black",0,"Black","Male","1g25bE9is8",TRUE,0.1556,12
"4740",23,"bachelors","Once a month","Comedy",1,10,"Male","Hispanic",0,"White","Female","XZnScv7aPd",FALSE,0.2884,2
"4741",27,"bachelors","Several times a week","Drama",0,10,"Male","White",0,"Hispanic","Female","eXsWdZKgtB",FALSE,0.074,32
"4742",39,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","3fRcy3dsGh",TRUE,0.02,9
"4743",36,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"Black","Male","nkhYA1JJ4r",TRUE,0.0532,29
"4744",28,"bachelors","Several times a month","Action and adventure",0,10,"Female","White",0,"White","Female","EqwXlDp5Aj",TRUE,0.0504,11
"4745",25,"bachelors","Several times a month","Comedy",1,10,"Male","Black",0,"White","Female","loJiQgdV5g",FALSE,0.078,19
"4746",32,"less.than.bachelors","A few times a year","Historical",0,10,"Female","Black",1,"Black","Male","Iw3ebFqpDS",TRUE,0.2088,7
"4747",19,"less.than.bachelors","Several times a month","Comedy",1,10,"Male","White",0,"White","Female","yMRhZN4P7R",TRUE,0.0252,15
"4748",36,"bachelors","Once a month","Comedy",1,10,"Male","White",0,"White","Male","LGullFiB6V",TRUE,0.502,2
"4749",21,"less.than.bachelors","Several times a week","Drama",0,10,"Female","Hispanic",0,"Hispanic","Male","6lnTGaoCqC",TRUE,0.256,7
"4750",36,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","Black",0,"Black","Male","TYf5vd6ZF4",TRUE,0.0728,10
"4751",27,"less.than.bachelors","Several times a month","Horror",0,10,"Male","Hispanic",1,"Hispanic","Female","5xMqB806aB",TRUE,0.0432,12
"4752",42,"more.than.bachelors","Every day","Science Fiction",0,10,"Female","Hispanic",0,"White","Male","Uaxqgd1upw",FALSE,0.3116,4
"4753",31,"bachelors","Several times a week","Action and adventure",0,10,"Male","White",1,"Black","Female","l7mtKrm4bU",FALSE,0.0624,8
"4754",22,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","QbtbGIVb1Y",TRUE,0.0744,13
"4755",47,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",1,"White","Male","mbdfxd6L1M",TRUE,0.3196,5
"4756",28,"bachelors","Once a month","Drama",0,10,"Female","White",0,"Hispanic","Female","lyy23BmYy4",TRUE,0.1572,12
"4757",24,"more.than.bachelors","Once a month","Drama",0,10,"Male","Hispanic",1,"White","Female","SqMAr9qjuC",FALSE,0.152,12
"4758",30,"more.than.bachelors","Several times a month","Action and adventure",0,10,"Female","Hispanic",0,"Black","Male","xeoZDG4g9k",FALSE,0.0368,8
"4759",19,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Female","Hispanic",0,"Hispanic","Female","BKiQzoOtyo",TRUE,0.0408,31
"4760",25,"bachelors","Several times a month","Comedy",1,10,"Male","Hispanic",0,"White","Female","loJiQgdV5g",FALSE,0.2004,2
"4761",24,"bachelors","Several times a month","Horror",0,10,"Male","White",0,"Hispanic","Female","rz8trglKZJ",FALSE,0.0212,16
"4762",52,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"White","Female","OCruveNrGM",TRUE,0.3464,8
"4763",34,"more.than.bachelors","Every day","Historical",0,10,"Male","White",0,"Black","Female","YxMsUNO9X5",FALSE,0.0128,10
"4764",23,"bachelors","Several times a month","Comedy",1,10,"Male","White",0,"White","Female","5Z6Wgy66PQ",TRUE,0.2648,17
"4765",20,"less.than.bachelors","Several times a month","Drama",0,10,"Male","White",0,"Black","Female","Ds3rUl5HgV",FALSE,0.2468,22
"4766",21,"less.than.bachelors","Once a month","Comedy",1,10,"Female","White",1,"Hispanic","Female","UwFYox4m7N",TRUE,0.214,10
"4767",20,"less.than.bachelors","Several times a month","Horror",0,10,"Female","White",0,"Hispanic","Female","aKlJLqctaY",TRUE,0.0728,19
"4768",20,"less.than.bachelors","Several times a month","Horror",0,10,"Female","White",0,"Hispanic","Female","3rVqh6wMfO",TRUE,0.0728,23
"4769",46,"more.than.bachelors","Several times a week","Animation",0,10,"Male","White",0,"White","Male","PMQyni7iYv",TRUE,0.1828,17
"4770",38,"less.than.bachelors","Several times a month","Drama",0,10,"Male","White",0,"White","Female","e1GqGtqOx2",TRUE,0.2172,14
"4771",28,"bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"White","Female","EqwXlDp5Aj",TRUE,0.0252,16
"4772",19,"less.than.bachelors","Several times a month","Comedy",1,10,"Female","White",1,"White","Female","yMRhZN4P7R",TRUE,0.1256,5
"4773",29,"bachelors","Several times a month","Action and adventure",0,10,"Female","White",0,"White","Male","Jv1UMyo1fj",TRUE,0.1808,3
"4774",24,"bachelors","Several times a month","Drama",0,10,"Male","White",0,"Hispanic","Female","GCZE3FakZM",FALSE,0.0296,27
"4775",32,"less.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","4C5QfI2vY1",TRUE,0.1324,38
"4776",34,"more.than.bachelors","Every day","Historical",0,10,"Male","Black",0,"Black","Female","YxMsUNO9X5",TRUE,0.14,3
"4777",24,"bachelors","Several times a month","Comedy",1,10,"Male","White",1,"Hispanic","Female","AIkND7bhN2",FALSE,0.1472,10
"4778",27,"bachelors","Several times a week","Drama",0,10,"Female","Hispanic",0,"Hispanic","Female","eXsWdZKgtB",TRUE,0.1128,13
"4779",59,"bachelors","Several times a month","Comedy",1,10,"Male","White",0,"White","Male","ekf4Bwn4Cc",TRUE,0.5796,2
"4780",36,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"Black","Male","nkhYA1JJ4r",TRUE,0.0532,30
"4781",23,"bachelors","Several times a week","Comedy",1,10,"Male","White",0,"White","Female","KLCWiMZ44C",TRUE,0.408,2
"4782",24,"bachelors","Several times a week","Comedy",1,10,"Male","Black",0,"Hispanic","Female","FHWIKVRsw9",FALSE,0.276,1
"4783",23,"bachelors","A few times a year","Animation",0,10,"Male","White",0,"White","Female","cdo5HqnVnj",TRUE,0.122,25
"4784",37,"bachelors","Every day","Comedy",1,10,"Male","Hispanic",1,"White","Male","Txgxn0J8Qu",TRUE,0.4316,8
"4785",23,"more.than.bachelors","Several times a month","Horror",0,10,"Female","Hispanic",0,"White","Female","fAGyNgtwjd",TRUE,0.1292,11
"4786",31,"more.than.bachelors","Several times a week","Drama",0,10,"Male","White",0,"Black","Female","vK5RgLCoPl",FALSE,0.2116,8
"4787",38,"bachelors","Several times a month","Other",0,10,"Male","White",0,"White","Female","ydwABc84PK",TRUE,0.1644,24
"4788",39,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","BCYcEAo4fk",TRUE,0.02,8
"4789",41,"more.than.bachelors","Every day","Science Fiction",0,10,"Male","Black",1,"White","Male","tjZ2V1dnff",TRUE,0.0876,9
"4790",45,"more.than.bachelors","Several times a week","Horror",0,10,"Female","White",1,"White","Male","xB1k6mPdS8",TRUE,0.3236,3
"4791",27,"bachelors","A few times a year","Comedy",1,10,"Male","White",1,"White","Female","PWZIEnz5uT",TRUE,0.2516,6
"4792",43,"more.than.bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","c3voXix13t",TRUE,0.0308,21
"4793",31,"less.than.bachelors","A few times a year","Comedy",1,10,"Male","White",0,"Black","Female","ElAqXR8lHB",FALSE,0.2564,8
"4794",18,"less.than.bachelors","Once a month","Comedy",1,10,"Female","Hispanic",1,"Hispanic","Female","eVe6fG7JAB",TRUE,0.2608,7
"4795",36,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","eQQrqwZUyp",TRUE,0.0192,40
"4796",48,"more.than.bachelors","Once a month","Drama",0,10,"Male","White",1,"White","Male","meW8pd9fpC",TRUE,0.7904,1
"4797",23,"bachelors","Several times a month","Comedy",1,10,"Male","White",0,"Hispanic","Female","IWI52QL804",FALSE,0.218,12
"4798",40,"bachelors","Several times a week","Comedy",1,10,"Male","White",0,"White","Female","2FENAwQRc6",TRUE,0.1608,26
"4799",19,"less.than.bachelors","Several times a week","Other",0,10,"Male","White",1,"Hispanic","Female","xRmN67oTrr",FALSE,0.2244,2
"4800",20,"bachelors","Every day","Action and adventure",0,10,"Female","Black",0,"White","Female","hHevo49VUc",TRUE,0.108,22
"4801",20,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"Hispanic","Female","DBEeYRhQ4p",FALSE,0.2344,1
"4802",18,"less.than.bachelors","Every day","Drama",0,10,"Male","White",0,"White","Male","8NbxzLPfth",TRUE,0.1028,20
"4803",52,"bachelors","Once a month","Action and adventure",0,10,"Male","White",0,"Hispanic","Female","LErSlvr6Ql",FALSE,0.2364,17
"4804",49,"more.than.bachelors","Every day","Comedy",1,10,"Male","White",1,"White","Male","prF9GfJp1z",TRUE,0.5668,1
"4805",31,"bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","QZlwQuBq1z",TRUE,0.1996,13
"4806",41,"more.than.bachelors","Several times a month","Comedy",1,10,"Male","White",1,"White","Male","RMpUgLMbik",TRUE,0.5456,2
"4807",24,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"Hispanic","Female","90rnwWEwno",FALSE,0.0168,35
"4808",18,"less.than.bachelors","Once a month","Horror",0,10,"Female","Hispanic",1,"White","Female","aVbdC2iAnT",TRUE,0.1136,7
"4809",52,"less.than.bachelors","Several times a week","Science Fiction",1,10,"Female","White",1,"White","Female","OCruveNrGM",TRUE,0.3908,4
"4810",31,"bachelors","Several times a month","Science Fiction",1,10,"Female","Black",0,"White","Male","QZlwQuBq1z",FALSE,0.416,5
"4811",27,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"Hispanic","Female","5xMqB806aB",FALSE,0.0212,29
"4812",24,"bachelors","Several times a week","Drama",1,10,"Male","Hispanic",1,"White","Female","MR2WNRMaMl",FALSE,0.0892,9
"4813",31,"more.than.bachelors","Several times a week","Drama",1,10,"Female","Hispanic",1,"Black","Female","vK5RgLCoPl",TRUE,0.186,9
"4814",37,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Female","White",0,"White","Female","601e4HEchc",TRUE,0.1676,12
"4815",36,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","Black",0,"White","Male","eQQrqwZUyp",TRUE,0.0792,38
"4816",25,"bachelors","Several times a month","Horror",0,10,"Female","White",0,"White","Female","8JZqa6J7lU",TRUE,0.152,11
"4817",32,"less.than.bachelors","Several times a week","Action and adventure",0,10,"Female","Black",0,"White","Male","4C5QfI2vY1",FALSE,0.1988,29
"4818",28,"bachelors","Once a month","Drama",1,10,"Female","Hispanic",1,"Hispanic","Female","lyy23BmYy4",TRUE,0.2892,4
"4819",23,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","IWI52QL804",FALSE,0.1724,23
"4820",21,"less.than.bachelors","Several times a month","Drama",1,10,"Male","White",1,"White","Female","A1nfk56N22",TRUE,0.3196,2
"4821",19,"less.than.bachelors","Once a month","Comedy",0,10,"Female","White",0,"White","Female","iqjVO8ZH3x",TRUE,0.0444,20
"4822",40,"bachelors","Several times a week","Comedy",0,10,"Female","White",0,"White","Female","2FENAwQRc6",TRUE,0.18,20
"4823",23,"more.than.bachelors","Several times a month","Horror",0,10,"Male","White",1,"White","Female","fAGyNgtwjd",TRUE,0.008,37
"4824",23,"bachelors","A few times a year","Animation",0,10,"Male","Black",1,"White","Female","cdo5HqnVnj",FALSE,0.2372,3
"4825",23,"bachelors","Several times a week","Comedy",0,10,"Male","Hispanic",0,"White","Female","KLCWiMZ44C",FALSE,0.0732,16
"4826",20,"less.than.bachelors","Several times a month","Drama",1,10,"Female","Hispanic",1,"Black","Female","Ds3rUl5HgV",TRUE,0.4568,11
"4827",28,"bachelors","A few times a year","Animation",0,10,"Male","Black",0,"Hispanic","Male","5N4zwhp1OY",TRUE,0.19,12
"4828",59,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"White","Male","ekf4Bwn4Cc",TRUE,0.252,12
"4829",34,"more.than.bachelors","Several times a month","Comedy",0,10,"Female","Black",0,"White","Male","wsbbG1NWXb",FALSE,0.2284,5
"4830",25,"bachelors","A few times a year","Comedy",0,10,"Female","Black",0,"Hispanic","Female","OEk5TMmjLX",TRUE,0.0724,15
"4831",32,"bachelors","Several times a month","Action and adventure",0,10,"Female","White",1,"White","Female","jR5wIDPe5i",TRUE,0.2712,5
"4832",24,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"Hispanic","Female","90rnwWEwno",FALSE,0.0168,36
"4833",18,"less.than.bachelors","Once a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","eVe6fG7JAB",FALSE,0.0368,29
"4834",29,"bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"White","Male","Jv1UMyo1fj",TRUE,0.0308,11
"4835",19,"less.than.bachelors","Several times a month","Comedy",0,10,"Male","Black",0,"White","Female","yMRhZN4P7R",FALSE,0.5364,2
"4836",27,"bachelors","Several times a week","Drama",1,10,"Male","Hispanic",0,"Hispanic","Female","eXsWdZKgtB",TRUE,0.2528,6
"4837",24,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","AIkND7bhN2",FALSE,0.1148,19
"4838",28,"less.than.bachelors","Once a month","Comedy",0,10,"Male","Hispanic",0,"White","Female","CWeApnfv1V",FALSE,0.0692,10
"4839",41,"more.than.bachelors","Every day","Science Fiction",1,10,"Male","Black",1,"White","Male","tjZ2V1dnff",TRUE,0.562,4
"4840",23,"bachelors","Once a month","Comedy",0,10,"Male","White",1,"White","Female","XZnScv7aPd",TRUE,0.0816,8
"4841",27,"bachelors","Several times a week","Action and adventure",0,10,"Male","Black",1,"Black","Male","wOB2BFiGZe",TRUE,0.076,7
"4842",52,"bachelors","Once a month","Action and adventure",0,10,"Male","White",0,"Hispanic","Female","LErSlvr6Ql",FALSE,0.2364,18
"4843",33,"more.than.bachelors","Several times a week","Science Fiction",1,10,"Female","Hispanic",0,"Black","Male","ViclnZZ1RA",FALSE,0.3384,5
"4844",35,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Female","White",0,"Black","Male","IOt0qfgREj",FALSE,0.0696,8
"4845",23,"bachelors","Several times a month","Action and adventure",0,10,"Male","White",1,"White","Female","ZbFUkd9P4G",TRUE,0.0084,22
"4846",36,"more.than.bachelors","Several times a week","Comedy",0,10,"Male","Hispanic",0,"White","Male","gRLGS7BF9T",TRUE,0.1648,4
"4847",39,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Female","White",1,"White","Male","3fRcy3dsGh",TRUE,0.0472,7
"4848",24,"bachelors","Several times a week","Comedy",0,10,"Male","Black",0,"Hispanic","Female","FHWIKVRsw9",FALSE,0.0536,10
"4849",20,"less.than.bachelors","Several times a month","Horror",0,10,"Male","Hispanic",1,"Hispanic","Female","3rVqh6wMfO",TRUE,0.1124,21
"4850",30,"more.than.bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"Black","Male","xeoZDG4g9k",TRUE,0.0052,12
"4851",30,"less.than.bachelors","Several times a week","Comedy",0,10,"Male","White",1,"Hispanic","Female","VIOBmpEkNC",FALSE,0.0016,13
"4852",23,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"White","Female","5Z6Wgy66PQ",TRUE,0.2488,20
"4853",19,"less.than.bachelors","Several times a month","Comedy",0,10,"Male","White",1,"White","Female","Mh5LIC5J7v",TRUE,0.014,21
"4854",20,"bachelors","Several times a month","Drama",1,10,"Male","White",0,"Hispanic","Female","xRuI2T1GNY",FALSE,0.0372,25
"4855",28,"bachelors","Several times a month","Action and adventure",0,10,"Female","White",1,"White","Female","EqwXlDp5Aj",TRUE,0.0504,12
"4856",33,"bachelors","Several times a week","Horror",0,10,"Male","White",1,"White","Female","C4GhXgdD6G",TRUE,0.068,6
"4857",27,"bachelors","A few times a year","Comedy",0,10,"Male","Black",1,"White","Female","PWZIEnz5uT",FALSE,0.16,9
"4858",20,"bachelors","Every day","Action and adventure",0,10,"Male","Hispanic",0,"White","Female","hHevo49VUc",FALSE,0.216,8
"4859",42,"more.than.bachelors","Every day","Science Fiction",1,10,"Female","Black",1,"White","Male","Uaxqgd1upw",FALSE,0.5432,2
"4860",36,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"Black","Male","nkhYA1JJ4r",TRUE,0.0532,31
"4861",30,"bachelors","Several times a week","Drama",1,10,"Male","White",0,"White","Male","Zri7POEZcX",TRUE,0.36,5
"4862",31,"less.than.bachelors","A few times a year","Comedy",0,10,"Female","Hispanic",1,"Black","Female","ElAqXR8lHB",TRUE,0.1828,13
"4863",41,"more.than.bachelors","Several times a month","Comedy",0,10,"Male","White",0,"White","Male","RMpUgLMbik",TRUE,0.1236,6
"4864",43,"more.than.bachelors","Several times a month","Science Fiction",1,10,"Male","White",0,"White","Male","c3voXix13t",TRUE,0.6044,4
"4865",19,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Female","Hispanic",0,"Hispanic","Female","BKiQzoOtyo",TRUE,0.0408,30
"4866",46,"more.than.bachelors","Several times a week","Animation",0,10,"Male","White",0,"White","Male","PMQyni7iYv",TRUE,0.1828,16
"4867",25,"bachelors","Several times a month","Comedy",0,10,"Female","Hispanic",0,"White","Female","loJiQgdV5g",TRUE,0.1228,11
"4868",38,"bachelors","Several times a month","Other",0,10,"Male","White",0,"White","Female","ydwABc84PK",TRUE,0.1644,23
"4869",39,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Female","Black",1,"White","Male","BCYcEAo4fk",FALSE,0.1748,5
"4870",20,"less.than.bachelors","Several times a month","Horror",0,10,"Female","Hispanic",0,"Hispanic","Female","aKlJLqctaY",TRUE,0.3272,6
"4871",33,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Female","Hispanic",0,"Black","Male","ViclnZZ1RA",FALSE,0.2988,8
"4872",23,"more.than.bachelors","Several times a month","Horror",0,8,"Male","Hispanic",0,"White","Female","fAGyNgtwjd",FALSE,0.1564,7
"4873",45,"more.than.bachelors","Several times a week","Horror",0,8,"Male","White",1,"White","Male","xB1k6mPdS8",TRUE,0.2032,6
"4874",22,"less.than.bachelors","Several times a week","Drama",1,8,"Male","White",1,"White","Female","WUIya1b9i0",TRUE,0.03,28
"4875",52,"bachelors","Once a month","Action and adventure",1,8,"Female","Hispanic",0,"Hispanic","Female","LErSlvr6Ql",TRUE,0.1004,42
"4876",21,"less.than.bachelors","Several times a month","Drama",1,8,"Female","White",0,"Hispanic","Female","KxYHdxdcSR",TRUE,0.2208,4
"4877",19,"less.than.bachelors","Several times a week","Other",0,8,"Male","White",0,"Hispanic","Female","xRmN67oTrr",FALSE,0.014,10
"4878",46,"more.than.bachelors","Several times a week","Animation",0,8,"Female","White",0,"White","Male","PMQyni7iYv",TRUE,0.2656,7
"4879",23,"bachelors","Several times a month","Comedy",0,8,"Female","Hispanic",0,"Hispanic","Female","IWI52QL804",TRUE,0.006,41
"4880",34,"more.than.bachelors","Several times a week","Comedy",0,8,"Male","Hispanic",0,"White","Male","cjLG4h30hU",TRUE,0.104,15
"4881",22,"bachelors","Several times a month","Action and adventure",1,8,"Male","Black",1,"Hispanic","Female","1X9k7TF6i6",FALSE,0.232,6
"4882",27,"bachelors","Several times a week","Drama",1,8,"Male","White",0,"Hispanic","Female","eXsWdZKgtB",FALSE,0.0788,25
"4883",24,"bachelors","Several times a month","Comedy",0,8,"Male","White",0,"Hispanic","Female","AIkND7bhN2",FALSE,0.0492,37
"4884",19,"less.than.bachelors","Several times a month","Action and adventure",1,8,"Male","Hispanic",0,"Hispanic","Female","BKiQzoOtyo",TRUE,0.052,21
"4885",18,"less.than.bachelors","Once a month","Comedy",0,8,"Female","White",0,"Hispanic","Female","eVe6fG7JAB",TRUE,0.0064,40
"4886",28,"bachelors","Once a month","Drama",1,8,"Male","White",1,"Hispanic","Female","lyy23BmYy4",FALSE,0.0556,33
"4887",28,"less.than.bachelors","Once a month","Comedy",0,8,"Male","Hispanic",0,"White","Female","CWeApnfv1V",FALSE,0.0112,13
"4888",25,"bachelors","Several times a month","Horror",0,8,"Male","White",0,"White","Female","8JZqa6J7lU",TRUE,0.1536,6
"4889",47,"more.than.bachelors","Several times a week","Comedy",0,8,"Male","White",0,"White","Male","ZF1ynyM6xx",TRUE,0.0308,12
"4890",24,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"Hispanic","Female","90rnwWEwno",FALSE,0.0548,22
"4891",25,"bachelors","Several times a month","Comedy",0,8,"Male","Black",0,"White","Female","loJiQgdV5g",FALSE,0.0016,41
"4892",45,"more.than.bachelors","Several times a month","Action and adventure",1,8,"Female","Black",1,"White","Male","wvQFV3fN0l",FALSE,0.3648,3
"4893",21,"less.than.bachelors","Several times a month","Drama",1,8,"Female","Hispanic",1,"White","Female","A1nfk56N22",TRUE,0.1676,7
"4894",27,"bachelors","A few times a year","Comedy",0,8,"Male","White",0,"White","Female","PWZIEnz5uT",TRUE,0.0236,39
"4895",19,"less.than.bachelors","Several times a month","Comedy",0,8,"Male","White",0,"White","Female","Mh5LIC5J7v",TRUE,4e-04,26
"4896",21,"less.than.bachelors","Once a month","Comedy",0,8,"Female","Black",0,"Hispanic","Female","UwFYox4m7N",TRUE,0.0072,24
"4897",38,"less.than.bachelors","Several times a month","Drama",1,8,"Male","White",0,"White","Female","e1GqGtqOx2",TRUE,0.1172,34
"4898",30,"less.than.bachelors","Several times a week","Comedy",0,8,"Male","White",0,"Hispanic","Female","VIOBmpEkNC",FALSE,0.0012,14
"4899",38,"bachelors","Several times a month","Other",0,8,"Male","White",0,"White","Female","ydwABc84PK",TRUE,0.0964,37
"4900",24,"bachelors","Several times a week","Drama",1,8,"Male","Hispanic",1,"White","Female","MR2WNRMaMl",FALSE,0.218,3
"4901",24,"bachelors","Several times a month","Comedy",0,8,"Female","Black",0,"White","Female","qrwLezudoU",TRUE,0.0352,17
