"","participant_id","source","RA_id","date","study_start","study_end","subject_race_RA","subject_gender_RA","total_friends","Notes","manual_diag.x","study_about","recent.order","react","comment","post_tenure","tenure_units","human","poster.recent.race","poster.recent.gender","manual_diag.y","notes","race.in.group","gender.in.group"
"755","7511","CDR 2","AJ","8/28","15:03","15:45","white","female",631,"slow internet",0,NA,5,1,0,4,"days",1,"white","male","",0,TRUE,FALSE
"756","7511","CDR 2","AJ","8/28","15:03","15:45","white","female",631,"slow internet",0,NA,6,1,0,5,"days",1,"white","male","",0,TRUE,FALSE
"757","7511","CDR 2","AJ","8/28","15:03","15:45","white","female",631,"slow internet",0,NA,7,1,0,5,"days",1,"hispanic","female","",0,FALSE,TRUE
"758","7511","CDR 2","AJ","8/28","15:03","15:45","white","female",631,"slow internet",0,NA,8,1,0,5,"days",1,"white","female","",0,TRUE,TRUE
"759","7511","CDR 2","AJ","8/28","15:03","15:45","white","female",631,"slow internet",0,NA,9,1,0,6,"days",1,"white","male","",0,TRUE,FALSE
"760","7511","CDR 2","AJ","8/28","15:03","15:45","white","female",631,"slow internet",0,NA,10,1,0,9,"days",1,"white","male","",0,TRUE,FALSE
"761","7615","CDR 2","TM","7/23","11:08","11:34","asian","female",NA,"",0,NA,2,1,0,15,"Minutes",1,"asian","male","",0,TRUE,FALSE
"762","7615","CDR 2","TM","7/23","11:08","11:34","asian","female",NA,"",0,NA,3,1,0,5,"Days",1,"white","male","",0,FALSE,FALSE
"763","7615","CDR 2","TM","7/23","11:08","11:34","asian","female",NA,"",0,NA,6,1,0,7,"Days",1,"white","male","",0,FALSE,FALSE
"764","7615","CDR 2","TM","7/23","11:08","11:34","asian","female",NA,"",0,NA,7,1,0,7,"Days",1,"white","female","",0,FALSE,TRUE
"765","7615","CDR 2","TM","7/23","11:08","11:34","asian","female",NA,"",0,NA,4,1,0,6,"Days",1,"white","female","",0,FALSE,TRUE
"766","7615","CDR 2","TM","7/23","11:08","11:34","asian","female",NA,"",0,NA,5,1,0,7,"Days",0,"other","","",0,FALSE,FALSE
"767","7615","CDR 2","TM","7/23","11:08","11:34","asian","female",NA,"",0,NA,1,1,0,3,"Minutes",1,"white","female","",0,FALSE,TRUE
"768","7615","CDR 2","TM","7/23","11:08","11:34","asian","female",NA,"",0,NA,10,1,0,10,"Days",1,"white","female","",0,FALSE,TRUE
"769","7615","CDR 2","TM","7/23","11:08","11:34","asian","female",NA,"",0,NA,8,1,0,9,"Days",1,"black or african american","female","",0,FALSE,TRUE
"770","7615","CDR 2","TM","7/23","11:08","11:34","asian","female",NA,"",0,NA,9,1,0,9,"Days",1,"black or african american","female","",0,FALSE,TRUE
"771","7618","CDR 2","BG","7/31","11:58","12:25","white","female",1215,"Asked for debriefing information (noted in post session log as well)",0,NA,1,1,0,4,"Hours",0,"other","","society and culture website",0,FALSE,FALSE
"772","7618","CDR 2","BG","7/31","11:58","12:25","white","female",1215,"Asked for debriefing information (noted in post session log as well)",0,NA,2,1,0,23,"Hours",1,"white","male","",0,TRUE,FALSE
"773","7618","CDR 2","BG","7/31","11:58","12:25","white","female",1215,"Asked for debriefing information (noted in post session log as well)",0,NA,3,1,0,2,"Days",1,"white","female","",0,TRUE,TRUE
"774","7618","CDR 2","BG","7/31","11:58","12:25","white","female",1215,"Asked for debriefing information (noted in post session log as well)",0,NA,4,1,0,4,"Days",1,"white","female","",0,TRUE,TRUE
"775","7618","CDR 2","BG","7/31","11:58","12:25","white","female",1215,"Asked for debriefing information (noted in post session log as well)",0,NA,5,1,1,6,"Days",1,"white","male","in turkish",0,TRUE,FALSE
"776","7618","CDR 2","BG","7/31","11:58","12:25","white","female",1215,"Asked for debriefing information (noted in post session log as well)",0,NA,6,1,0,10,"Days",1,"white","female","",0,TRUE,TRUE
"777","7618","CDR 2","BG","7/31","11:58","12:25","white","female",1215,"Asked for debriefing information (noted in post session log as well)",0,NA,7,1,0,10,"Days",1,"white","female","in turkish",0,TRUE,TRUE
"778","7618","CDR 2","BG","7/31","11:58","12:25","white","female",1215,"Asked for debriefing information (noted in post session log as well)",0,NA,8,1,0,12,"Days",1,"white","female","",0,TRUE,TRUE
"779","7618","CDR 2","BG","7/31","11:58","12:25","white","female",1215,"Asked for debriefing information (noted in post session log as well)",0,NA,9,1,0,16,"Days",1,"white","male","",0,TRUE,FALSE
"780","7618","CDR 2","BG","7/31","11:58","12:25","white","female",1215,"Asked for debriefing information (noted in post session log as well)",0,NA,10,1,0,16,"Days",1,"white","male","",0,TRUE,FALSE
"781","7650","CDR 2","TM","7/23","1:31","2:03","hispanic","female",832,"",0,NA,2,1,1,1,"Days",1,"hispanic","female","",0,TRUE,TRUE
"782","7650","CDR 2","TM","7/23","1:31","2:03","hispanic","female",832,"",0,NA,3,1,0,1,"Days",1,"white","female","",0,FALSE,TRUE
"783","7650","CDR 2","TM","7/23","1:31","2:03","hispanic","female",832,"",0,NA,6,1,1,1,"Days",1,"white","female","",0,FALSE,TRUE
"784","7650","CDR 2","TM","7/23","1:31","2:03","hispanic","female",832,"",0,NA,7,0,1,2,"Days",1,"white","female","",0,FALSE,TRUE
"785","7650","CDR 2","TM","7/23","1:31","2:03","hispanic","female",832,"",0,NA,4,1,1,1,"Days",1,"asian","male","",0,FALSE,FALSE
"786","7650","CDR 2","TM","7/23","1:31","2:03","hispanic","female",832,"",0,NA,5,0,1,22,"Hours",0,"other","","friend tagged the particpant in a comment under another post, the participant replied",0,FALSE,FALSE
"787","7650","CDR 2","TM","7/23","1:31","2:03","hispanic","female",832,"",0,NA,1,1,1,20,"Hours",1,"white","female","",0,FALSE,TRUE
"788","7650","CDR 2","TM","7/23","1:31","2:03","hispanic","female",832,"",0,NA,10,0,1,1,"Days",1,"asian","male","",0,FALSE,FALSE
"789","7650","CDR 2","TM","7/23","1:31","2:03","hispanic","female",832,"",0,NA,8,1,1,1,"Days",1,"hispanic","female","",0,TRUE,TRUE
"790","7650","CDR 2","TM","7/23","1:31","2:03","hispanic","female",832,"",0,NA,9,1,1,1,"Days",1,"white","female","",0,FALSE,TRUE
"791","7660","CDR 2","AJ","7/24","12:15","12:54","white","female",2648,"occassionally bad connections",0,NA,1,1,0,1,"days",1,"white","female","",0,TRUE,TRUE
"792","7660","CDR 2","AJ","7/24","12:15","12:54","white","female",2648,"occassionally bad connections",0,NA,2,1,0,1,"days",1,"white","female","",0,TRUE,TRUE
"793","7660","CDR 2","AJ","7/24","12:15","12:54","white","female",2648,"occassionally bad connections",0,NA,3,1,0,2,"days",1,"black or african american","male","",0,FALSE,FALSE
"794","7660","CDR 2","AJ","7/24","12:15","12:54","white","female",2648,"occassionally bad connections",0,NA,4,1,0,2,"days",1,"white","female","",0,TRUE,TRUE
"795","7660","CDR 2","AJ","7/24","12:15","12:54","white","female",2648,"occassionally bad connections",0,NA,5,0,1,2,"days",1,"black or african american","male","",0,FALSE,FALSE
"796","7660","CDR 2","AJ","7/24","12:15","12:54","white","female",2648,"occassionally bad connections",0,NA,6,1,0,2,"days",1,"white","female","",0,TRUE,TRUE
"797","7660","CDR 2","AJ","7/24","12:15","12:54","white","female",2648,"occassionally bad connections",0,NA,7,1,0,4,"days",1,"white","female","",0,TRUE,TRUE
"798","7660","CDR 2","AJ","7/24","12:15","12:54","white","female",2648,"occassionally bad connections",0,NA,8,0,1,6,"days",1,"white","male","",0,TRUE,FALSE
"799","7660","CDR 2","AJ","7/24","12:15","12:54","white","female",2648,"occassionally bad connections",0,NA,9,1,0,6,"days",1,"white","female","",0,TRUE,TRUE
"800","7660","CDR 2","AJ","7/24","12:15","12:54","white","female",2648,"occassionally bad connections",0,NA,10,1,0,6,"days",1,"white","female","",0,TRUE,TRUE
"801","7866","CDR 2","NH","7/27","1:32","1:52","black or african american","female",1322,"",0,NA,1,1,0,3,"Days",1,"black or african american","female","",0,TRUE,TRUE
"802","7866","CDR 2","NH","7/27","1:32","1:52","black or african american","female",1322,"",0,NA,2,1,0,4,"Days",1,"black or african american","female","",0,TRUE,TRUE
"803","7866","CDR 2","NH","7/27","1:32","1:52","black or african american","female",1322,"",0,NA,3,1,0,5,"Days",1,"black or african american","female","",0,TRUE,TRUE
"804","7866","CDR 2","NH","7/27","1:32","1:52","black or african american","female",1322,"",0,NA,4,1,0,9,"Days",1,"black or african american","female","",0,TRUE,TRUE
"805","7866","CDR 2","NH","7/27","1:32","1:52","black or african american","female",1322,"",0,NA,5,1,0,5,"Days",1,"white","male","",0,FALSE,FALSE
"806","7866","CDR 2","NH","7/27","1:32","1:52","black or african american","female",1322,"",0,NA,6,1,0,14,"Days",1,"black or african american","female","",0,TRUE,TRUE
"807","7866","CDR 2","NH","7/27","1:32","1:52","black or african american","female",1322,"",0,NA,7,1,0,15,"Days",0,"other","","",0,FALSE,FALSE
"808","7866","CDR 2","NH","7/27","1:32","1:52","black or african american","female",1322,"",0,NA,8,1,0,14,"Days",1,"black or african american","female","",0,TRUE,TRUE
"809","7866","CDR 2","NH","7/27","1:32","1:52","black or african american","female",1322,"",0,NA,9,1,0,16,"Days",1,"white","male","",0,FALSE,FALSE
"810","7866","CDR 2","NH","7/27","1:32","1:52","black or african american","female",1322,"",0,NA,10,1,0,16,"Days",1,"black or african american","female","",0,TRUE,TRUE
"811","8086","CDR 2","AJ","8/28","11:02","11:50","white","female",259,"when she was filling out the consent form it says link outdated, but she finished it nevertheless",0,NA,1,1,0,2,"days",1,"white","female","",0,TRUE,TRUE
"812","8086","CDR 2","AJ","8/28","11:02","11:50","white","female",259,"when she was filling out the consent form it says link outdated, but she finished it nevertheless",0,NA,2,1,0,2,"days",1,"white","female","",0,TRUE,TRUE
"813","8086","CDR 2","AJ","8/28","11:02","11:50","white","female",259,"when she was filling out the consent form it says link outdated, but she finished it nevertheless",0,NA,3,1,0,2,"days",1,"white","female","",0,TRUE,TRUE
"814","8086","CDR 2","AJ","8/28","11:02","11:50","white","female",259,"when she was filling out the consent form it says link outdated, but she finished it nevertheless",0,NA,4,1,0,2,"days",1,"white","female","",0,TRUE,TRUE
"815","8086","CDR 2","AJ","8/28","11:02","11:50","white","female",259,"when she was filling out the consent form it says link outdated, but she finished it nevertheless",0,NA,5,1,0,5,"days",1,"hispanic","female","",0,FALSE,TRUE
"816","8086","CDR 2","AJ","8/28","11:02","11:50","white","female",259,"when she was filling out the consent form it says link outdated, but she finished it nevertheless",0,NA,6,1,0,10,"days",0,"other","","",0,FALSE,FALSE
"817","8086","CDR 2","AJ","8/28","11:02","11:50","white","female",259,"when she was filling out the consent form it says link outdated, but she finished it nevertheless",0,NA,7,1,0,10,"days",0,"other","","",0,FALSE,FALSE
"818","8086","CDR 2","AJ","8/28","11:02","11:50","white","female",259,"when she was filling out the consent form it says link outdated, but she finished it nevertheless",0,NA,8,1,0,11,"days",1,"white","female","",0,TRUE,TRUE
"819","8086","CDR 2","AJ","8/28","11:02","11:50","white","female",259,"when she was filling out the consent form it says link outdated, but she finished it nevertheless",0,NA,9,1,0,11,"days",1,"white","female","",0,TRUE,TRUE
"820","8086","CDR 2","AJ","8/28","11:02","11:50","white","female",259,"when she was filling out the consent form it says link outdated, but she finished it nevertheless",0,NA,10,1,0,17,"days",0,"other","","",0,FALSE,FALSE
"821","8097","CDR 4","JM","10/24","12:00","12:44","black or african american","male",768,"",0,"To gain a perspective to see how people view their activity on FB. ",4,0,1,3,"Hours",1,"other","non-binary","Unidentifiable ",NA,FALSE,FALSE
"822","8097","CDR 4","JM","10/24","12:00","12:44","black or african american","male",768,"",0,"To gain a perspective to see how people view their activity on FB. ",5,0,1,4,"Hours",1,"white","female","",NA,FALSE,FALSE
"823","8097","CDR 4","JM","10/24","12:00","12:44","black or african american","male",768,"",0,"To gain a perspective to see how people view their activity on FB. ",6,0,1,4,"Hours",1,"other","non-binary","Unidentifiable ",NA,FALSE,FALSE
"824","8097","CDR 4","JM","10/24","12:00","12:44","black or african american","male",768,"",0,"To gain a perspective to see how people view their activity on FB. ",7,1,0,4,"Hours",1,"white","female","",NA,FALSE,FALSE
"825","8097","CDR 4","JM","10/24","12:00","12:44","black or african american","male",768,"",0,"To gain a perspective to see how people view their activity on FB. ",8,0,1,1,"Days",1,"black or african american","male","",NA,TRUE,TRUE
"826","8097","CDR 4","JM","10/24","12:00","12:44","black or african american","male",768,"",0,"To gain a perspective to see how people view their activity on FB. ",9,0,1,3,"Days",1,"white","female","",NA,FALSE,FALSE
"827","8097","CDR 4","JM","10/24","12:00","12:44","black or african american","male",768,"",0,"To gain a perspective to see how people view their activity on FB. ",10,0,1,3,"Days",1,"black or african american","male","",NA,TRUE,TRUE
"828","8097","CDR 4","JM","10/24","12:00","12:44","black or african american","male",768,"",0,"To gain a perspective to see how people view their activity on FB. ",2,1,0,3,"Hours",1,"black or african american","male","",NA,TRUE,TRUE
"829","8097","CDR 4","JM","10/24","12:00","12:44","black or african american","male",768,"",0,"To gain a perspective to see how people view their activity on FB. ",3,1,0,3,"Hours",0,"other","","",NA,FALSE,FALSE
"830","8097","CDR 4","JM","10/24","12:00","12:44","black or african american","male",768,"",0,"To gain a perspective to see how people view their activity on FB. ",1,0,1,3,"Hours",1,"black or african american","female","",NA,TRUE,FALSE
"831","8179","CDR 2","AJ","8/28","12:04","12:43","white","female",1266,"",0,NA,1,1,0,2,"hours",1,"white","female","",0,TRUE,TRUE
"832","8179","CDR 2","AJ","8/28","12:04","12:43","white","female",1266,"",0,NA,2,1,0,4,"hours",1,"white","male","",0,TRUE,FALSE
"833","8179","CDR 2","AJ","8/28","12:04","12:43","white","female",1266,"",0,NA,3,1,0,22,"hours",1,"white","female","",0,TRUE,TRUE
"834","8179","CDR 2","AJ","8/28","12:04","12:43","white","female",1266,"",0,NA,4,1,0,2,"days",1,"black or african american","male","",0,FALSE,FALSE
"835","8179","CDR 2","AJ","8/28","12:04","12:43","white","female",1266,"",0,NA,5,1,0,2,"days",1,"white","male","",0,TRUE,FALSE
"836","8179","CDR 2","AJ","8/28","12:04","12:43","white","female",1266,"",0,NA,6,1,0,2,"days",1,"asian","female","",0,FALSE,TRUE
"837","8179","CDR 2","AJ","8/28","12:04","12:43","white","female",1266,"",0,NA,7,1,0,3,"days",1,"white","female","",0,TRUE,TRUE
"838","8179","CDR 2","AJ","8/28","12:04","12:43","white","female",1266,"",0,NA,8,1,0,4,"days",1,"white","female","",0,TRUE,TRUE
"839","8179","CDR 2","AJ","8/28","12:04","12:43","white","female",1266,"",0,NA,9,1,0,4,"days",1,"white","female","",0,TRUE,TRUE
"840","8179","CDR 2","AJ","8/28","12:04","12:43","white","female",1266,"",0,NA,10,1,0,4,"days",1,"white","female","",0,TRUE,TRUE
"841","8205","CDR 4","TM","11/6","2:02","2:18","white","male",334,"",0,"Its about seeing FB's algorithm, the posts that it gives me and how I feel about them. ",1,1,0,3,"Days",0,"other","","LEBC",NA,FALSE,FALSE
"842","8205","CDR 4","TM","11/6","2:02","2:18","white","male",334,"",0,"Its about seeing FB's algorithm, the posts that it gives me and how I feel about them. ",2,1,0,3,"Days",0,"other","","BBC",NA,FALSE,FALSE
"843","8205","CDR 4","TM","11/6","2:02","2:18","white","male",334,"",0,"Its about seeing FB's algorithm, the posts that it gives me and how I feel about them. ",3,0,0,4,"Days",0,"other","","LMS",NA,FALSE,FALSE
"844","8205","CDR 4","TM","11/6","2:02","2:18","white","male",334,"",0,"Its about seeing FB's algorithm, the posts that it gives me and how I feel about them. ",4,1,0,6,"Days",0,"other","","WB",NA,FALSE,FALSE
"845","8205","CDR 4","TM","11/6","2:02","2:18","white","male",334,"",0,"Its about seeing FB's algorithm, the posts that it gives me and how I feel about them. ",5,1,0,6,"Days",0,"other","","MBT",NA,FALSE,FALSE
"846","8205","CDR 4","TM","11/6","2:02","2:18","white","male",334,"",0,"Its about seeing FB's algorithm, the posts that it gives me and how I feel about them. ",6,1,0,6,"Days",0,"other","","LEBC",NA,FALSE,FALSE
"847","8205","CDR 4","TM","11/6","2:02","2:18","white","male",334,"",0,"Its about seeing FB's algorithm, the posts that it gives me and how I feel about them. ",7,1,0,NA,"",0,"other","","LEBC",NA,FALSE,FALSE
"848","8205","CDR 4","TM","11/6","2:02","2:18","white","male",334,"",0,"Its about seeing FB's algorithm, the posts that it gives me and how I feel about them. ",8,1,1,NA,"",0,"other","","",NA,FALSE,FALSE
"849","8205","CDR 4","TM","11/6","2:02","2:18","white","male",334,"",0,"Its about seeing FB's algorithm, the posts that it gives me and how I feel about them. ",9,0,1,NA,"",0,"other","","LMS",NA,FALSE,FALSE
"850","8205","CDR 4","TM","11/6","2:02","2:18","white","male",334,"",0,"Its about seeing FB's algorithm, the posts that it gives me and how I feel about them. ",10,1,0,NA,"",0,"other","","C9",NA,FALSE,FALSE
"851","8245","CDR 4","TM","10/28","2:55","3:20","asian","female",367,"",0,"Its about our behaviourt on socila media and how the algorithm interprets our actions on social media.",1,1,0,4,"Days",0,"other","","Page C",NA,FALSE,FALSE
"852","8245","CDR 4","TM","10/28","2:55","3:20","asian","female",367,"",0,"Its about our behaviourt on socila media and how the algorithm interprets our actions on social media.",2,1,0,4,"Days",1,"hispanic","female","",NA,FALSE,TRUE
"853","8245","CDR 4","TM","10/28","2:55","3:20","asian","female",367,"",0,"Its about our behaviourt on socila media and how the algorithm interprets our actions on social media.",3,1,0,5,"Days",1,"white","female","",NA,FALSE,TRUE
"854","8245","CDR 4","TM","10/28","2:55","3:20","asian","female",367,"",0,"Its about our behaviourt on socila media and how the algorithm interprets our actions on social media.",4,1,0,8,"Days",0,"other","","Person A",NA,FALSE,FALSE
"855","8245","CDR 4","TM","10/28","2:55","3:20","asian","female",367,"",0,"Its about our behaviourt on socila media and how the algorithm interprets our actions on social media.",5,1,0,17,"Days",1,"asian","female","",NA,TRUE,TRUE
"856","8245","CDR 4","TM","10/28","2:55","3:20","asian","female",367,"",0,"Its about our behaviourt on socila media and how the algorithm interprets our actions on social media.",6,1,0,18,"Days",0,"other","","Person A",NA,FALSE,FALSE
"857","8245","CDR 4","TM","10/28","2:55","3:20","asian","female",367,"",0,"Its about our behaviourt on socila media and how the algorithm interprets our actions on social media.",7,1,0,18,"Days",1,"asian","male","Person A",NA,TRUE,FALSE
"858","8245","CDR 4","TM","10/28","2:55","3:20","asian","female",367,"",0,"Its about our behaviourt on socila media and how the algorithm interprets our actions on social media.",8,1,0,21,"Days",1,"asian","female","",NA,TRUE,TRUE
"859","8245","CDR 4","TM","10/28","2:55","3:20","asian","female",367,"",0,"Its about our behaviourt on socila media and how the algorithm interprets our actions on social media.",9,1,0,21,"Days",1,"white","female","",NA,FALSE,TRUE
"860","8245","CDR 4","TM","10/28","2:55","3:20","asian","female",367,"",0,"Its about our behaviourt on socila media and how the algorithm interprets our actions on social media.",10,1,0,24,"Days",1,"asian","male","Person A",NA,TRUE,FALSE
"861","8406","CDR 4","JM","10/27","1:06","1:35","asian","female",435,"",0,"About how often people go on FB and what frequency do you look at posts/react to them. How often do you react to posts with friends vs. family. ",1,1,0,12,"Hours",1,"asian","female","",NA,TRUE,TRUE
"862","8406","CDR 4","JM","10/27","1:06","1:35","asian","female",435,"",0,"About how often people go on FB and what frequency do you look at posts/react to them. How often do you react to posts with friends vs. family. ",2,1,0,1,"Days",1,"asian","female","",NA,TRUE,TRUE
"863","8406","CDR 4","JM","10/27","1:06","1:35","asian","female",435,"",0,"About how often people go on FB and what frequency do you look at posts/react to them. How often do you react to posts with friends vs. family. ",3,1,0,2,"Days",1,"white","male","",NA,FALSE,FALSE
"864","8406","CDR 4","JM","10/27","1:06","1:35","asian","female",435,"",0,"About how often people go on FB and what frequency do you look at posts/react to them. How often do you react to posts with friends vs. family. ",4,1,0,2,"Days",1,"asian","female","",NA,TRUE,TRUE
"865","8406","CDR 4","JM","10/27","1:06","1:35","asian","female",435,"",0,"About how often people go on FB and what frequency do you look at posts/react to them. How often do you react to posts with friends vs. family. ",5,1,0,3,"Days",1,"asian","female","",NA,TRUE,TRUE
"866","8406","CDR 4","JM","10/27","1:06","1:35","asian","female",435,"",0,"About how often people go on FB and what frequency do you look at posts/react to them. How often do you react to posts with friends vs. family. ",6,1,0,3,"Days",1,"asian","female","",NA,TRUE,TRUE
"867","8406","CDR 4","JM","10/27","1:06","1:35","asian","female",435,"",0,"About how often people go on FB and what frequency do you look at posts/react to them. How often do you react to posts with friends vs. family. ",7,1,0,4,"Days",1,"asian","female","",NA,TRUE,TRUE
"868","8406","CDR 4","JM","10/27","1:06","1:35","asian","female",435,"",0,"About how often people go on FB and what frequency do you look at posts/react to them. How often do you react to posts with friends vs. family. ",8,1,0,5,"Days",1,"asian","female","",NA,TRUE,TRUE
"869","8406","CDR 4","JM","10/27","1:06","1:35","asian","female",435,"",0,"About how often people go on FB and what frequency do you look at posts/react to them. How often do you react to posts with friends vs. family. ",9,1,0,5,"Days",1,"asian","female","",NA,TRUE,TRUE
"870","8406","CDR 4","JM","10/27","1:06","1:35","asian","female",435,"",0,"About how often people go on FB and what frequency do you look at posts/react to them. How often do you react to posts with friends vs. family. ",10,1,0,5,"Days",1,"asian","female","",NA,TRUE,TRUE
"871","8464","CDR 2","NH","7/27","11:01","11:19","white","female",2011,"",0,NA,1,1,0,9,"Days",1,"black or african american","female","",0,FALSE,TRUE
"872","8464","CDR 2","NH","7/27","11:01","11:19","white","female",2011,"",0,NA,2,1,0,5,"Days",1,"white","female","",0,TRUE,TRUE
"873","8464","CDR 2","NH","7/27","11:01","11:19","white","female",2011,"",0,NA,3,1,0,5,"Days",0,"other","","",0,FALSE,FALSE
"874","8464","CDR 2","NH","7/27","11:01","11:19","white","female",2011,"",0,NA,4,1,0,7,"Days",1,"white","male","",0,TRUE,FALSE
"875","8464","CDR 2","NH","7/27","11:01","11:19","white","female",2011,"",0,NA,5,1,0,8,"Days",1,"white","female","",0,TRUE,TRUE
"876","8464","CDR 2","NH","7/27","11:01","11:19","white","female",2011,"",0,NA,6,1,0,9,"Days",1,"white","female","",0,TRUE,TRUE
"877","8464","CDR 2","NH","7/27","11:01","11:19","white","female",2011,"",0,NA,7,1,0,9,"Days",1,"white","male","",0,TRUE,FALSE
"878","8464","CDR 2","NH","7/27","11:01","11:19","white","female",2011,"",0,NA,8,1,0,10,"Days",1,"white","male","",0,TRUE,FALSE
"879","8464","CDR 2","NH","7/27","11:01","11:19","white","female",2011,"",0,NA,9,1,0,12,"Days",1,"white","female","",0,TRUE,TRUE
"880","8464","CDR 2","NH","7/27","11:01","11:19","white","female",2011,"",0,NA,10,1,0,13,"Days",1,"hispanic","female","",0,FALSE,TRUE
"881","8499","CDR 4","JM","10/28","12:03","12:27","white","female",391,"",0,"If people were satisfied with the feed. ",1,1,0,4,"Days",0,"other","","",NA,FALSE,FALSE
"882","8499","CDR 4","JM","10/28","12:03","12:27","white","female",391,"",0,"If people were satisfied with the feed. ",2,1,0,6,"Days",1,"white","female","",NA,TRUE,TRUE
"883","8499","CDR 4","JM","10/28","12:03","12:27","white","female",391,"",0,"If people were satisfied with the feed. ",3,1,0,8,"Days",1,"white","male","",NA,TRUE,FALSE
"884","8499","CDR 4","JM","10/28","12:03","12:27","white","female",391,"",0,"If people were satisfied with the feed. ",4,1,0,10,"Days",1,"white","female","",NA,TRUE,TRUE
"885","8499","CDR 4","JM","10/28","12:03","12:27","white","female",391,"",0,"If people were satisfied with the feed. ",5,0,0,10,"Days",1,"white","female","",NA,TRUE,TRUE
"886","8499","CDR 4","JM","10/28","12:03","12:27","white","female",391,"",0,"If people were satisfied with the feed. ",6,1,0,13,"Days",1,"white","male","",NA,TRUE,FALSE
"887","8499","CDR 4","JM","10/28","12:03","12:27","white","female",391,"",0,"If people were satisfied with the feed. ",7,1,0,14,"Days",1,"white","female","",NA,TRUE,TRUE
"888","8499","CDR 4","JM","10/28","12:03","12:27","white","female",391,"",0,"If people were satisfied with the feed. ",8,1,0,16,"Days",1,"white","female","",NA,TRUE,TRUE
"889","8499","CDR 4","JM","10/28","12:03","12:27","white","female",391,"",0,"If people were satisfied with the feed. ",9,1,0,19,"Days",1,"white","female","",NA,TRUE,TRUE
"890","8499","CDR 4","JM","10/28","12:03","12:27","white","female",391,"",0,"If people were satisfied with the feed. ",10,1,0,21,"Days",1,"white","female","",NA,TRUE,TRUE
"891","8704","CDR 2","AJ","8/27","11:19","12:01","asian","female",74,"",0,NA,1,1,0,14,"Days",1,"white","male","",0,FALSE,FALSE
"892","8704","CDR 2","AJ","8/27","11:19","12:01","asian","female",74,"",0,NA,2,1,0,14,"days",1,"asian","female","",0,TRUE,TRUE
"893","8704","CDR 2","AJ","8/27","11:19","12:01","asian","female",74,"",0,NA,3,0,1,14,"days",1,"asian","male","",0,TRUE,FALSE
"894","8704","CDR 2","AJ","8/27","11:19","12:01","asian","female",74,"",0,NA,4,0,1,14,"days",1,"asian","female","",0,TRUE,TRUE
"895","8704","CDR 2","AJ","8/27","11:19","12:01","asian","female",74,"",0,NA,5,0,1,14,"days",1,"asian","female","",0,TRUE,TRUE
"896","8704","CDR 2","AJ","8/27","11:19","12:01","asian","female",74,"",0,NA,6,1,0,20,"days",1,"asian","female","",0,TRUE,TRUE
"897","8704","CDR 2","AJ","8/27","11:19","12:01","asian","female",74,"",0,NA,7,1,0,21,"days",1,"asian","female","",0,TRUE,TRUE
"898","8704","CDR 2","AJ","8/27","11:19","12:01","asian","female",74,"",0,NA,8,1,0,21,"days",1,"asian","female","",0,TRUE,TRUE
"899","8704","CDR 2","AJ","8/27","11:19","12:01","asian","female",74,"",0,NA,9,0,1,21,"days",1,"asian","female","",0,TRUE,TRUE
"900","8704","CDR 2","AJ","8/27","11:19","12:01","asian","female",74,"",0,NA,10,1,0,37,"days",1,"asian","female","",0,TRUE,TRUE
"901","8735","CDR 4","JM","11/7","3:06","3:27","white","male",685,"",0,"Frequency of use of Facebook and interactions/influences of content that ",1,0,1,43,"Minutes",1,"white","male","",NA,TRUE,TRUE
"902","8735","CDR 4","JM","11/7","3:06","3:27","white","male",685,"",0,"Frequency of use of Facebook and interactions/influences of content that ",2,1,0,46,"Minutes",1,"white","male","",NA,TRUE,TRUE
"903","8735","CDR 4","JM","11/7","3:06","3:27","white","male",685,"",0,"Frequency of use of Facebook and interactions/influences of content that ",3,1,0,1,"Hours",1,"white","male","",NA,TRUE,TRUE
"904","8735","CDR 4","JM","11/7","3:06","3:27","white","male",685,"",0,"Frequency of use of Facebook and interactions/influences of content that ",4,1,0,1,"Hours",1,"white","male","",NA,TRUE,TRUE
"905","8735","CDR 4","JM","11/7","3:06","3:27","white","male",685,"",0,"Frequency of use of Facebook and interactions/influences of content that ",5,0,1,1,"Hours",1,"white","female","",NA,TRUE,FALSE
"906","8735","CDR 4","JM","11/7","3:06","3:27","white","male",685,"",0,"Frequency of use of Facebook and interactions/influences of content that ",6,1,0,3,"Hours",1,"white","female","",NA,TRUE,FALSE
"907","8735","CDR 4","JM","11/7","3:06","3:27","white","male",685,"",0,"Frequency of use of Facebook and interactions/influences of content that ",7,0,1,3,"Hours",1,"white","male","",NA,TRUE,TRUE
"908","8735","CDR 4","JM","11/7","3:06","3:27","white","male",685,"",0,"Frequency of use of Facebook and interactions/influences of content that ",8,1,0,4,"Hours",1,"white","male","",NA,TRUE,TRUE
"909","8735","CDR 4","JM","11/7","3:06","3:27","white","male",685,"",0,"Frequency of use of Facebook and interactions/influences of content that ",9,1,0,4,"Hours",1,"white","male","",NA,TRUE,TRUE
"910","8735","CDR 4","JM","11/7","3:06","3:27","white","male",685,"",0,"Frequency of use of Facebook and interactions/influences of content that ",10,1,0,5,"Hours",1,"white","male","",NA,TRUE,TRUE
"911","8755","CDR 2","AJ","7/23","14:43","15:20","white","female",221,"",0,NA,1,1,0,1,"days",1,"white","female","",0,TRUE,TRUE
