participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),unrest (y/n),event (y/n),race_RA_1,race_RA_2,gender,Notes,,,manual_diag
7052,49,1,3,Hours,1,0,0,0,White,,Male,,,,0
7052,50,5,12,Days,0,0,0,0,,,,Suggested Post,,,0
7052,51,1,3,Hours,1,0,0,0,White,,Female,,,,0
7052,52,6,7,Hours,1,0,0,0,White,,Female,,,,0
7052,53,6,2,Hours,0,0,0,0,,,,Suggested Post,,,0
7052,54,2,38,Minutes,1,1,0,0,White,,Female,,,,0
7052,55,2,3,Hours,1,0,0,0,White,,Male,,,,0
7052,56,4,2,Days,0,0,0,0,,,,Suggested Post,,,0
7052,57,6,3,Days,1,0,0,0,White,,Female,,,,0
7052,58,4,18,Hours,1,0,0,0,White,,Male,,,,0
7052,59,1,2,Days,1,0,0,0,White,,Female,,,,0
7052,60,1,3,Days,1,0,0,0,White,,Female,,,,0
7424,1,5,1,Hours,1,1,0,0,Asian,,Female,,,,0
7424,2,2,18,Hours,0,0,1,0,,,,,,,0
7424,3,2,1,Hours,1,0,0,0,Asian,,Male,,,,0
7424,4,3,4,Hours,1,1,0,0,Asian,,Male,,,,0
7424,5,5,5,Hours,1,1,0,0,Asian,,Female,,,,0
7424,6,1,1,Hours,1,0,0,0,Asian,,Male,,,,0
7424,7,2,5,Hours,1,1,0,0,Asian,,Female,,,,0
7424,8,1,3,Hours,0,0,0,0,,,,,,,0
7424,9,1,4,Hours,1,1,0,0,Asian,,Female,,,,0
7424,10,1,3,Hours,1,0,0,0,Asian,,Female,,,,0
7424,11,1,3,Hours,1,1,0,0,Asian,,Male,,,,0
7424,12,1,2,Hours,1,1,0,0,Asian,,Male,,,,0
7424,13,2,36,Minutes,1,0,0,0,Asian,,Female,,,,0
7424,14,1,1,Days,1,1,0,0,White,,Female,,,,0
7424,15,1,1,Days,1,0,0,0,Asian,,Male,,,,0
7424,16,3,11,Hours,1,0,0,0,Asian,,Male,,,,0
7424,17,2,4,Hours,1,0,0,0,Asian,,Female,,,,0
7424,18,1,1,Days,1,0,0,0,Asian,,Male,,,,0
7424,19,2,3,Days,1,1,0,0,Asian,,Male,,,,0
7424,20,1,10,Days,1,1,0,0,Asian,,Male,,,,0
7424,21,4,3,Days,1,0,0,0,White,,Male,,,,0
7424,22,3,2,Days,1,1,0,0,Asian,,Female,,,,0
7424,23,5,2,Days,1,1,0,0,White,,Male,,,,0
7424,24,1,2,Days,1,0,0,0,Asian,,Female,,,,0
7424,25,1,2,Days,1,0,0,0,Asian,,Female,,,,0
7424,26,6,1,Hours,0,0,1,0,,,,,,,0
7424,27,3,3,Days,1,0,0,0,Asian,,Male,,,,0
7424,28,4,3,Days,1,1,0,0,White,,Male,,,,0
7424,29,4,3,Days,1,0,0,0,Asian,,Female,,,,0
7424,30,1,6,Hours,0,0,0,0,,,,,,,0
7424,31,1,3,Days,1,0,0,0,Asian,,Male,,,,0
7424,32,1,12,Hours,1,1,0,0,Asian,,Female,,,,0
7424,33,1,3,Days,1,0,0,0,Asian,,Male,,,,0
7424,34,2,1,Days,1,0,0,0,Asian,,Male,,,,0
7424,35,1,3,Days,1,1,0,0,Asian,,Female,,,,0
7424,36,5,1,Days,1,1,0,0,Asian,,Male,,,,0
7424,37,1,2,Days,1,0,0,0,Asian,,Male,,,,0
7424,38,3,3,Days,1,1,0,0,Asian,,Male,,,,0
7424,39,2,2,Days,1,1,0,0,Asian,,Female,,,,0
7424,40,6,1,Days,0,0,0,0,,,,,,,0
7424,41,3,19,Minutes,1,0,0,0,Asian,,Female,,,,0
7424,42,2,7,Hours,1,1,0,0,Asian,,Female,,,,0
7424,43,1,2,Days,1,0,1,0,Asian,,Male,,,,0
7424,44,3,11,Hours,1,1,0,0,Asian,,Male,,,,0
7424,45,1,2,Days,1,0,0,0,Asian,,Male,,,,0
7424,46,4,1,Days,1,1,0,0,White,,Male,,,,0
7424,47,1,2,Days,1,1,0,0,Asian,,Male,,,,0
7424,48,1,16,Minutes,1,1,0,0,Asian,,Female,,,,0
7424,49,3,2,Minutes,1,0,0,0,Asian,,Male,,,,0
7424,50,4,23,Hours,1,0,0,0,Asian,,Female,,,,0
7424,51,5,2,Days,0,0,0,0,,,,,,,0
7424,52,1,13,Hours,1,0,0,0,Asian,,Female,,,,0
7424,53,4,3,Days,1,1,0,0,Asian,,Female,,,,0
7424,54,1,2,Hours,1,0,0,0,Asian,,Female,,,,0
7424,55,6,3,Days,0,0,0,0,,,,,,,0
7424,56,6,23,Hours,1,1,0,0,White,,Male,,,,0
7424,57,1,1,Days,1,1,0,0,Asian,,Male,,,,0
7424,58,1,34,Minutes,1,0,0,0,Asian,,Female,,,,0
7424,59,1,4,Hours,1,1,0,0,Asian,,Male,,,,0
7424,60,6,13,Hours,1,0,0,0,Asian,,Male,,,,0
1369,1,5,12,Hours,1,0,0,0,Asian,,Male,,,,0
1369,2,3,2,Days,1,0,0,0,Asian,,Male,,,,0
1369,3,3,3,Hours,1,0,0,0,Asian,,Male,,,,0
1369,4,4,2,Days,1,0,0,0,Asian,,Female,,,,0
1369,5,1,3,Days,1,0,0,0,Asian,,Male,,,,0
1369,6,3,1,Days,1,0,0,0,Asian,,Male,,,,0
1369,7,2,4,Days,1,0,0,0,Asian,,Male,,,,0
1369,8,4,2,Days,0,0,0,0,,,,Suggested Post,,,0
1369,9,1,5,Days,1,0,0,0,Asian,,Male,,,,0
1369,10,1,5,Hours,1,0,0,0,Asian,,Male,,,,0
1369,11,1,1,Days,1,0,0,0,Asian,,Male,,,,0
1369,12,2,2,Days,1,0,0,0,Asian,,Male,,,,0
1369,13,3,8,Hours,1,0,0,0,Asian,,Male,,,,0
1369,14,3,12,Hours,1,0,0,0,Asian,,Male,,,,0
1369,15,1,2,Days,1,0,0,0,Asian,,Female,,,,0
1369,16,2,21,Hours,1,0,0,0,Asian,,Male,,,,0
1369,17,1,9,Hours,0,0,0,0,,,,Suggested Post,,,0
1369,18,3,3,Days,1,0,0,0,Asian,,Male,,,,0
1369,19,3,2,Days,1,0,0,0,Asian,,Male,,,,0
1369,20,3,1,Days,0,0,0,0,,,,Suggested Post,,,0
1369,21,3,2,Days,0,0,0,0,,,,,,,0
1369,22,2,3,Days,1,0,0,0,Asian,,Female,,,,0
1369,23,1,3,Days,0,0,0,0,,,,Suggested Post,,,0
1369,24,1,3,Minutes,1,0,0,0,Asian,,Male,,,,0
1369,25,2,3,Days,0,0,0,0,,,,Suggested Post,,,0
1369,26,3,23,Hours,1,0,0,0,Asian,,Male,,,,0
1369,27,1,1,Days,1,0,0,0,Asian,,Male,,,,0
1369,28,3,3,Days,0,0,0,0,,,,,,,0
1369,29,3,4,Hours,1,0,0,0,Asian,,Male,,,,0
1369,30,1,1,Days,1,0,0,0,Asian,,Male,,,,0
1369,31,1,12,Hours,0,0,0,0,,,,Suggested Post,,,0
1369,32,1,9,Hours,1,0,0,0,Asian,,Male,,,,0
1369,33,2,23,Hours,1,0,0,0,Asian,,Male,,,,0
1369,34,1,9,Hours,0,0,0,0,,,,Suggested Post,,,0
1369,35,1,1,Days,1,0,0,0,Asian,,Male,,,,0
1369,36,4,2,Days,1,0,0,0,Asian,,Male,,,,0
1369,37,1,2,Days,1,0,0,0,Asian,,Male,,,,0
1369,38,1,3,Days,1,0,0,0,Asian,,Male,,,,0
1369,39,2,1,Days,1,0,0,0,Asian,,Male,,,,0
1369,40,2,1,Days,1,0,0,0,Asian,,Female,,,,0
1369,41,3,2,Hours,1,0,0,0,White,,Female,,,,0
1369,42,1,1,Days,1,0,0,0,Asian,,Male,,,,0
1369,43,1,2,Days,1,0,0,0,Asian,,Male,,,,0
1369,44,1,21,Hours,1,0,0,0,Asian,,Male,,,,0
1369,45,3,5,Hours,0,0,0,0,,,,,,,0
1369,46,3,1,Days,1,0,0,0,White,,Male,,,,0
1369,47,1,2,Days,1,0,0,0,Asian,,Male,,,,0
1369,48,2,7,Hours,1,0,0,0,Asian,,Male,,,,0
1369,49,1,5,Days,1,0,0,0,Asian,,Male,,,,0
1369,50,2,3,Days,1,0,0,0,Asian,,Male,,,,0
1369,51,2,1,Days,1,0,0,0,Asian,,Male,,,,0
1369,52,1,1,Days,1,0,0,0,Asian,,Female,,,,0
1369,53,2,5,Hours,1,0,0,0,Asian,,Male,,,,0
1369,54,2,8,Hours,1,0,0,0,Asian,,Male,,,,0
1369,55,2,1,Hours,1,0,0,0,Asian,,Male,,,,0
1369,56,1,1,Days,1,0,0,0,Asian,,Male,,,,0
1369,57,1,3,Days,1,0,0,0,Asian,,Male,,,,0
1369,58,1,1,Days,1,1,0,0,Asian,,Male,,,,0
1369,59,2,6,Days,1,0,0,0,White,,Male,,,,0
1369,60,1,1,Days,1,0,0,0,Asian,,Male,,,,0
8421,1,3,15,Hours,1,1,0,0,Asian,,Male,,,,0
8421,2,5,6,Hours,1,1,0,0,White,,Male,,,,0
8421,3,2,1,Days,1,1,0,0,Asian,,Female,,,,0
8421,4,1,21,Minutes,1,1,0,0,White,,Male,,,,0
8421,5,2,33,Minutes,1,1,0,0,White,,Male,,,,0
8421,6,2,11,Hours,1,1,0,0,Asian,,Male,,,,0
8421,7,1,3,Hours,0,0,0,0,,,,,,,0
8421,8,5,4,Hours,1,1,0,0,White,,Female,,,,0
8421,9,3,8,Hours,0,0,0,0,,,,,,,0
8421,10,1,1,Days,0,0,0,0,,,,Suggested Post,,,0
8421,11,4,19,Hours,1,1,0,0,Hispanic,,Female,,,,0
8421,12,4,15,Hours,1,1,0,0,Hispanic,,Male,,,,0
8421,13,1,55,Minutes,1,1,0,0,Asian,,Male,,,,0
8421,14,5,1,Days,0,0,0,0,,,,Suggested Post,,,0
8421,15,1,2,Days,1,1,0,0,White,,Male,,,,0
8421,16,2,6,Hours,1,0,0,0,White,,Female,,,,0
8421,17,2,3,Hours,1,0,0,0,Asian,,Male,,,,0
8421,18,2,1,Days,0,0,0,0,,,,Suggested Post,,,0
8421,19,1,1,Days,1,1,0,0,Asian,,Male,,,,0
8421,20,2,6,Hours,1,0,0,0,White,,Female,,,,0
8421,21,1,3,Hours,1,1,0,0,Asian,,Male,,,,0
8421,22,4,14,Hours,1,1,0,0,White,,Female,,,,0
8421,23,1,2,Days,0,0,0,0,,,,Suggested Post,,,0
8421,24,3,7,Hours,1,0,0,0,White,,Male,,,,0
8421,25,4,3,Days,1,0,0,0,Asian,,Male,,,,0
8421,26,3,17,Hours,1,1,0,0,White,,Male,,,,0
8421,27,3,17,Hours,1,0,1,0,Asian,,Female,,,,0
8421,28,3,3,Days,0,0,0,0,,,,,,,0
8421,29,1,15,Hours,1,1,0,0,White,,Female,,,,0
8421,30,1,3,Hours,1,0,0,0,White,,Female,,,,0
8421,31,5,3,Days,1,1,0,0,White,,Female,,,,0
8421,32,3,1,Days,1,1,0,0,Asian,,Male,,,,0
8421,33,1,5,Hours,1,1,0,0,Asian,,Male,,,,0
8421,34,4,8,Hours,1,1,0,0,White,,Female,,,,0
8421,35,3,1,Days,1,1,0,0,Asian,,Female,,,,0
8421,36,2,8,Hours,1,0,0,0,White,,Male,,,,0
8421,37,2,6,Hours,1,1,0,0,Asian,,Female,,,,0
8421,38,3,4,Hours,1,0,0,0,White,,Male,,,,0
8421,39,1,4,Days,0,0,0,0,,,,Suggested Post,,,0
8421,40,1,3,Hours,1,0,0,0,Asian,,Male,,,,0
8421,41,1,3,Hours,1,1,0,0,White,,Female,,,,0
8421,42,1,57,Minutes,1,1,0,0,White,,Male,,,,0
8421,43,4,7,Hours,1,0,0,0,White,,Male,,,,0
8421,44,1,22,Hours,0,0,0,0,,,,Suggested Post,,,0
8421,45,2,4,Hours,1,0,0,0,Hispanic,,Female,,,,0
8421,46,2,7,Hours,1,0,0,0,White,,Male,,,,0
8421,47,4,6,Hours,1,1,0,0,White,,Male,,,,0
8421,48,3,3,Hours,0,0,0,0,,,,,,,0
8421,49,3,23,Hours,1,1,0,0,Hispanic,,Female,,,,0
8421,50,1,1,Days,1,1,0,0,White,,Male,,,,0
8421,51,1,7,Hours,1,0,0,0,White,,Male,,,,0
8421,52,1,1,Days,0,0,0,0,,,,Suggested Post,,,0
8421,53,1,6,Hours,1,0,1,0,White,,Female,,,,0
8421,54,5,11,Hours,1,1,0,0,Asian,,Female,,,,0
8421,55,2,1,Hours,1,0,0,0,Hispanic,,Female,,,,0
8421,56,5,3,Hours,1,1,0,0,White,,Female,,,,0
8421,57,3,1,Days,1,1,0,0,Asian,,Male,,,,0
8421,58,1,3,Hours,1,1,0,0,Asian,,Male,,,,0
8421,59,2,1,Hours,1,1,0,0,White,,Male,,,,0
8421,60,1,8,Hours,1,0,0,0,Asian,,Female,,,,0
8815,1,2,47,Minutes,1,0,0,0,Hispanic,,Female,,,,0
8815,2,2,2,Hours,1,0,0,0,White,,Female,,,,0
8815,3,2,4,Hours,1,0,1,0,White,,Female,,,,0
8815,4,1,2,Days,0,0,0,0,,,,suggested post company,,,0
8815,5,7,7,Hours,1,0,0,0,White,,Female,,,,0
8815,6,1,6,Hours,1,0,0,0,White,,Female,,,,0
8815,7,7,7,Hours,1,0,0,0,White,,Female,,,,0
8815,8,1,7,Hours,1,0,0,0,White,,Female,,,,0
8815,9,7,7,Hours,1,0,0,0,White,,Female,,,,0
8815,10,7,6,Hours,1,0,0,0,White,,Female,,,,0
8815,11,7,4,Days,1,0,0,0,White,,Female,,,,0
8815,12,1,21,Hours,1,0,0,0,,,,no profile photo,,,0
8815,13,5,23,Hours,1,0,0,0,White,,Female,,,,0
8815,14,1,1,Days,1,0,0,0,,,,no profile photo,,,0
8815,15,1,1,Days,1,0,0,0,White,,Female,,,,0
8815,16,1,1,Days,1,0,0,0,White,,Female,,,,0
8815,17,1,23,Hours,1,0,0,0,White,,Female,,,,0
8815,18,1,1,Days,1,0,0,0,White,,Female,,,,0
8815,19,1,1,Days,1,0,0,0,,,,no profile photo,,,0
8815,20,2,21,Hours,1,0,0,0,,,,no profile photo,,,0
8815,21,1,1,Days,1,0,0,0,White,,Female,,,,0
8815,22,1,1,Days,1,0,0,0,,,,no profile photo,,,0
8815,23,1,3,Days,1,0,0,0,White,,Female,,,,0
8815,24,6,1,Days,1,0,0,0,Hispanic,,Male,,,,0
8815,25,6,1,Days,1,0,0,0,White,,Female,,,,0
8815,26,1,1,Days,1,0,0,0,White,,Female,,,,0
8815,27,1,2,Days,1,0,0,0,White,,Female,,,,0
8815,28,1,2,Days,1,0,0,0,White,,Female,,,,0
8815,29,,,,,,,,,,,Participant ran out of posts on her news feed since she had so few friends on Facebook.,,,0
8815,30,,,,,,,,,,,,,,0
8815,31,,,,,,,,,,,,,,0
8815,32,,,,,,,,,,,,,,0
8815,33,,,,,,,,,,,,,,0
8815,34,,,,,,,,,,,,,,0
8815,35,,,,,,,,,,,,,,0
8815,36,,,,,,,,,,,,,,0
8815,37,,,,,,,,,,,,,,0
8815,38,,,,,,,,,,,,,,0
8815,39,,,,,,,,,,,,,,0
8815,40,,,,,,,,,,,,,,0
8815,41,,,,,,,,,,,,,,0
8815,42,,,,,,,,,,,,,,0
8815,43,,,,,,,,,,,,,,0
8815,44,,,,,,,,,,,,,,0
8815,45,,,,,,,,,,,,,,0
8815,46,,,,,,,,,,,,,,0
8815,47,,,,,,,,,,,,,,0
8815,48,,,,,,,,,,,,,,0
8815,49,,,,,,,,,,,,,,0
8815,50,,,,,,,,,,,,,,0
8815,51,,,,,,,,,,,,,,0
8815,52,,,,,,,,,,,,,,0
8815,53,,,,,,,,,,,,,,0
8815,54,,,,,,,,,,,,,,0
8815,55,,,,,,,,,,,,,,0
8815,56,,,,,,,,,,,,,,0
8815,57,,,,,,,,,,,,,,0
8815,58,,,,,,,,,,,,,,0
8815,59,,,,,,,,,,,,,,0
8815,60,,,,,,,,,,,,,,0
7183,1,5,23,hours,1,0,0,0,white,,female,,,,0
7183,2,4,,,0,1,0,0,,,,,,,0
7183,3,1,,,1,0,0,0,white,,female,,,,0
7183,4,5,10,hours,1,0,0,0,white,,male,,,,0
7183,5,2,1,hours,0,1,0,0,,,,,,,0
7183,6,6,2,hours,0,1,0,0,,,,,,,0
7183,7,1,,,0,1,0,0,,,,,,,0
7183,8,1,16,hours,1,0,0,0,asian,,female,,,,0
7183,9,3,1,hours,1,1,0,0,,,,page,,,0
7183,10,4,,,1,0,0,0,asian,,female,,,,0
7183,11,2,,,1,0,0,0,white,,female,,,,0
7183,12,5,,,0,1,0,0,,,,suggested,,,0
7183,13,2,,,1,0,0,0,white,,female,,,,0
7183,14,1,,,1,0,0,0,white,,male,,,,0
7183,15,5,,,1,0,0,0,black or African American,,female,,,,0
7183,16,6,,,0,1,0,0,,,,,,,0
7183,17,3,,,0,1,0,0,,,,,,,0
7183,18,2,11,hours,1,0,0,0,white,,male,,,,0
7183,19,2,4,hours,1,0,0,0,white,,female,,,,0
7183,20,5,31,minutes,1,0,0,0,white,,male,,,,0
7183,21,2,39,minutes,1,0,0,0,white,,male,,,,0
7183,22,5,,,0,1,0,0,,,,,,,0
7183,23,6,1,hours,0,1,0,0,,,,,,,0
7183,24,3,,,0,1,0,0,,,,suggested,,,0
7183,25,1,15,hours,1,0,0,0,black or African American,,female,,,,0
7183,26,1,,,1,0,0,0,white,,male,,,,0
7183,27,4,,,0,1,0,0,,,,suggested,,,0
7183,28,3,4,hours,1,1,0,0,asian,,male,,,,0
7183,29,6,27,mins,0,1,0,0,,,,,,,0
7183,30,5,25,mins,1,0,0,0,white,,female,,,,0
7183,31,1,,,0,1,0,0,,,,,,,0
7183,32,4,,,0,1,0,0,,,,,,,0
7183,33,5,2,mins,1,0,0,0,white,,male,,,,0
7183,34,1,,,1,0,0,0,white,,female,,,,0
7183,35,2,1,m,1,0,0,0,white,,female,,,,0
7183,36,6,3,hours,0,1,0,0,,,,,,,0
7183,37,2,,,0,1,0,0,,,,,,,0
7183,38,1,13,hours,1,0,0,0,white,,female,,,,0
7183,39,3,1,hours,0,1,0,0,,,,,,,0
7183,40,1,,,1,0,0,0,white,,male,,,,0
7183,41,4,4,mins,1,0,0,0,black or African American,,female,,,,0
7183,42,2,,,0,1,0,0,,,,,,,0
7183,43,6,29,mins,0,1,0,0,,,,,,,0
7183,44,7,32,mins,1,0,0,0,white,,female,,,,0
7183,45,6,3,hours,1,0,0,0,white,,male,,,,0
7183,46,2,,,0,1,0,0,,,,,,,0
7183,47,2,,,0,1,0,0,,,,,,,0
7183,48,4,4,hours,1,0,0,0,hispanic,,female,,,,0
7183,49,1,1,hours,1,1,0,0,asian,,female,,,,0
7183,50,4,,,1,0,0,0,asian,,male,,,,0
7183,51,1,,,0,1,0,0,,,,,,,0
7183,52,4,,,0,1,0,0,,,,,,,0
7183,53,5,2,mins,0,1,0,0,,,,,,,0
7183,54,2,18,hours,1,1,0,0,asian,,male,,,,0
7183,55,6,18,hours,1,0,0,0,white,,male,,,,0
7183,56,2,,,1,0,0,0,white,,female,,,,0
7183,57,6,,,0,1,0,0,,,,,,,0
7183,58,1,,,1,0,0,0,white,,female,,,,0
7183,59,1,,,0,1,0,0,,,,,,,0
7183,60,2,,,1,0,0,1,asian,,female,,,,0
6819,1,1,14,hours,1,1,0,0,asian,,female,,,,0
6819,2,3,,,0,1,0,0,,,,,,,0
6819,3,3,12,hours,1,1,0,0,asian,,female,,,,0
6819,4,4,13,hours,1,0,0,0,black or African American,,male,,,,0
6819,5,4,1,hours,0,1,0,0,,,,,,,0
6819,6,1,13,hours,1,1,0,0,asian,,female,,,,0
6819,7,1,,,0,1,0,0,,,,,,,0
6819,8,3,3,hours,1,1,0,0,white,,female,,,,0
6819,9,4,12,hours,1,0,0,0,asian,,female,,,,0
6819,10,4,7,hours,1,0,0,0,asian,,male,,,,0
6819,11,2,,,1,1,0,0,asian,,female,,,,0
6819,12,2,53,mins,0,1,0,0,,,,,,,0
6819,13,2,13,hours,1,0,0,0,asian,,male,,,,0
6819,14,1,,,0,1,0,0,,,,,,,0
6819,15,1,16,hours,1,1,0,0,asian,,female,,,,0
6819,16,2,,,0,1,0,0,,,,,,,0
6819,17,1,11,hours,1,0,0,0,asian,,male,,,,0
6819,18,1,14,hours,1,1,0,0,white,,male,,,,0
6819,19,1,,,0,1,0,0,,,,,,,0
6819,20,3,14,hours,1,0,0,0,asian,,male,,,,0
6819,21,2,,,1,1,0,0,white,,male,,,,0
6819,22,2,13,hours,1,1,0,0,asian,,male,,,,0
6819,23,1,,,1,1,0,0,white,,male,,,,0
6819,24,1,,,0,1,0,0,,,,,,,0
6819,25,3,4,hours,1,1,0,0,asian,,male,,,,0
6819,26,4,5,hours,1,0,0,0,asian,,male,,,,0
6819,27,3,4,hours,1,0,0,0,asian,,male,,,,0
6819,28,5,,,1,0,0,0,white,,female,,,,0
6819,29,1,,,0,1,0,0,,,,,,,0
6819,30,1,13,hours,1,1,0,0,asian,,male,,,,0
6819,31,5,,,0,1,0,0,,,,,,,0
6819,32,1,,,1,1,0,0,white,,female,,,,0
6819,33,1,,,0,1,0,0,,,,,,,0
6819,34,2,,,0,1,0,0,,,,,,,0
6819,35,3,,,1,0,0,0,black or African American,,female,,,,0
6819,36,1,14,hours,1,0,0,0,asian,,male,,,,0
6819,37,1,,,0,1,0,0,,,,,,,0
6819,38,5,4,hours,1,0,0,0,asian,,female,,,,0
6819,39,1,,,0,1,0,0,,,,,,,0
6819,40,5,,,1,0,0,0,asian,,male,,,,0
6819,41,1,,,0,1,0,0,,,,suggested,,,0
6819,42,1,9,hours,1,0,1,0,asian,,male,,,,0
6819,43,6,,,1,0,0,0,asian,,female,,,,0
6819,44,2,,,0,1,0,0,,,,,,,0
6819,45,1,,,1,1,0,0,black or African American,,female,,,,0
6819,46,1,,,1,0,0,0,asian,,male,,,,0
6819,47,3,,,1,0,0,0,asian,,male,,,,0
6819,48,1,,,1,0,0,0,white,,female,,,,0
6819,49,1,,,0,1,0,0,,,,,,,0
6819,50,4,,,0,1,0,0,,,,,,,0
6819,51,2,13,hours,1,0,0,0,asian,,male,,,,0
6819,52,2,10,hours,1,0,0,0,asian,,male,,,,0
6819,53,2,,,0,1,0,0,,,,,,,0
6819,54,1,,,0,1,0,0,,,,,,,0
6819,55,2,1,hours,1,0,0,0,asian,,male,,,,0
6819,56,5,,,1,0,0,0,asian,,female,,,,0
6819,57,3,14,hours,1,1,0,0,asian,,male,,,,0
6819,58,3,17,hours,1,0,0,0,asian,,female,,,,0
6819,59,1,,,0,1,0,0,,,,,,,0
6819,60,1,,,1,1,0,0,white,,female,,,,0
8363,1,7,,,1,1,0,0,asian,,female,,,,0
8363,2,1,,,0,1,0,0,,,,,,,0
8363,3,3,,,1,1,0,0,asian,,female,,,,0
8363,4,1,1,hours,1,1,0,0,white,,female,,,,0
8363,5,4,,,1,1,0,0,asian,,female,,,,0
8363,6,6,3,hours,1,1,0,0,asian,,female,,,,0
8363,7,2,,,1,1,0,0,asian,,male,,,,0
8363,8,5,7,hours,1,1,0,0,asian,,female,,,,0
8363,9,2,,,1,1,0,0,white,,female,,,,0
8363,10,1,,,0,1,0,0,,,,,,,0
8363,11,2,,,1,1,0,0,asian,,female,,,,0
8363,12,1,,,0,1,0,0,,,,,,,0
8363,13,2,,,0,1,0,0,,,,,,,0
8363,14,5,,,1,1,0,0,asian,,female,,,,0
8363,15,2,,,1,1,0,0,white,,male,,,,0
8363,16,5,,,0,1,0,0,,,,,,,0
8363,17,1,,,0,1,0,0,,,,suggested,,,0
8363,18,7,,,1,1,0,0,asian,,male,,,,0
8363,19,3,,,0,1,0,0,,,,,,,0
8363,20,2,12,hours,1,1,0,0,black or African American,,female,,,,0
8363,21,4,,,1,1,0,0,asian,,male,,,,0
8363,22,4,,,1,1,0,0,asian,,male,,,,0
8363,23,2,,,0,1,0,0,,,,,,,0
8363,24,1,,,0,1,0,0,,,,,,,0
8363,25,2,,,1,0,0,0,asian,,female,,,,0
8363,26,2,,,1,1,0,0,asian,,female,,,,0
8363,27,1,,,1,0,0,0,asian,,female,,,,0
8363,28,1,,,1,0,0,0,asian,,female,,,,0
8363,29,3,,,0,1,0,0,,,,,,,0
8363,30,4,,,1,0,0,0,asian,,male,,,,0
8363,31,4,,,1,1,0,0,asian,,female,,,,0
8363,32,1,,,1,0,0,0,asian,,female,,,,0
8363,33,2,,,0,1,0,0,,,,,,,0
8363,34,5,,,1,1,0,0,asian,,female,,,,0
8363,35,1,,,0,1,0,0,,,,,,,0
8363,36,3,6,hours,1,1,0,0,asian,,female,,,,0
8363,37,3,,,0,1,0,0,,,,,,,0
8363,38,1,1,hours,0,1,0,0,,,,,,,0
8363,39,4,,,1,1,0,0,asian,,female,,,,0
8363,40,3,15,hours,1,1,0,0,asian,,female,,,,0
8363,41,4,,,1,1,0,0,asian,,male,,,,0
8363,42,1,,,1,0,0,0,asian,,male,,,,0
8363,43,3,,,1,1,0,0,white,,female,,,,0
8363,44,4,,,0,1,0,0,,,,,,,0
8363,45,5,,,1,1,0,0,asian,,female,,,,0
8363,46,4,,,1,9,9,9,asian,,female,,,,0
8363,47,2,,,1,1,0,0,white,,female,,,,0
8363,48,1,,,0,1,0,0,,,,,,,0
8363,49,4,,,1,0,0,0,white,,female,,,,0
8363,50,5,,,1,1,0,0,asian,,male,,,,0
8363,51,5,,,0,1,0,0,,,,,,,0
8363,52,4,,,1,1,0,0,asian,,female,,,,0
8363,53,6,,,1,1,0,0,asian,,female,,,,0
8363,54,1,,,0,1,0,0,,,,,,,0
8363,55,5,,,0,1,0,0,,,,,,,0
8363,56,6,,,1,0,0,0,asian,,female,,,,0
8363,57,4,,,1,0,0,0,asian,,male,,,,0
8363,58,2,,,0,1,0,0,,,,,,,0
8363,59,4,,,1,1,0,0,white,,female,,,,0
8363,60,5,,,0,1,0,0,,,,suggested,,,0
5649,1,2,5,Minutes,0,0,0,0,,,,Company,,,0
5649,2,1,7,Hours,1,0,0,0,Asian,,Male,,,,0
5649,3,4,14,Hours,1,0,0,0,White,,Female,,,,0
5649,4,3,2,Hours,1,0,0,0,Asian,,Male,,,,0
5649,5,4,6,Hours,0,0,0,0,,,,company,,,0
5649,6,2,20,Hours,1,0,0,0,Hispanic,,Female,,,,0
5649,7,1,3,Hours,1,0,0,0,Asian,,Female,,,,0
5649,8,2,2,Days,0,0,0,0,,,,suggested post company,,,0
5649,9,1,9,Hours,1,0,0,0,Asian,,Female,,,,0
5649,10,2,2,Hours,1,0,0,0,Asian,,Female,,,,0
5649,11,3,9,Hours,1,0,0,0,Asian,,Female,,,,0
5649,12,5,5,Days,0,0,0,0,,,,suggested post company,,,0
5649,13,2,3,Hours,1,0,0,0,Asian,,Female,,,,0
5649,14,1,4,Hours,1,0,0,0,Asian,,Female,,,,0
5649,15,7,1,Days,0,0,0,0,,,,suggested post company,,,0
5649,16,5,2,Minutes,1,1,0,0,Hispanic,,Female,,,,0
5649,17,3,1,Days,0,0,0,0,,,,suggested post company,,,0
5649,18,1,1,Days,0,0,0,0,,,,company,,,0
5649,19,3,3,Days,0,0,0,0,,,,suggested post company,,,0
5649,20,2,3,Hours,1,0,0,0,Asian,,Female,,,,0
5649,21,1,4,Hours,1,0,0,0,Asian,,Female,,,,0
5649,22,6,2,Days,0,0,0,0,,,,suggested post company,,,0
5649,23,5,1,Hours,1,1,0,0,Asian,,Female,,,,0
5649,24,1,1,Days,1,0,0,0,,,,no profile photo,,,0
5649,25,1,1,Days,1,0,0,0,White,,Female,,,,0
5649,26,3,6,Hours,1,0,0,0,Asian,,Female,,,,0
5649,27,1,4,Days,0,0,0,0,,,,suggested post company,,,0
5649,28,1,1,Days,1,0,0,0,Asian,,Female,,,,0
5649,29,3,8,Hours,0,0,0,0,,,,company,,,0
5649,30,3,2,Days,1,0,0,0,Asian,,Female,,,,0
